map_id	value	show_time	count_char_id	player_times
1	灵貂寻宝·82级	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·62级	2017-06-10 00:00:00	2297	3818
1	天门剑阵·120级	2017-06-10 00:00:00	2297	3818
1	兄弟重逢	2017-06-10 00:00:00	2297	3818
1	逐鹿原	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·122级	2017-06-10 00:00:00	2297	3818
1	丁隐入魔	2017-06-10 00:00:00	2297	3818
1	兄弟断义	2017-06-10 00:00:00	2297	3818
1	百草峰	2017-06-10 00:00:00	2297	3818
1	灵宠试炼 第2重	2017-06-10 00:00:00	2297	3818
1	紫青双剑	2017-06-10 00:00:00	2297	3818
1	廿四年前	2017-06-10 00:00:00	2297	3818
1	玉无心传二	2017-06-10 00:00:00	2297	3818
1	私入剑冢	2017-06-10 00:00:00	2297	3818
1	异病现世	2017-06-10 00:00:00	2297	3818
1	深潭乌风	2017-06-10 00:00:00	2297	3818
1	降魔塔·己	2017-06-10 00:00:00	2297	3818
1	痴心难全	2017-06-10 00:00:00	2297	3818
1	三环·凶剑阵	2017-06-10 00:00:00	2297	3818
1	青云被劫	2017-06-10 00:00:00	2297	3818
1	帮派领地	2017-06-10 00:00:00	2297	3818
1	青剑山洞	2017-06-10 00:00:00	2297	3818
1	夺回蜀山	2017-06-10 00:00:00	2297	3818
1	蜀山试炼	2017-06-10 00:00:00	2297	3818
1	霓裳盛会·93级	2017-06-10 00:00:00	2297	3818
1	赤魂失控	2017-06-10 00:00:00	2297	3818
1	帮派BOSS	2017-06-10 00:00:00	2297	3818
1	五灵地脉	2017-06-10 00:00:00	2297	3818
1	塔中妖魔	2017-06-10 00:00:00	2297	3818
1	喜宴	2017-06-10 00:00:00	2297	3818
1	勇闯魔窟	2017-06-10 00:00:00	2297	3818
1	青崇山	2017-06-10 00:00:00	2297	3818
1	降魔塔·壬	2017-06-10 00:00:00	2297	3818
1	真假素因	2017-06-10 00:00:00	2297	3818
1	降魔塔·甲	2017-06-10 00:00:00	2297	3818
1	灵貂寻宝·58级	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·142级	2017-06-10 00:00:00	2297	3818
1	枭雄幻梦	2017-06-10 00:00:00	2297	3818
1	莽苍山	2017-06-10 00:00:00	2297	3818
1	西域地宫	2017-06-10 00:00:00	2297	3818
1	灵宠试炼 第3重	2017-06-10 00:00:00	2297	3818
1	重塑封印	2017-06-10 00:00:00	2297	3818
1	金身伏魔	2017-06-10 00:00:00	2297	3818
1	误放五鬼	2017-06-10 00:00:00	2297	3818
1	金蚕蛊毒	2017-06-10 00:00:00	2297	3818
1	降魔塔·丁	2017-06-10 00:00:00	2297	3818
1	千年蛇王	2017-06-10 00:00:00	2297	3818
1	小宝的挑战·84级	2017-06-10 00:00:00	2297	3818
1	中原异变	2017-06-10 00:00:00	2297	3818
1	闯寨救人	2017-06-10 00:00:00	2297	3818
1	大荒八魔	2017-06-10 00:00:00	2297	3818
1	青索剑灵	2017-06-10 00:00:00	2297	3818
1	灵貂寻宝·92级	2017-06-10 00:00:00	2297	3818
1	湖心鏖战	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·82级	2017-06-10 00:00:00	2297	3818
1	百草求药	2017-06-10 00:00:00	2297	3818
1	逃出蜀山	2017-06-10 00:00:00	2297	3818
1	净化丁隐	2017-06-10 00:00:00	2297	3818
1	恩爱试炼	2017-06-10 00:00:00	2297	3818
1	伏魔谷	2017-06-10 00:00:00	2297	3818
1	测试副本·1级	2017-06-10 00:00:00	2297	3818
1	正邪一念	2017-06-10 00:00:00	2297	3818
1	霓裳盛会·113级	2017-06-10 00:00:00	2297	3818
1	帮派战	2017-06-10 00:00:00	2297	3818
1	魔化丁隐	2017-06-10 00:00:00	2297	3818
1	降魔塔·庚	2017-06-10 00:00:00	2297	3818
1	三环·魅影阵	2017-06-10 00:00:00	2297	3818
1	真假剑灵	2017-06-10 00:00:00	2297	3818
1	不复陶然	2017-06-10 00:00:00	2297	3818
1	传香深谷	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·162级	2017-06-10 00:00:00	2297	3818
1	降魔塔·癸	2017-06-10 00:00:00	2297	3818
1	西域边境	2017-06-10 00:00:00	2297	3818
1	蜀山大战	2017-06-10 00:00:00	2297	3818
1	幽泉血魔	2017-06-10 00:00:00	2297	3818
1	降魔塔·乙	2017-06-10 00:00:00	2297	3818
1	传信百草	2017-06-10 00:00:00	2297	3818
1	小宝的挑战·54级	2017-06-10 00:00:00	2297	3818
1	痴心莫负	2017-06-10 00:00:00	2297	3818
1	魔化寨主	2017-06-10 00:00:00	2297	3818
1	死亡冰川	2017-06-10 00:00:00	2297	3818
1	祸起武当	2017-06-10 00:00:00	2297	3818
1	灵貂寻宝·72级	2017-06-10 00:00:00	2297	3818
1	天灯夜会	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·42级	2017-06-10 00:00:00	2297	3818
1	寒玉无心	2017-06-10 00:00:00	2297	3818
1	剑引痴心	2017-06-10 00:00:00	2297	3818
1	封印残阵	2017-06-10 00:00:00	2297	3818
1	爱情试炼	2017-06-10 00:00:00	2297	3818
1	大三环·陶然凶祸	2017-06-10 00:00:00	2297	3818
1	除恶务尽	2017-06-10 00:00:00	2297	3818
1	阴风谷大殿	2017-06-10 00:00:00	2297	3818
1	蜀山两仪阵	2017-06-10 00:00:00	2297	3818
1	人形血偶	2017-06-10 00:00:00	2297	3818
1	血炼魔窟·102级	2017-06-10 00:00:00	2297	3818
1	降魔塔·戊	2017-06-10 00:00:00	2297	3818
1	小宝的挑战·94级	2017-06-10 00:00:00	2297	3818
1	保护小玉	2017-06-10 00:00:00	2297	3818
1	霓裳盛会·63级	2017-06-10 00:00:00	2297	3818
1	赤魂梦境	2017-06-10 00:00:00	2297	3818
1	蜀山正道	2017-06-10 00:00:00	2297	3818
1	山中人	2017-06-10 00:00:00	2297	3818
1	天门剑阵·100级	2017-06-10 00:00:00	2297	3818
1	西域地宫二层	2017-06-10 00:00:00	2297	3818
1	西域异变	2017-06-10 00:00:00	2297	3818
1	灵宠试炼 第1重	2017-06-10 00:00:00	2297	3818
1	卧云村	2017-06-10 00:00:00	2297	3818
1	血炼和尚	2017-06-10 00:00:00	2297	3818
1	天门剑阵·100级	2017-06-17 00:00:00	2532	4232
1	西域地宫二层	2017-06-17 00:00:00	2532	4232
1	蜀山正道	2017-06-17 00:00:00	2532	4232
1	灵宠试炼 第1重	2017-06-17 00:00:00	2532	4232
1	西域异变	2017-06-17 00:00:00	2532	4232
1	傲雪双剑	2017-06-17 00:00:00	2532	4232
1	魔宗血蛊	2017-06-17 00:00:00	2532	4232
1	卧云村	2017-06-17 00:00:00	2532	4232
1	再遇小玉	2017-06-17 00:00:00	2532	4232
1	南明离火	2017-06-17 00:00:00	2532	4232
1	木人剑阵	2017-06-17 00:00:00	2532	4232
1	放逐之地	2017-06-17 00:00:00	2532	4232
1	武当八卦阵	2017-06-17 00:00:00	2532	4232
1	八卦大阵	2017-06-17 00:00:00	2532	4232
1	火烧卧云	2017-06-17 00:00:00	2532	4232
1	营救丁隐	2017-06-17 00:00:00	2532	4232
1	大三环·化劫济人	2017-06-17 00:00:00	2532	4232
1	血炼和尚	2017-06-17 00:00:00	2532	4232
1	采集灵泉	2017-06-17 00:00:00	2532	4232
1	降魔塔·辛	2017-06-17 00:00:00	2532	4232
1	三环·血蛊阵	2017-06-17 00:00:00	2532	4232
1	重铸神剑	2017-06-17 00:00:00	2532	4232
1	天门剑阵·120级	2017-06-17 00:00:00	2532	4232
1	阴风谷口	2017-06-17 00:00:00	2532	4232
1	阴风谷	2017-06-17 00:00:00	2532	4232
1	夺回阵眼	2017-06-17 00:00:00	2532	4232
1	降魔塔·丙	2017-06-17 00:00:00	2532	4232
1	小宝的挑战·74级	2017-06-17 00:00:00	2532	4232
1	逐鹿原	2017-06-17 00:00:00	2532	4232
1	灵貂寻宝·82级	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·62级	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·122级	2017-06-17 00:00:00	2532	4232
1	兄弟重逢	2017-06-17 00:00:00	2532	4232
1	兄弟断义	2017-06-17 00:00:00	2532	4232
1	灵宠试炼 第2重	2017-06-17 00:00:00	2532	4232
1	丁隐入魔	2017-06-17 00:00:00	2532	4232
1	廿四年前	2017-06-17 00:00:00	2532	4232
1	玉无心传二	2017-06-17 00:00:00	2532	4232
1	私入剑冢	2017-06-17 00:00:00	2532	4232
1	五灵地脉	2017-06-17 00:00:00	2532	4232
1	百草峰	2017-06-17 00:00:00	2532	4232
1	异病现世	2017-06-17 00:00:00	2532	4232
1	深潭乌风	2017-06-17 00:00:00	2532	4232
1	痴心难全	2017-06-17 00:00:00	2532	4232
1	青云被劫	2017-06-17 00:00:00	2532	4232
1	紫青双剑	2017-06-17 00:00:00	2532	4232
1	帮派领地	2017-06-17 00:00:00	2532	4232
1	青剑山洞	2017-06-17 00:00:00	2532	4232
1	蜀山试炼	2017-06-17 00:00:00	2532	4232
1	赤魂失控	2017-06-17 00:00:00	2532	4232
1	降魔塔·己	2017-06-17 00:00:00	2532	4232
1	三环·凶剑阵	2017-06-17 00:00:00	2532	4232
1	夺回蜀山	2017-06-17 00:00:00	2532	4232
1	霓裳盛会·93级	2017-06-17 00:00:00	2532	4232
1	帮派BOSS	2017-06-17 00:00:00	2532	4232
1	喜宴	2017-06-17 00:00:00	2532	4232
1	塔中妖魔	2017-06-17 00:00:00	2532	4232
1	勇闯魔窟	2017-06-17 00:00:00	2532	4232
1	真假素因	2017-06-17 00:00:00	2532	4232
1	青崇山	2017-06-17 00:00:00	2532	4232
1	降魔塔·壬	2017-06-17 00:00:00	2532	4232
1	降魔塔·甲	2017-06-17 00:00:00	2532	4232
1	灵貂寻宝·58级	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·142级	2017-06-17 00:00:00	2532	4232
1	西域地宫	2017-06-17 00:00:00	2532	4232
1	枭雄幻梦	2017-06-17 00:00:00	2532	4232
1	灵宠试炼 第3重	2017-06-17 00:00:00	2532	4232
1	莽苍山	2017-06-17 00:00:00	2532	4232
1	金身伏魔	2017-06-17 00:00:00	2532	4232
1	误放五鬼	2017-06-17 00:00:00	2532	4232
1	金蚕蛊毒	2017-06-17 00:00:00	2532	4232
1	重塑封印	2017-06-17 00:00:00	2532	4232
1	千年蛇王	2017-06-17 00:00:00	2532	4232
1	闯寨救人	2017-06-17 00:00:00	2532	4232
1	大荒八魔	2017-06-17 00:00:00	2532	4232
1	青索剑灵	2017-06-17 00:00:00	2532	4232
1	湖心鏖战	2017-06-17 00:00:00	2532	4232
1	百草求药	2017-06-17 00:00:00	2532	4232
1	降魔塔·丁	2017-06-17 00:00:00	2532	4232
1	小宝的挑战·84级	2017-06-17 00:00:00	2532	4232
1	中原异变	2017-06-17 00:00:00	2532	4232
1	灵貂寻宝·92级	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·82级	2017-06-17 00:00:00	2532	4232
1	逃出蜀山	2017-06-17 00:00:00	2532	4232
1	测试副本·1级	2017-06-17 00:00:00	2532	4232
1	恩爱试炼	2017-06-17 00:00:00	2532	4232
1	净化丁隐	2017-06-17 00:00:00	2532	4232
1	霓裳盛会·113级	2017-06-17 00:00:00	2532	4232
1	伏魔谷	2017-06-17 00:00:00	2532	4232
1	正邪一念	2017-06-17 00:00:00	2532	4232
1	真假剑灵	2017-06-17 00:00:00	2532	4232
1	帮派战	2017-06-17 00:00:00	2532	4232
1	魔化丁隐	2017-06-17 00:00:00	2532	4232
1	降魔塔·庚	2017-06-17 00:00:00	2532	4232
1	三环·魅影阵	2017-06-17 00:00:00	2532	4232
1	不复陶然	2017-06-17 00:00:00	2532	4232
1	传香深谷	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·162级	2017-06-17 00:00:00	2532	4232
1	降魔塔·癸	2017-06-17 00:00:00	2532	4232
1	幽泉血魔	2017-06-17 00:00:00	2532	4232
1	传信百草	2017-06-17 00:00:00	2532	4232
1	西域边境	2017-06-17 00:00:00	2532	4232
1	痴心莫负	2017-06-17 00:00:00	2532	4232
1	魔化寨主	2017-06-17 00:00:00	2532	4232
1	死亡冰川	2017-06-17 00:00:00	2532	4232
1	祸起武当	2017-06-17 00:00:00	2532	4232
1	天灯夜会	2017-06-17 00:00:00	2532	4232
1	寒玉无心	2017-06-17 00:00:00	2532	4232
1	剑引痴心	2017-06-17 00:00:00	2532	4232
1	蜀山大战	2017-06-17 00:00:00	2532	4232
1	降魔塔·乙	2017-06-17 00:00:00	2532	4232
1	小宝的挑战·54级	2017-06-17 00:00:00	2532	4232
1	灵貂寻宝·72级	2017-06-17 00:00:00	2532	4232
1	爱情试炼	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·42级	2017-06-17 00:00:00	2532	4232
1	大三环·陶然凶祸	2017-06-17 00:00:00	2532	4232
1	封印残阵	2017-06-17 00:00:00	2532	4232
1	蜀山两仪阵	2017-06-17 00:00:00	2532	4232
1	除恶务尽	2017-06-17 00:00:00	2532	4232
1	阴风谷大殿	2017-06-17 00:00:00	2532	4232
1	人形血偶	2017-06-17 00:00:00	2532	4232
1	血炼魔窟·102级	2017-06-17 00:00:00	2532	4232
1	降魔塔·戊	2017-06-17 00:00:00	2532	4232
1	小宝的挑战·94级	2017-06-17 00:00:00	2532	4232
1	保护小玉	2017-06-17 00:00:00	2532	4232
1	霓裳盛会·63级	2017-06-17 00:00:00	2532	4232
1	山中人	2017-06-17 00:00:00	2532	4232
1	赤魂梦境	2017-06-17 00:00:00	2532	4232
1	除恶务尽	2017-06-24 00:00:00	2769	4741
1	阴风谷大殿	2017-06-24 00:00:00	2769	4741
1	人形血偶	2017-06-24 00:00:00	2769	4741
1	山中人	2017-06-24 00:00:00	2769	4741
1	血炼魔窟·102级	2017-06-24 00:00:00	2769	4741
1	天门剑阵·100级	2017-06-24 00:00:00	2769	4741
1	西域地宫二层	2017-06-24 00:00:00	2769	4741
1	降魔塔·戊	2017-06-24 00:00:00	2769	4741
1	小宝的挑战·94级	2017-06-24 00:00:00	2769	4741
1	保护小玉	2017-06-24 00:00:00	2769	4741
1	霓裳盛会·63级	2017-06-24 00:00:00	2769	4741
1	赤魂梦境	2017-06-24 00:00:00	2769	4741
1	灵宠试炼 第1重	2017-06-24 00:00:00	2769	4741
1	武当八卦阵	2017-06-24 00:00:00	2769	4741
1	蜀山正道	2017-06-24 00:00:00	2769	4741
1	傲雪双剑	2017-06-24 00:00:00	2769	4741
1	魔宗血蛊	2017-06-24 00:00:00	2769	4741
1	再遇小玉	2017-06-24 00:00:00	2769	4741
1	南明离火	2017-06-24 00:00:00	2769	4741
1	木人剑阵	2017-06-24 00:00:00	2769	4741
1	放逐之地	2017-06-24 00:00:00	2769	4741
1	八卦大阵	2017-06-24 00:00:00	2769	4741
1	火烧卧云	2017-06-24 00:00:00	2769	4741
1	西域异变	2017-06-24 00:00:00	2769	4741
1	营救丁隐	2017-06-24 00:00:00	2769	4741
1	大三环·化劫济人	2017-06-24 00:00:00	2769	4741
1	卧云村	2017-06-24 00:00:00	2769	4741
1	血炼和尚	2017-06-24 00:00:00	2769	4741
1	采集灵泉	2017-06-24 00:00:00	2769	4741
1	降魔塔·辛	2017-06-24 00:00:00	2769	4741
1	三环·血蛊阵	2017-06-24 00:00:00	2769	4741
1	重铸神剑	2017-06-24 00:00:00	2769	4741
1	天门剑阵·120级	2017-06-24 00:00:00	2769	4741
1	阴风谷口	2017-06-24 00:00:00	2769	4741
1	阴风谷	2017-06-24 00:00:00	2769	4741
1	逐鹿原	2017-06-24 00:00:00	2769	4741
1	血炼魔窟·122级	2017-06-24 00:00:00	2769	4741
1	夺回阵眼	2017-06-24 00:00:00	2769	4741
1	降魔塔·丙	2017-06-24 00:00:00	2769	4741
1	小宝的挑战·74级	2017-06-24 00:00:00	2769	4741
1	灵貂寻宝·82级	2017-06-24 00:00:00	2769	4741
1	血炼魔窟·62级	2017-06-24 00:00:00	2769	4741
1	兄弟断义	2017-06-24 00:00:00	2769	4741
1	五灵地脉	2017-06-24 00:00:00	2769	4741
1	灵宠试炼 第2重	2017-06-24 00:00:00	2769	4741
1	兄弟重逢	2017-06-24 00:00:00	2769	4741
1	廿四年前	2017-06-24 00:00:00	2769	4741
1	玉无心传二	2017-06-24 00:00:00	2769	4741
1	私入剑冢	2017-06-24 00:00:00	2769	4741
1	异病现世	2017-06-24 00:00:00	2769	4741
1	深潭乌风	2017-06-24 00:00:00	2769	4741
1	痴心难全	2017-06-24 00:00:00	2769	4741
1	丁隐入魔	2017-06-24 00:00:00	2769	4741
1	青云被劫	2017-06-24 00:00:00	2769	4741
1	帮派领地	2017-06-24 00:00:00	2769	4741
1	青剑山洞	2017-06-24 00:00:00	2769	4741
1	蜀山试炼	2017-06-24 00:00:00	2769	4741
1	赤魂失控	2017-06-24 00:00:00	2769	4741
1	百草峰	2017-06-24 00:00:00	2769	4741
1	紫青双剑	2017-06-24 00:00:00	2769	4741
1	降魔塔·己	2017-06-24 00:00:00	2769	4741
1	三环·凶剑阵	2017-06-24 00:00:00	2769	4741
1	夺回蜀山	2017-06-24 00:00:00	2769	4741
1	喜宴	2017-06-24 00:00:00	2769	4741
1	霓裳盛会·93级	2017-06-24 00:00:00	2769	4741
1	帮派BOSS	2017-06-24 00:00:00	2769	4741
1	真假素因	2017-06-24 00:00:00	2769	4741
1	塔中妖魔	2017-06-24 00:00:00	2769	4741
1	勇闯魔窟	2017-06-24 00:00:00	2769	4741
1	青崇山	2017-06-24 00:00:00	2769	4741
1	降魔塔·壬	2017-06-24 00:00:00	2769	4741
1	血炼魔窟·142级	2017-06-24 00:00:00	2769	4741
1	降魔塔·甲	2017-06-24 00:00:00	2769	4741
1	灵貂寻宝·58级	2017-06-24 00:00:00	2769	4741
1	灵宠试炼 第3重	2017-06-24 00:00:00	2769	4741
1	西域地宫	2017-06-24 00:00:00	2769	4741
1	金身伏魔	2017-06-24 00:00:00	2769	4741
1	误放五鬼	2017-06-24 00:00:00	2769	4741
1	枭雄幻梦	2017-06-24 00:00:00	2769	4741
1	金蚕蛊毒	2017-06-24 00:00:00	2769	4741
1	千年蛇王	2017-06-24 00:00:00	2769	4741
1	莽苍山	2017-06-24 00:00:00	2769	4741
1	闯寨救人	2017-06-24 00:00:00	2769	4741
1	大荒八魔	2017-06-24 00:00:00	2769	4741
1	青索剑灵	2017-06-24 00:00:00	2769	4741
1	湖心鏖战	2017-06-24 00:00:00	2769	4741
1	百草求药	2017-06-24 00:00:00	2769	4741
1	重塑封印	2017-06-24 00:00:00	2769	4741
1	测试副本·1级	2017-06-24 00:00:00	2769	4741
1	降魔塔·丁	2017-06-24 00:00:00	2769	4741
1	小宝的挑战·84级	2017-06-24 00:00:00	2769	4741
1	中原异变	2017-06-24 00:00:00	2769	4741
1	灵貂寻宝·92级	2017-06-24 00:00:00	2769	4741
1	恩爱试炼	2017-06-24 00:00:00	2769	4741
1	血炼魔窟·82级	2017-06-24 00:00:00	2769	4741
1	逃出蜀山	2017-06-24 00:00:00	2769	4741
1	霓裳盛会·113级	2017-06-24 00:00:00	2769	4741
1	净化丁隐	2017-06-24 00:00:00	2769	4741
