157001, 410951, 291001002.sitem, 7, 2, 1504628065
157001, 410951, 291001002.sitem, 7, 2, 1504628061
157001, 410951, 291001002.sitem, 7, 2, 1504628063
157001, 123512, 122001029.sitem, 1, 10000, 1506682371
157001, 123512, 274001003.sitem, 1, 1000, 1506682372
157001, 2233349, 312109051.sitem, 1, 100, 1505477906
157001, 403328, 056060029.sitem, 1, 20, 1506681618
157001, 2747361, 280001035.sitem, 1, 80, 1506677443
157001, 123512, 274001001.sitem, 32, 10000, 1506682373
157001, 2233349, 311208561.sitem, 1, 10, 1505477920
157001, 290198, 311313041.sitem, 1, 4, 1505911298
157001, 290198, 311113041.sitem, 1, 100, 1506755402
157001, 290198, 311513541.sitem, 1, 100, 1504353023
157001, 290198, 311113041.sitem, 1, 100, 1504364804
157001, 2909060, 310410061.sitem, 1, 10, 1506680919
157001, 2686188, 311508561.sitem, 1, 10, 1506138663
157001, 5328364, 292020002.sitem, 1, 5, 1505642128
157001, 2909060, 311810561.sitem, 1, 10, 1505040555
157001, 592274, 293030001.sitem, 2, 24, 1506170785
157001, 528852, 034080009.sitem, 1, 9, 1505525135
157001, 203295, 053020165.sitem, 1, 6, 1506680999
157001, 230098, 291001002.sitem, 99, 60, 1505144573
157001, 528852, 034080009.sitem, 72, 7, 1505525134
157001, 352977, 245001001.sitem, 99, 50, 1506681638
157001, 2506844, 034040013.sitem, 11, 999, 1504306908
157001, 109571, 053020087.sitem, 1, 5, 1504524939
157001, 109571, 053020242.sitem, 1, 5, 1505812082
157001, 109571, 053020212.sitem, 1, 5, 1505812084
157001, 352977, 310510561.sitem, 1, 25, 1506681639
157001, 352977, 310510561.sitem, 1, 25, 1506681641
157001, 293618, 056060001.sitem, 1, 55, 1504343236
157001, 394217, 034040013.sitem, 2, 10, 1506677601
157001, 394217, 034040013.sitem, 3, 10, 1506677602
157001, 394217, 034040007.sitem, 10, 10, 1506677603
157001, 394217, 034040007.sitem, 10, 10, 1506677605
157001, 394217, 034040001.sitem, 99, 9, 1506677606
157001, 394217, 034040001.sitem, 99, 9, 1506677607
157001, 4906498, 311113041.sitem, 1, 5, 1504462822
157001, 2909060, 310110061.sitem, 1, 10, 1506680921
157001, 203295, 291001004.sitem, 1, 2, 1506680199
157001, 542274, 245001001.sitem, 99, 69, 1506477807
157001, 2686188, 292020005.sitem, 4, 3, 1506138659
157001, 461182, 293030001.sitem, 1, 11, 1506144425
157001, 461182, 310610561.sitem, 1, 2, 1506144430
157001, 461182, 056060022.sitem, 1, 3, 1506144427
157001, 461182, 020001053.sitem, 10, 300, 1506144429
157001, 461182, 293030003.sitem, 1, 5, 1506160183
157001, 461182, 121001019.sitem, 2, 50, 1506472896
157001, 461182, 121001052.sitem, 2, 50, 1506472898
157001, 2686188, 291001002.sitem, 20, 4, 1506138654
157001, 2909060, 310210061.sitem, 1, 10, 1506680923
157001, 516205, 020001053.sitem, 1, 80, 1504491713
157001, 4634165, 020001069.sitem, 6, 720, 1504288995
157001, 1183607, 291001004.sitem, 12, 20, 1506343582
157001, 1183607, 292020004.sitem, 2, 20, 1506343584
157001, 122117, 293030005.sitem, 14, 9000, 1506682307
157001, 122117, 293030001.sitem, 5, 9000, 1506682306
157001, 4127351, 291001005.sitem, 9, 4, 1506062980
157001, 5086656, 310308061.sitem, 1, 5, 1504857168
157001, 1586529, 274001004.sitem, 200, 330, 1504262858
157001, 203295, 292020002.sitem, 1, 4, 1506680192
157001, 2463696, 034100004.sitem, 99, 9, 1505061212
157001, 2463696, 034080009.sitem, 99, 50, 1505061210
157001, 2463696, 034080009.sitem, 99, 50, 1505061206
157001, 2463696, 034100010.sitem, 99, 9, 1505061208
157001, 4817150, 034040001.sitem, 549, 54, 1506527903
157001, 190509, 034080014.sitem, 3, 6, 1505039218
157001, 3955950, 020001069.sitem, 5, 600, 1504772719
157001, 3955950, 020001069.sitem, 5, 600, 1504772721
157001, 526994, 053020180.sitem, 1, 3, 1506417520
157001, 526994, 056060036.sitem, 1, 200, 1506417526
157001, 526994, 056060002.sitem, 1, 200, 1506417528
157001, 1994888, 311510561.sitem, 1, 5, 1504781956
157001, 1994888, 053020166.sitem, 1, 5, 1505227053
157001, 1994888, 053020166.sitem, 1, 5, 1505227055
157001, 1994888, 053020166.sitem, 1, 5, 1505227057
157001, 293618, 291001005.sitem, 99, 22, 1505834934
157001, 293618, 292020005.sitem, 2, 6, 1505834936
157001, 526994, 310110061.sitem, 1, 4, 1505365399
157001, 2686188, 053020150.sitem, 3, 3, 1506138657
157001, 2233349, 122001014.sitem, 1, 200, 1505613095
157001, 2506844, 310113061.sitem, 1, 20, 1504306878
157001, 2506844, 311812541.sitem, 1, 20, 1504306876
157001, 2506844, 311512541.sitem, 1, 10, 1504306881
157001, 5580798, 020001079.sitem, 1, 8, 1505051790
157001, 230098, 311508561.sitem, 1, 30, 1505144575
157001, 230098, 293030004.sitem, 2, 50, 1505646866
157001, 230098, 291001005.sitem, 99, 50, 1505144571
157001, 134988, 310914551.sitem, 1, 300, 1504675812
157001, 5562388, 311309041.sitem, 1, 3, 1505723610
157001, 5562388, 311809541.sitem, 1, 3, 1505723615
157001, 262305, 122001059.sitem, 1, 200, 1504219170
157001, 2184883, 292020004.sitem, 1, 3, 1504682201
157001, 486285, 310510561.sitem, 1, 5, 1505407179
157001, 486285, 311810561.sitem, 1, 5, 1505406924
157001, 486285, 310610561.sitem, 1, 5, 1505406905
157001, 486285, 310410061.sitem, 1, 5, 1505407185
157001, 486285, 310110061.sitem, 1, 5, 1505407176
157001, 486285, 310610561.sitem, 1, 5, 1505407174
157001, 486285, 311810561.sitem, 1, 5, 1505407182
157001, 486285, 056060022.sitem, 1, 5, 1505406947
157001, 123512, 332000102.sitem, 1, 5, 1506682375
157001, 5142442, 280001035.sitem, 6, 480, 1504498287
157001, 4729088, 311413041.sitem, 1, 5, 1504803096
157001, 4729088, 311308061.sitem, 1, 5, 1504803094
157001, 4729088, 311508541.sitem, 1, 2, 1504803090
157001, 218535, 036060007.sitem, 1, 333, 1505942929
157001, 122117, 293030004.sitem, 11, 9000, 1504583919
157001, 410951, 311813541.sitem, 1, 2, 1504628054
157001, 410951, 311513541.sitem, 1, 2, 1504628056
157001, 5562388, 311309041.sitem, 1, 3, 1505723607
157001, 864589, 034080014.sitem, 10, 35, 1505224987
157001, 218535, 310708061.sitem, 1, 5, 1505968605
157001, 218535, 311808561.sitem, 1, 5, 1505942923
157001, 218535, 310208061.sitem, 1, 7, 1505942925
157001, 218535, 311810561.sitem, 1, 7, 1505749698
157001, 218535, 121001058.sitem, 1, 25, 1505751742
157001, 218535, 310609551.sitem, 1, 9, 1505942918
157001, 516205, 121001028.sitem, 1, 25, 1504491710
157001, 410951, 310409051.sitem, 1, 8, 1504628059
157001, 352977, 514001002.sitem, 1, 300, 1504690657
157001, 262305, 122001026.sitem, 1, 200, 1504219173
157001, 262305, 311809551.sitem, 1, 2, 1504219258
157001, 262305, 293030003.sitem, 1, 10, 1504219268
157001, 542274, 035060001.sitem, 189, 18, 1504961070
157001, 542274, 332000102.sitem, 5, 49, 1505222811
157001, 219796, 056060107.sitem, 1, 300, 1506178344
157001, 219796, 056060036.sitem, 1, 300, 1506178346
157001, 122117, 122001014.sitem, 2, 60000, 1506682308
157001, 581890, 053020228.sitem, 1, 3, 1505047171
157001, 2005275, 053020104.sitem, 1, 10, 1504519566
157001, 2005275, 053020042.sitem, 1, 10, 1504519567
157001, 1987698, 034120015.sitem, 16, 25, 1504775035
157001, 1987698, 034040001.sitem, 33, 25, 1504775037
157001, 1987698, 033060003.sitem, 15, 5, 1504775040
157001, 1987698, 033120017.sitem, 30, 10, 1504775041
157001, 1987698, 293030002.sitem, 1, 4, 1504775044
157001, 1987698, 291001002.sitem, 5, 2, 1504775046
157001, 3225966, 020001069.sitem, 1, 120, 1504388796
157001, 380480, 056060002.sitem, 1, 3000, 1504465468
157001, 380480, 056060023.sitem, 1, 3000, 1504465469
157001, 5562388, 311208541.sitem, 1, 2, 1505723612
157001, 2005275, 053020166.sitem, 1, 10, 1504519569
157001, 2005275, 053020104.sitem, 1, 5, 1504519570
157001, 109571, 513001005.sitem, 1, 5, 1504406961
157001, 109571, 513001005.sitem, 1, 5, 1504406962
157001, 109571, 513001004.sitem, 1, 5, 1504406964
157001, 5328364, 053020149.sitem, 1, 3, 1505642113
157001, 5328364, 053020134.sitem, 1, 3, 1505642111
157001, 5328364, 053020134.sitem, 1, 3, 1505642118
157001, 220373, 332000102.sitem, 2, 14, 1504283435
157001, 2233349, 311212561.sitem, 1, 300, 1506160382
157001, 2233349, 311108041.sitem, 1, 30, 1505477914
157001, 2233349, 311210541.sitem, 1, 30, 1504886103
157001, 230098, 274001003.sitem, 1, 20, 1504797684
157001, 230098, 274001001.sitem, 20, 160, 1504797678
157001, 230098, 274001001.sitem, 20, 160, 1504797681
157001, 4253975, 020001063.sitem, 1, 8, 1504427021
157001, 4253975, 280001080.sitem, 1, 20, 1504413418
157001, 4253975, 280001074.sitem, 50, 200, 1504374047
157001, 4253975, 280001027.sitem, 20, 100, 1505857805
157001, 4756993, 274001003.sitem, 3, 50, 1504373667
157001, 122117, 274001003.sitem, 3, 300000, 1506682304
157001, 1145675, 036060007.sitem, 2, 550, 1504336174
157001, 2005362, 292020005.sitem, 1, 10, 1504464465
157001, 2005362, 291001005.sitem, 42, 10, 1504464467
157001, 2005362, 291001004.sitem, 4, 10, 1504464468
157001, 2005362, 291001003.sitem, 1, 10, 1504464470
157001, 2005362, 291001001.sitem, 10, 10, 1504464471
157001, 2005362, 020001053.sitem, 13, 440, 1504464473
157001, 2005362, 020001116.sitem, 13, 100, 1504464475
157001, 528852, 034060002.sitem, 99, 9, 1505521819
157001, 528852, 034080003.sitem, 99, 9, 1505712678
157001, 528852, 034080003.sitem, 99, 9, 1505969025
157001, 528852, 034080003.sitem, 99, 9, 1505878695
157001, 528852, 034080003.sitem, 99, 9, 1505878697
157001, 528852, 034080003.sitem, 99, 9, 1505522264
157001, 528852, 034120015.sitem, 1, 9, 1504398340
157001, 262305, 280001035.sitem, 1, 80, 1504219222
157001, 5562388, 311808541.sitem, 1, 2, 1505723603
157001, 5562388, 311108041.sitem, 1, 2, 1505723567
157001, 5562388, 311108041.sitem, 1, 2, 1505723619
157001, 203295, 311211541.sitem, 1, 4, 1505815070
157001, 203295, 310413041.sitem, 1, 2, 1506680196
157001, 203295, 311212541.sitem, 1, 2, 1506680210
157001, 203295, 311210541.sitem, 1, 2, 1505815766
157001, 526994, 053020151.sitem, 1, 5, 1506417524
157001, 526994, 053020151.sitem, 1, 5, 1506417522
157001, 2396023, 310909551.sitem, 1, 7, 1504621655
157001, 5580798, 280001035.sitem, 2, 160, 1505051788
157001, 2130369, 310109051.sitem, 1, 10, 1504524593
157001, 203295, 311313041.sitem, 1, 2, 1506680207
157001, 1977652, 053020228.sitem, 1, 3, 1504407385
157001, 1977652, 232001053.sitem, 1, 59, 1504407341
157001, 1977652, 280001122.sitem, 1, 8, 1504407332
157001, 464970, 311310041.sitem, 1, 2, 1504964020
157001, 1977652, 034040013.sitem, 2, 5, 1504407387
157001, 542274, 036060004.sitem, 99, 66, 1504460738
157001, 542274, 036060004.sitem, 99, 69, 1504460756
157001, 2842410, 053020180.sitem, 1, 2, 1504454315
157001, 2842410, 053020180.sitem, 1, 2, 1504454312
157001, 2842410, 053020180.sitem, 1, 2, 1504454857
157001, 2842410, 053020087.sitem, 1, 2, 1504454858
157001, 2184883, 053020180.sitem, 1, 2, 1504682203
157001, 2184883, 053020072.sitem, 1, 2, 1504682204
157001, 2184883, 053020242.sitem, 1, 2, 1504682208
157001, 2184883, 053020242.sitem, 1, 2, 1504682212
157001, 2184883, 053020227.sitem, 1, 2, 1504682213
157001, 2184883, 053020227.sitem, 1, 2, 1504682217
157001, 1077818, 514001002.sitem, 1, 300, 1505494949
157001, 1077818, 514001008.sitem, 1, 300, 1505494950
157001, 122117, 122001059.sitem, 3, 60000, 1506682302
157001, 109094, 280001035.sitem, 1, 80, 1506240050
157001, 4127351, 020001063.sitem, 4, 40, 1504244473
157001, 4127351, 020001069.sitem, 1, 120, 1504229934
157001, 4127351, 020001069.sitem, 1, 120, 1504229937
157001, 4127351, 020001069.sitem, 1, 120, 1504229939
157001, 2506655, 020001063.sitem, 70, 420, 1504191692
157001, 2506655, 020001077.sitem, 300, 100, 1504191695
157001, 2506655, 020001077.sitem, 300, 100, 1504191696
157001, 2506655, 121001061.sitem, 3, 100, 1504191698
157001, 2506655, 121001058.sitem, 2, 80, 1504191700
157001, 2506655, 030001009.sitem, 5, 300, 1504191702
157001, 2506655, 245001001.sitem, 200, 100, 1504191704
157001, 2506655, 274001003.sitem, 19, 200, 1504191706
157001, 2506655, 292020005.sitem, 77, 100, 1504191707
157001, 3286850, 274001001.sitem, 30, 220, 1504441614
157001, 3306372, 274001001.sitem, 30, 220, 1504441491
157001, 3306372, 280001035.sitem, 5, 400, 1504441559
157001, 2842410, 053020227.sitem, 1, 2, 1504454859
157001, 2842410, 053020087.sitem, 1, 2, 1504454860
157001, 2842410, 053020227.sitem, 1, 2, 1504454861
157001, 2842410, 053020180.sitem, 1, 2, 1504454862
157001, 2842410, 053020087.sitem, 1, 2, 1504454864
157001, 2842410, 053020180.sitem, 1, 2, 1504454865
157001, 3306372, 332000102.sitem, 25, 200, 1504441538
157001, 122117, 293030002.sitem, 5, 40000, 1506682298
157001, 122117, 122001020.sitem, 3, 30000, 1506682301
157001, 526994, 311810561.sitem, 1, 10, 1505730850
157001, 961980, 311412041.sitem, 1, 5, 1505633847
157001, 352977, 036060007.sitem, 1, 250, 1506681642
157001, 352977, 036060007.sitem, 1, 250, 1506681644
157001, 352977, 036060007.sitem, 1, 250, 1506681645
157001, 352977, 036060007.sitem, 1, 250, 1506681646
157001, 1930414, 035060006.sitem, 20, 170, 1504360785
157001, 1930414, 291001005.sitem, 7, 3, 1504360787
157001, 4487392, 274001004.sitem, 200, 100, 1504577438
157001, 4487392, 274001001.sitem, 20, 120, 1504577440
157001, 4487392, 232001053.sitem, 1, 50, 1504577441
157001, 230098, 020001079.sitem, 1, 10, 1505144502
157001, 230098, 053020197.sitem, 1, 10, 1505144546
157001, 3486503, 280001035.sitem, 4, 320, 1504441397
157001, 4136253, 310209061.sitem, 1, 2, 1504427114
157001, 4136253, 291001002.sitem, 15, 5, 1504427115
157001, 4136253, 291001001.sitem, 1, 2, 1504427116
157001, 4136253, 291001005.sitem, 3, 2, 1504427117
157001, 4136253, 053020055.sitem, 1, 2, 1504427119
157001, 4136253, 311311041.sitem, 1, 2, 1504427120
157001, 4136253, 311411041.sitem, 1, 2, 1504427121
157001, 4136253, 311111041.sitem, 1, 2, 1504427123
157001, 3698967, 311113041.sitem, 1, 2, 1504579774
157001, 3698967, 311113041.sitem, 1, 2, 1504579776
157001, 3698967, 311113041.sitem, 1, 2, 1504579777
157001, 3698967, 311113041.sitem, 1, 2, 1504579779
157001, 3698967, 311112041.sitem, 1, 2, 1504579780
157001, 3698967, 311112041.sitem, 1, 2, 1504579782
157001, 3698967, 020001069.sitem, 3, 360, 1504579783
157001, 4650793, 020001069.sitem, 1, 120, 1504263523
157001, 4650793, 020001069.sitem, 1, 120, 1504263525
157001, 4650793, 020001069.sitem, 1, 120, 1504263526
157001, 4650793, 020001069.sitem, 2, 240, 1504263522
157001, 334292, 020001069.sitem, 1, 120, 1504879981
157001, 334292, 020001069.sitem, 1, 120, 1504879982
157001, 334292, 020001069.sitem, 1, 120, 1504879983
157001, 334292, 020001069.sitem, 1, 120, 1504879984
157001, 2583202, 056060036.sitem, 1, 200, 1504426314
157001, 2583202, 056060001.sitem, 1, 10, 1504426320
157001, 2583202, 056060035.sitem, 1, 10, 1504426316
157001, 2583202, 034060002.sitem, 81, 8, 1504872715
157001, 2583202, 034080003.sitem, 1, 6, 1504426321
157001, 2583202, 310111061.sitem, 1, 3, 1504397546
157001, 2583202, 310111061.sitem, 1, 3, 1504397549
157001, 1977652, 310406051.sitem, 1, 5, 1504407367
157001, 1977652, 310306051.sitem, 1, 5, 1504407369
157001, 1977652, 020001069.sitem, 1, 120, 1504407354
157001, 1987698, 311513541.sitem, 1, 5, 1504775049
157001, 309120, 311212541.sitem, 1, 2, 1504245977
157001, 309120, 033160016.sitem, 99, 9, 1504245978
157001, 309120, 034100004.sitem, 99, 9, 1504245980
157001, 309120, 033140010.sitem, 99, 9, 1504245981
157001, 309120, 033140009.sitem, 99, 9, 1504245982
157001, 309120, 293030002.sitem, 1, 5, 1504245984
157001, 191936, 122001026.sitem, 1, 149, 1504261799
157001, 191936, 122001026.sitem, 1, 149, 1504261800
157001, 191936, 122001020.sitem, 1, 149, 1504261802
157001, 191936, 122001014.sitem, 1, 149, 1504261803
157001, 191936, 122001014.sitem, 1, 149, 1504261804
157001, 5562388, 311510541.sitem, 1, 65, 1505723601
157001, 191936, 036060007.sitem, 2, 450, 1504261798
157001, 109571, 311506551.sitem, 1, 2, 1504406965
157001, 463755, 036060007.sitem, 1, 250, 1505385588
157001, 566013, 293030002.sitem, 1, 3, 1504684432
157001, 566013, 291001002.sitem, 99, 15, 1504312007
157001, 464970, 311309041.sitem, 1, 3, 1504964015
157001, 464970, 311810541.sitem, 1, 3, 1504964012
157001, 464970, 310608561.sitem, 1, 3, 1504964018
157001, 1462854, 053020150.sitem, 1, 5, 1504617091
157001, 4487392, 056060016.sitem, 1, 500, 1504577436
157001, 2547518, 291001002.sitem, 4, 2, 1504853798
157001, 2130369, 053020103.sitem, 2, 10, 1504525001
157001, 2130369, 053020212.sitem, 2, 10, 1504525004
157001, 2130369, 053020275.sitem, 2, 10, 1504525006
157001, 2130369, 053020165.sitem, 2, 10, 1504525007
157001, 2130369, 053020041.sitem, 2, 10, 1504525009
157001, 2130369, 053020180.sitem, 2, 10, 1504525010
157001, 2130369, 053020087.sitem, 2, 10, 1504525012
157001, 2130369, 053020227.sitem, 2, 10, 1504525014
157001, 372375, 035060001.sitem, 99, 9, 1504360930
157001, 5074842, 056060008.sitem, 1, 50, 1505379046
157001, 475919, 232001054.sitem, 1, 1300, 1504320516
157001, 105805, 121001025.sitem, 1, 15, 1504278866
157001, 3984766, 034040013.sitem, 2, 10, 1504211912
157001, 3984766, 034040013.sitem, 3, 10, 1504211914
157001, 3984766, 034040007.sitem, 10, 10, 1504211915
157001, 3984766, 034040007.sitem, 10, 10, 1504211916
157001, 3984766, 034040001.sitem, 99, 9, 1504211918
157001, 3984766, 034040001.sitem, 99, 9, 1504211919
157001, 4792633, 034040013.sitem, 2, 10, 1504211803
157001, 4792633, 034040013.sitem, 3, 10, 1504211805
157001, 4792633, 034040007.sitem, 10, 10, 1504211806
157001, 4792633, 034040007.sitem, 10, 10, 1504211807
157001, 4792633, 034040001.sitem, 99, 9, 1504211808
157001, 4792633, 034040001.sitem, 99, 9, 1504211809
157001, 4083010, 034040013.sitem, 2, 10, 1504211134
157001, 4083010, 034040013.sitem, 3, 10, 1504211135
157001, 4083010, 034040007.sitem, 10, 10, 1504211136
157001, 4083010, 034040007.sitem, 10, 10, 1504211137
157001, 4083010, 034040001.sitem, 99, 9, 1504211138
157001, 4083010, 034040001.sitem, 99, 9, 1504211139
157001, 4083010, 020001078.sitem, 2, 9, 1504211142
157001, 4083010, 020001078.sitem, 2, 9, 1504211143
157001, 4083010, 020001078.sitem, 2, 9, 1504211144
157001, 4083010, 020001078.sitem, 2, 9, 1504211145
157001, 380480, 056060208.sitem, 1, 2300, 1504211529
157001, 380480, 056060016.sitem, 1, 200, 1504465466
157001, 1570330, 035060006.sitem, 100, 640, 1504199295
157001, 1570330, 035060006.sitem, 100, 640, 1504199296
157001, 106989, 056060107.sitem, 1, 500, 1504263326
157001, 106989, 056060030.sitem, 1, 500, 1504263320
157001, 106989, 056060030.sitem, 1, 500, 1504263321
157001, 106989, 056060030.sitem, 1, 500, 1504263322
157001, 106989, 056060023.sitem, 1, 500, 1504263323
157001, 106989, 056060016.sitem, 1, 500, 1504263323
157001, 106989, 056060016.sitem, 1, 500, 1504263325
157001, 236166, 245001001.sitem, 99, 40, 1504235559
157001, 236166, 245001001.sitem, 99, 40, 1504235560
157001, 236166, 245001001.sitem, 99, 40, 1504235561
157001, 236166, 245001001.sitem, 99, 40, 1504235562
157001, 236166, 245001001.sitem, 99, 40, 1504235563
157001, 236166, 245001001.sitem, 99, 40, 1504235565
157001, 1553665, 311508561.sitem, 1, 39, 1504349139
157001, 517323, 232001053.sitem, 1, 69, 1504217533
157001, 464970, 311808541.sitem, 1, 3, 1504964014
157001, 464970, 311208541.sitem, 1, 3, 1504964021
157001, 668741, 020001053.sitem, 1, 45, 1504205521
157001, 464970, 311808541.sitem, 1, 3, 1504964011
157001, 3374521, 232001053.sitem, 1, 80, 1504299816
157001, 1077818, 232001054.sitem, 1, 1200, 1504199361
157001, 105805, 121001052.sitem, 1, 15, 1504278867
157001, 4645315, 034120015.sitem, 2, 4, 1504285740
157001, 4645315, 034120015.sitem, 2, 4, 1504285742
157001, 4645315, 034120015.sitem, 2, 4, 1504285744
157001, 4645315, 034120015.sitem, 2, 4, 1504285745
157001, 4645315, 034120015.sitem, 2, 4, 1504285747
157001, 4645315, 034120015.sitem, 1, 3, 1504285748
157001, 4645315, 034080003.sitem, 99, 9, 1504285750
157001, 4645315, 034080003.sitem, 99, 9, 1504285751
157001, 4645315, 034060008.sitem, 99, 9, 1504285753
157001, 4133202, 034120015.sitem, 2, 4, 1504278314
157001, 4133202, 034120015.sitem, 2, 4, 1504278315
157001, 4133202, 034080003.sitem, 99, 9, 1504278317
157001, 4133202, 034080003.sitem, 99, 9, 1504278318
157001, 4133202, 034080003.sitem, 99, 9, 1504278319
157001, 4133202, 034080003.sitem, 99, 9, 1504278320
157001, 4133202, 034060008.sitem, 99, 9, 1504278322
157001, 4133202, 034060008.sitem, 99, 9, 1504278323
157001, 4133202, 034060008.sitem, 94, 9, 1504278324
157001, 1463321, 280001035.sitem, 2, 160, 1504194164
157001, 105805, 121001061.sitem, 1, 15, 1504278868
157001, 105805, 121001058.sitem, 1, 15, 1504278869
157001, 105805, 121001025.sitem, 1, 15, 1504278871
157001, 650855, 310310061.sitem, 1, 29, 1504235773
157001, 650855, 310510561.sitem, 1, 11, 1504235774
157001, 650855, 311210561.sitem, 1, 11, 1504235775
157001, 650855, 310110061.sitem, 1, 11, 1504235776
157001, 650855, 311010561.sitem, 1, 11, 1504235777
157001, 650855, 310610561.sitem, 1, 11, 1504235777
157001, 650855, 310610561.sitem, 1, 11, 1504235778
157001, 650855, 310110061.sitem, 1, 11, 1504235780
157001, 1463321, 280001035.sitem, 4, 320, 1504194134
157001, 2506844, 053020276.sitem, 2, 30, 1504307010
157001, 517323, 280001027.sitem, 10, 49, 1504258971
157001, 3330549, 020001063.sitem, 24, 200, 1504326782
157001, 329281, 121001052.sitem, 6, 110, 1504233688
157001, 385234, 311106051.sitem, 1, 3, 1504321158
157001, 1073155, 121001052.sitem, 2, 37, 1504229826
157001, 668741, 020001116.sitem, 3, 6, 1504239820
157001, 668741, 293030002.sitem, 1, 13, 1504239822
157001, 1227936, 121001058.sitem, 1, 10, 1504208126
157001, 1227936, 121001058.sitem, 1, 10, 1504208172
157001, 1553665, 020001069.sitem, 1, 120, 1504349608
157001, 4659143, 053020241.sitem, 1, 2, 1504270682
157001, 4659143, 053020226.sitem, 1, 2, 1504270683
157001, 4659143, 053020055.sitem, 1, 2, 1504270684
157001, 4659143, 053020179.sitem, 1, 2, 1504270685
157001, 4659143, 053020118.sitem, 1, 2, 1504270689
157001, 4659143, 053020118.sitem, 1, 2, 1504270690
157001, 4659143, 053020164.sitem, 1, 2, 1504270690
157001, 2247224, 293030004.sitem, 5, 25, 1504321050
157001, 3930789, 121001058.sitem, 1, 19, 1504259939
157001, 3930789, 121001058.sitem, 1, 19, 1504259941
157001, 1073155, 121001016.sitem, 1, 19, 1504229663
157001, 3930789, 232001075.sitem, 1, 39, 1504259941
157001, 3930789, 232001075.sitem, 1, 39, 1504259942
157001, 3930789, 232001051.sitem, 1, 39, 1504259943
157001, 3930789, 232001051.sitem, 1, 39, 1504259944
157001, 3930789, 232001051.sitem, 1, 39, 1504259945
157001, 3930789, 280001080.sitem, 1, 6, 1504259946
157001, 105805, 293030005.sitem, 3, 2, 1504278872
157001, 4722978, 310108061.sitem, 1, 5, 1504258065
157001, 4722978, 034040013.sitem, 1, 2, 1504258066
157001, 4725350, 310108061.sitem, 1, 5, 1504253744
157001, 4725350, 310308061.sitem, 1, 5, 1504257323
157001, 4725350, 310510561.sitem, 1, 7, 1504257324
157001, 4725350, 034040013.sitem, 1, 2, 1504257325
157001, 5482102, 310608561.sitem, 1, 5, 1504435903
157001, 5482102, 310608561.sitem, 1, 5, 1504435914
157001, 5482102, 310608561.sitem, 1, 5, 1504435916
157001, 5482102, 310208061.sitem, 1, 5, 1504435917
157001, 5482102, 310308061.sitem, 1, 5, 1504435918
157001, 109094, 035060006.sitem, 100, 600, 1506240047
157001, 109094, 035060006.sitem, 100, 600, 1506240049
157001, 385234, 310409051.sitem, 1, 3, 1504321160
157001, 385234, 311008561.sitem, 1, 3, 1504321162
157001, 1463321, 280001035.sitem, 5, 400, 1504194137
157001, 2942053, 036060007.sitem, 1, 250, 1504434267
157001, 2976386, 122001026.sitem, 1, 150, 1504216613
157001, 1463321, 280001035.sitem, 3, 240, 1504194132
157001, 2942053, 311113041.sitem, 1, 2, 1504434269
157001, 2942053, 311213541.sitem, 1, 2, 1504434271
