10590182, 146090, 0, 1
10590365, 146090, 0, 1
10596066, 146090, 0, 1
10182399, 146098, 14, 5
10182511, 146098, 130, 5
10182592, 146098, 0, 1
10182609, 146098, 97, 5
10182872, 146098, 0, 5
10182948, 146098, 17, 5
10183214, 146098, 140, 4
10183256, 146098, 0, 1
10183257, 146098, 0, 1
10183258, 146098, 0, 1
10183259, 146098, 0, 1
10183260, 146098, 0, 1
10183261, 146098, 0, 1
10183262, 146098, 0, 1
10183263, 146098, 0, 1
10183264, 146098, 0, 1
10183265, 146098, 0, 1
10183266, 146098, 0, 1
10183267, 146098, 0, 1
10183272, 146098, 0, 1
10183273, 146098, 0, 1
10183274, 146098, 0, 1
10183275, 146098, 0, 1
10183276, 146098, 0, 1
10183278, 146098, 0, 1
10183279, 146098, 0, 1
10183281, 146098, 0, 1
10183283, 146098, 0, 1
10183284, 146098, 0, 1
10183285, 146098, 0, 1
10183286, 146098, 0, 1
10183366, 146098, 0, 1
10184467, 146098, 10, 5
10185753, 146098, 145, 5
10186377, 146098, 0, 1
10186427, 146098, 28, 5
10187257, 146098, 0, 1
10187334, 146098, 12, 5
10187377, 146098, 129, 4
10188116, 146098, 44, 1
10189325, 146098, 0, 1
10189585, 146098, 63, 4
10190989, 146098, 104, 4
10191979, 146098, 5, 1
10192342, 146098, 62, 4
10193889, 146098, 33, 2
10196662, 146098, 0, 1
10197118, 146098, 0, 1
10198700, 146098, 115, 3
10199818, 146098, 0, 1
10200408, 146098, 0, 1
10200830, 146098, 104, 2
10203300, 146098, 103, 5
10204892, 146098, 0, 1
10205137, 146098, 100, 1
10205805, 146098, 27, 5
10207978, 146098, 39, 2
10208366, 146098, 41, 4
10211249, 146098, 81, 2
10229151, 146098, 113, 5
10231140, 146098, 103, 5
10243547, 146098, 0, 1
10248970, 146098, 0, 1
10259195, 146098, 115, 4
10287855, 146098, 0, 1
10429399, 146098, 39, 1
10445371, 146098, 100, 1
10445462, 146098, 0, 1
10445781, 146098, 2, 1
10446149, 146098, 63, 1
10474724, 146098, 55, 1
10484327, 146098, 0, 1
10487023, 146098, 52, 1
10510878, 146098, 0, 1
10516988, 146098, 0, 1
10555063, 146098, 0, 1
10559384, 146098, 0, 1
10575173, 146098, 0, 1
10271982, 146102, 80, 3
10272002, 146102, 202, 4
10272027, 146102, 0, 1
10272173, 146102, 89, 3
10272256, 146102, 8, 5
10272263, 146102, 160, 5
10272275, 146102, 34, 6
10272318, 146102, 0, 1
10272319, 146102, 0, 1
10272320, 146102, 0, 1
10272321, 146102, 0, 1
10272322, 146102, 0, 1
10272323, 146102, 0, 1
10272324, 146102, 0, 1
10272325, 146102, 0, 1
10272326, 146102, 0, 1
10272327, 146102, 0, 1
10272328, 146102, 0, 1
10272329, 146102, 0, 1
10272330, 146102, 0, 1
10272331, 146102, 0, 1
10272333, 146102, 0, 1
10272334, 146102, 0, 1
10272335, 146102, 0, 1
10272336, 146102, 0, 1
10272337, 146102, 0, 1
10272338, 146102, 0, 1
10272339, 146102, 0, 1
10272340, 146102, 0, 1
10272342, 146102, 0, 1
10272345, 146102, 0, 1
10272522, 146102, 144, 4
10272909, 146102, 17, 3
10272959, 146102, 101, 3
10273182, 146102, 46, 3
10273220, 146102, 68, 4
10273262, 146102, 67, 4
10273396, 146102, 175, 5
10273717, 146102, 0, 1
10273873, 146102, 3, 4
10274067, 146102, 0, 1
10274717, 146102, 97, 4
10274745, 146102, 0, 1
10274840, 146102, 80, 5
10275466, 146102, 0, 1
10275633, 146102, 91, 4
10275658, 146102, 65, 4
10276347, 146102, 66, 5
10276354, 146102, 20, 5
10276382, 146102, 51, 5
10276579, 146102, 19, 2
10276631, 146102, 85, 4
10276655, 146102, 173, 4
10277354, 146102, 78, 5
10277895, 146102, 76, 4
10277920, 146102, 124, 4
10278005, 146102, 54, 5
10278021, 146102, 0, 1
10278539, 146102, 0, 1
10278566, 146102, 13, 3
10278931, 146102, 74, 1
10280686, 146102, 95, 3
10281681, 146102, 15, 4
10281836, 146102, 7, 1
10282798, 146102, 142, 3
10283008, 146102, 47, 1
10283621, 146102, 77, 3
10285288, 146102, 101, 4
10285400, 146102, 0, 1
10286137, 146102, 0, 1
10286316, 146102, 50, 3
10286962, 146102, 13, 4
10287134, 146102, 11, 4
10287635, 146102, 0, 1
10290456, 146102, 0, 1
10291137, 146102, 84, 7
10291593, 146102, 26, 4
10291897, 146102, 0, 4
10292759, 146102, 0, 1
10293136, 146102, 58, 2
10293466, 146102, 0, 1
10295943, 146102, 0, 1
10297844, 146102, 35, 2
10303705, 146102, 7, 1
10323819, 146102, 3, 1
10325456, 146102, 19, 3
10335367, 146102, 0, 1
10335368, 146102, 0, 1
10335615, 146102, 0, 1
10335628, 146102, 0, 1
10335795, 146102, 0, 1
10335796, 146102, 0, 1
10335960, 146102, 0, 1
10335961, 146102, 0, 1
10340837, 146102, 190, 4
10342530, 146102, 0, 1
10342927, 146102, 0, 1
10345442, 146102, 0, 1
10351105, 146102, 7, 2
10351112, 146102, 0, 1
10351192, 146102, 46, 1
10352739, 146102, 0, 1
10361041, 146102, 0, 1
10368999, 146102, 0, 1
10372101, 146102, 0, 1
10390673, 146102, 49, 1
10397439, 146102, 0, 1
10407433, 146102, 0, 1
10472485, 146102, 0, 1
10483521, 146102, 0, 1
10514466, 146102, 0, 1
10531730, 146102, 37, 1
10563016, 146102, 2, 1
10563511, 146102, 0, 1
10569178, 146102, 0, 1
10572930, 146102, 0, 1
10576519, 146102, 0, 1
10583436, 146102, 0, 1
10583638, 146102, 0, 1
10584128, 146102, 0, 1
10588511, 146102, 0, 1
10383485, 146107, 100, 2
10383520, 146107, 4, 1
10383522, 146107, 143, 4
10383525, 146107, 70, 3
10384935, 146107, 6, 3
10385719, 146107, 61, 2
10386081, 146107, 0, 1
10386224, 146107, 66, 3
10386661, 146107, 0, 1
10386698, 146107, 0, 1
10387518, 146107, 3, 1
10387585, 146107, 43, 1
10387776, 146107, 0, 1
10387777, 146107, 0, 1
10387778, 146107, 0, 1
10387779, 146107, 0, 1
10387782, 146107, 0, 1
10387783, 146107, 0, 1
10387784, 146107, 0, 1
10387785, 146107, 0, 1
10387787, 146107, 0, 1
10387788, 146107, 0, 1
10387789, 146107, 0, 1
10387790, 146107, 0, 1
10387989, 146107, 0, 1
10387990, 146107, 0, 1
10387991, 146107, 0, 1
10387993, 146107, 0, 1
10387995, 146107, 0, 1
10387996, 146107, 0, 1
10387997, 146107, 0, 1
10387998, 146107, 0, 1
10387999, 146107, 0, 1
10388000, 146107, 0, 1
10388001, 146107, 0, 1
10388002, 146107, 0, 1
10388245, 146107, 0, 1
10388862, 146107, 44, 1
10389373, 146107, 74, 4
10389588, 146107, 21, 1
10391663, 146107, 191, 4
10391882, 146107, 112, 2
10396860, 146107, 0, 1
10397271, 146107, 49, 1
10397345, 146107, 0, 1
10403233, 146107, 0, 1
10403659, 146107, 25, 2
10404641, 146107, 10, 3
10404751, 146107, 22, 2
10408554, 146107, 7, 3
10408782, 146107, 27, 2
10408806, 146107, 48, 1
10409644, 146107, 6, 1
10410791, 146107, 59, 1
10410822, 146107, 65, 2
10412198, 146107, 0, 1
10412645, 146107, 0, 1
10416994, 146107, 75, 2
10418040, 146107, 0, 1
10418448, 146107, 180, 3
10421256, 146107, 15, 2
10421561, 146107, 0, 1
10421738, 146107, 20, 3
10424939, 146107, 0, 1
10426862, 146107, 0, 1
10427591, 146107, 0, 1
10429107, 146107, 0, 1
10429110, 146107, 8, 1
10429362, 146107, 0, 1
10429959, 146107, 0, 1
10430142, 146107, 0, 1
10434802, 146107, 0, 1
10436072, 146107, 56, 2
10436935, 146107, 0, 1
10437440, 146107, 7, 2
10439890, 146107, 0, 1
10441186, 146107, 59, 1
10443018, 146107, 0, 1
10443718, 146107, 0, 1
10446953, 146107, 0, 1
10449322, 146107, 19, 1
10449934, 146107, 0, 1
10452911, 146107, 0, 1
10453475, 146107, 0, 1
10464811, 146107, 50, 1
10467011, 146107, 0, 1
10467367, 146107, 0, 1
10474107, 146107, 0, 1
10474521, 146107, 0, 1
10477908, 146107, 40, 1
10481236, 146107, 0, 1
10483054, 146107, 0, 1
10497101, 146107, 0, 1
10499369, 146107, 0, 1
10499774, 146107, 3, 1
10500924, 146107, 0, 1
10501864, 146107, 0, 1
10508712, 146107, 0, 1
10514752, 146107, 0, 1
10518224, 146107, 0, 1
10518313, 146107, 0, 1
10529037, 146107, 0, 1
10529758, 146107, 0, 1
10531457, 146107, 0, 1
10536907, 146107, 0, 1
10551402, 146107, 0, 1
10551407, 146107, 3, 1
10551581, 146107, 0, 1
10558346, 146107, 0, 1
10558835, 146107, 0, 1
10558928, 146107, 0, 1
10561220, 146107, 100, 1
10566379, 146107, 3, 1
10567403, 146107, 0, 1
10569217, 146107, 0, 1
10571776, 146107, 0, 1
10575182, 146107, 13, 2
10578131, 146107, 0, 1
10581672, 146107, 0, 1
10583406, 146107, 0, 1
10585733, 146107, 0, 1
10586952, 146107, 0, 1
10587004, 146107, 0, 1
10588299, 146107, 0, 1
10588503, 146107, 0, 1
10595310, 146107, 0, 1
10526662, 146111, 72, 3
10526687, 146111, 2, 1
10526838, 146111, 2, 1
10526997, 146111, 133, 3
10527054, 146111, 0, 1
10527068, 146111, 2, 1
10527163, 146111, 0, 1
10527254, 146111, 54, 1
10527380, 146111, 80, 1
10527423, 146111, 124, 3
10527543, 146111, 47, 3
10527560, 146111, 24, 2
10527674, 146111, 0, 1
10527721, 146111, 0, 1
10527728, 146111, 0, 1
10527751, 146111, 0, 1
10527752, 146111, 0, 1
10527753, 146111, 0, 1
10527755, 146111, 0, 1
10527757, 146111, 0, 1
10527759, 146111, 0, 1
10527760, 146111, 0, 1
10527761, 146111, 0, 1
10527763, 146111, 0, 1
10527767, 146111, 0, 1
10527768, 146111, 0, 1
10527769, 146111, 0, 1
10527781, 146111, 0, 1
10527782, 146111, 0, 1
10527783, 146111, 0, 1
10527784, 146111, 0, 1
10527785, 146111, 0, 1
10527786, 146111, 0, 1
10527787, 146111, 0, 1
10527788, 146111, 0, 1
10527789, 146111, 0, 1
10527790, 146111, 0, 1
10527791, 146111, 0, 1
10527792, 146111, 0, 1
10528060, 146111, 14, 2
10528178, 146111, 0, 1
10528448, 146111, 0, 1
10528462, 146111, 0, 1
10528554, 146111, 0, 1
10528647, 146111, 0, 1
10528678, 146111, 70, 1
10528763, 146111, 0, 1
10528784, 146111, 0, 1
10529039, 146111, 6, 2
10529070, 146111, 0, 1
10529429, 146111, 0, 1
10529501, 146111, 3, 1
10530508, 146111, 0, 1
10530745, 146111, 0, 1
10530885, 146111, 0, 1
10531439, 146111, 4, 1
10531678, 146111, 20, 3
10531796, 146111, 0, 1
10531883, 146111, 0, 1
10531951, 146111, 0, 1
10531956, 146111, 3, 1
10531985, 146111, 0, 1
10532079, 146111, 0, 1
10532248, 146111, 0, 1
10532674, 146111, 7, 1
10532788, 146111, 3, 1
10533017, 146111, 0, 1
10533113, 146111, 0, 1
10533465, 146111, 0, 1
10533548, 146111, 39, 1
10533748, 146111, 0, 1
10533970, 146111, 0, 1
10534047, 146111, 0, 1
10534927, 146111, 0, 1
10535696, 146111, 3, 4
10536025, 146111, 14, 1
10536039, 146111, 12, 2
10536762, 146111, 0, 1
10537133, 146111, 0, 1
10537493, 146111, 0, 1
10537679, 146111, 0, 1
10538308, 146111, 0, 1
10538415, 146111, 0, 1
10538564, 146111, 172, 4
10538581, 146111, 0, 1
10539908, 146111, 13, 1
10540320, 146111, 0, 1
10540664, 146111, 0, 1
10540921, 146111, 2, 1
10540999, 146111, 0, 1
10541260, 146111, 0, 1
10541309, 146111, 62, 4
10541370, 146111, 11, 2
10541425, 146111, 33, 2
10541460, 146111, 0, 1
10541586, 146111, 7, 1
10541804, 146111, 2, 1
10541813, 146111, 0, 1
10542052, 146111, 3, 2
10542237, 146111, 49, 2
10542463, 146111, 0, 1
10542531, 146111, 7, 1
10542590, 146111, 0, 1
10542952, 146111, 0, 1
10543287, 146111, 0, 1
10543365, 146111, 0, 1
10543590, 146111, 0, 2
10544384, 146111, 42, 1
10544716, 146111, 32, 1
10544930, 146111, 0, 1
10545056, 146111, 0, 1
10545196, 146111, 25, 2
10545500, 146111, 0, 1
10545573, 146111, 0, 1
10546142, 146111, 0, 1
10546281, 146111, 0, 1
10546477, 146111, 56, 1
10546619, 146111, 0, 1
10546795, 146111, 6, 2
10546823, 146111, 2, 2
10546851, 146111, 0, 1
10547045, 146111, 38, 1
10547265, 146111, 0, 1
10547485, 146111, 0, 1
10547514, 146111, 36, 1
10547721, 146111, 0, 1
10548016, 146111, 0, 1
10548475, 146111, 0, 1
10548599, 146111, 0, 1
10548999, 146111, 0, 1
10549101, 146111, 0, 1
10549250, 146111, 0, 1
10549356, 146111, 0, 1
10549478, 146111, 0, 1
10549549, 146111, 8, 1
10549675, 146111, 0, 1
10550170, 146111, 0, 1
10550365, 146111, 55, 1
10550523, 146111, 0, 1
10550595, 146111, 0, 1
10550634, 146111, 0, 1
10550762, 146111, 0, 1
10550778, 146111, 7, 1
10550857, 146111, 43, 1
10550872, 146111, 0, 1
10550887, 146111, 30, 2
10551823, 146111, 0, 1
10551946, 146111, 0, 1
10552059, 146111, 0, 1
10552349, 146111, 0, 1
10552846, 146111, 0, 1
10553179, 146111, 4, 1
10553336, 146111, 0, 1
10553762, 146111, 0, 1
10554235, 146111, 0, 1
10554417, 146111, 0, 1
10554549, 146111, 0, 1
10554594, 146111, 0, 1
10554840, 146111, 4, 1
10554889, 146111, 0, 1
10555027, 146111, 54, 1
10555034, 146111, 0, 1
10555251, 146111, 0, 1
10555357, 146111, 0, 1
10555414, 146111, 0, 1
10555556, 146111, 0, 1
10556153, 146111, 0, 1
10556222, 146111, 0, 1
10556349, 146111, 0, 1
10556351, 146111, 62, 1
10556452, 146111, 0, 1
10557601, 146111, 6, 1
10558146, 146111, 0, 1
10558761, 146111, 0, 1
10559025, 146111, 0, 1
10559573, 146111, 0, 1
10559704, 146111, 0, 1
10562798, 146111, 0, 1
10562913, 146111, 2, 1
10562982, 146111, 0, 1
10563128, 146111, 0, 1
10563416, 146111, 49, 1
10563498, 146111, 4, 2
10563880, 146111, 4, 1
10564993, 146111, 0, 1
10565156, 146111, 8, 1
10567609, 146111, 0, 1
10570298, 146111, 0, 1
10572104, 146111, 0, 1
10572694, 146111, 0, 1
10572746, 146111, 0, 1
10575062, 146111, 0, 1
10577420, 146111, 0, 1
10578125, 146111, 0, 1
10579213, 146111, 0, 1
10580153, 146111, 0, 1
10580351, 146111, 46, 1
10581942, 146111, 0, 1
10584417, 146111, 0, 1
10587070, 146111, 0, 1
10587279, 146111, 0, 1
10587779, 146111, 0, 1
10589693, 146111, 0, 1
10589749, 146111, 0, 1
10590293, 146111, 0, 1
10591279, 146111, 0, 1
10593080, 146111, 0, 1
10593347, 146111, 0, 1
10594124, 146111, 0, 1
10594859, 146111, 0, 1
10595193, 146111, 0, 1
10596264, 146111, 0, 1
10596350, 146111, 0, 1
10597745, 146111, 0, 1
10598709, 146111, 0, 1
9790969, 153087, 76, 4
9791000, 153087, 0, 4
9791510, 153087, 91, 3
9791511, 153087, 157, 4
9792239, 153087, 4, 5
9792273, 153087, 153, 4
9792608, 153087, 181, 5
9794256, 153087, 0, 1
9794294, 153087, 200, 4
9794375, 153087, 159, 5
9794619, 153087, 0, 1
9796128, 153087, 16, 5
9797162, 153087, 35, 6
9800437, 153087, 57, 6
9802195, 153087, 173, 5
9804083, 153087, 154, 5
9804681, 153087, 0, 1
9806132, 153087, 21, 6
9807621, 153087, 29, 6
9812487, 153087, 54, 4
9813124, 153087, 26, 1
9816985, 153087, 2, 1
9820671, 153087, 0, 1
9821766, 153087, 47, 6
9821782, 153087, 126, 6
9821792, 153087, 117, 6
9821804, 153087, 192, 5
9821954, 153087, 115, 6
9823828, 153087, 45, 2
9823993, 153087, 0, 1
9824772, 153087, 34, 1
9825443, 153087, 3, 3
9825508, 153087, 107, 4
9825639, 153087, 52, 4
9825641, 153087, 26, 4
9825901, 153087, 166, 5
9826892, 153087, 83, 5
9827227, 153087, 140, 4
9828417, 153087, 7, 3
9830152, 153087, 79, 3
9830212, 153087, 43, 3
9830503, 153087, 68, 4
9831244, 153087, 135, 5
9831934, 153087, 218, 4
9832267, 153087, 122, 5
9835221, 153087, 109, 3
9842273, 153087, 108, 5
9844994, 153087, 159, 5
9846232, 153087, 36, 1
9846746, 153087, 3, 1
9848920, 153087, 83, 5
9849196, 153087, 0, 2
9849305, 153087, 0, 1
9849531, 153087, 0, 1
9849532, 153087, 0, 1
9849621, 153087, 5, 6
9849719, 153087, 0, 1
9849777, 153087, 0, 1
9849789, 153087, 177, 5
9849826, 153087, 115, 5
9850073, 153087, 0, 1
9850410, 153087, 179, 5
9852040, 153087, 50, 1
9852594, 153087, 94, 6
9852787, 153087, 146, 6
9852859, 153087, 140, 6
9852877, 153087, 125, 6
9853079, 153087, 38, 6
9856663, 153087, 91, 6
9857248, 153087, 2, 6
9860822, 153087, 0, 1
9861210, 153087, 204, 4
9861513, 153087, 98, 6
9862009, 153087, 0, 1
9865863, 153087, 78, 5
9873360, 153087, 0, 1
9873396, 153087, 159, 5
9876254, 153087, 214, 5
9876273, 153087, 151, 5
9876687, 153087, 101, 4
9876806, 153087, 105, 5
9877005, 153087, 0, 1
9877398, 153087, 170, 4
9879164, 153087, 9, 6
9881348, 153087, 120, 2
9881722, 153087, 141, 5
9883563, 153087, 18, 3
9883797, 153087, 78, 4
9888012, 153087, 100, 1
9926503, 153087, 71, 5
9928707, 153087, 95, 5
9934659, 153087, 45, 1
9934878, 153087, 0, 1
9937367, 153087, 0, 1
9942249, 153087, 79, 2
9942603, 153087, 4, 4
9949723, 153087, 0, 1
9957907, 153087, 0, 1
10077064, 153087, 106, 2
10087585, 153087, 22, 2
10087697, 153087, 43, 2
10109196, 153087, 0, 1
10180898, 153087, 0, 1
10208049, 153087, 7, 1
10256329, 153087, 0, 1
10265501, 153087, 0, 1
10291015, 153087, 0, 1
10352725, 153087, 0, 1
10439698, 153087, 0, 1
10565521, 153087, 0, 1
9934357, 153091, 129, 4
9934372, 153091, 41, 7
9934404, 153091, 39, 4
9936163, 153091, 55, 1
9936845, 153091, 0, 1
9938976, 153091, 36, 1
9942048, 153091, 87, 4
9944521, 153091, 0, 1
9947857, 153091, 55, 4
9947930, 153091, 59, 7
9948965, 153091, 111, 5
9950352, 153091, 4, 3
9950775, 153091, 4, 1
9956068, 153091, 25, 8
9956313, 153091, 126, 5
9963194, 153091, 67, 1
9971211, 153091, 27, 5
9971437, 153091, 19, 6
9971495, 153091, 15, 1
9974905, 153091, 88, 5
9977969, 153091, 176, 4
9979700, 153091, 82, 5
9980653, 153091, 70, 4
9980812, 153091, 15, 5
9981964, 153091, 85, 7
9987436, 153091, 11, 2
9990867, 153091, 0, 1
9993114, 153091, 0, 1
9994497, 153091, 0, 1
9995768, 153091, 134, 3
9999568, 153091, 91, 3
10000883, 153091, 60, 5
10007957, 153091, 196, 4
10009270, 153091, 0, 1
10009312, 153091, 5, 1
10013009, 153091, 13, 5
10024053, 153091, 70, 1
10064369, 153091, 3, 1
10071998, 153091, 86, 2
10097835, 153091, 92, 4
10139928, 153091, 14, 2
10149300, 153091, 0, 1
10149717, 153091, 0, 1
10201658, 153091, 0, 1
10216030, 153091, 0, 1
10315687, 153091, 0, 1
10317555, 153091, 0, 1
10572856, 153091, 0, 1
10590580, 153091, 0, 1
10182392, 153099, 26, 5
10182417, 153099, 161, 5
10182460, 153099, 0, 1
10182630, 153099, 0, 4
10182632, 153099, 58, 4
10182636, 153099, 33, 3
10182879, 153099, 30, 5
10182979, 153099, 34, 1
10183143, 153099, 92, 1
10183215, 153099, 0, 1
10183354, 153099, 46, 1
10183402, 153099, 97, 5
10184728, 153099, 179, 4
10184984, 153099, 6, 2
10185085, 153099, 9, 2
10185892, 153099, 36, 1
10185904, 153099, 76, 2
10186337, 153099, 0, 1
10189991, 153099, 52, 1
10192620, 153099, 0, 1
10195782, 153099, 178, 5
10196167, 153099, 0, 1
10197385, 153099, 0, 1
10198218, 153099, 71, 3
10198771, 153099, 125, 5
10205768, 153099, 0, 1
10205769, 153099, 134, 3
10216472, 153099, 0, 1
10247411, 153099, 0, 1
10247416, 153099, 0, 1
10247420, 153099, 0, 1
10247422, 153099, 0, 1
10255615, 153099, 47, 1
10296092, 153099, 3, 2
10311618, 153099, 0, 1
10371289, 153099, 0, 1
10500146, 153099, 0, 1
10500149, 153099, 0, 1
10500153, 153099, 0, 1
10586674, 153099, 23, 1
10271997, 153103, 71, 6
10272051, 153103, 95, 5
10272508, 153103, 0, 1
10273346, 153103, 58, 2
10273424, 153103, 0, 1
10273431, 153103, 0, 1
10273434, 153103, 77, 2
10273435, 153103, 67, 2
10273712, 153103, 180, 3
10274124, 153103, 75, 2
10274584, 153103, 17, 5
10274925, 153103, 89, 4
10275598, 153103, 4, 5
10276564, 153103, 250, 4
10277146, 153103, 7, 1
10277741, 153103, 11, 3
10278031, 153103, 0, 1
