gateway_id	role_id	item_type	value	sheet_id	quantity
146086	9823816	2	勾陈·阳(10级)	423601053.sitem	1
146086	9824467	2	绝云·阳(5级)	423200553.sitem	1
146086	9826400	2	承影·阳(9级)	423500953.sitem	1
146086	9826406	2	承影·阳(9级)	423500953.sitem	1
146086	9831198	2	彗蚀·阳(6级)	423300653.sitem	1
146086	9831932	2	承影·灭(9级)	423500951.sitem	1
146086	9831932	2	承影·阳(10级)	423501053.sitem	1
146086	9834333	2	绝云·阳(9级)	423200953.sitem	1
146086	9838631	2	彗蚀·阳(10级)	423301053.sitem	1
146086	9838631	2	勾陈·灭(5级)	423600551.sitem	1
146086	9844632	2	勾陈·灭(8级)	423600851.sitem	1
146086	9844632	2	勾陈·阳(10级)	423601053.sitem	1
146086	9847614	2	彗蚀·阳(10级)	423301053.sitem	1
146086	9847614	2	勾陈·灭(4级)	423600451.sitem	1
146086	9848536	2	绝云·灭(8级)	423200851.sitem	1
146086	9848536	2	绝云·阳(10级)	423201053.sitem	1
146086	9848567	2	绝云·灭(9级)	423200951.sitem	1
146086	9848567	2	彗蚀·阳(10级)	423301053.sitem	1
146086	9848750	2	勾陈·灭(8级)	423600851.sitem	1
146086	9848750	2	勾陈·阳(10级)	423601053.sitem	1
146086	9849060	2	绝云·灭(9级)	423200951.sitem	1
146086	9849060	2	承影·阳(10级)	423501053.sitem	1
146086	9849179	2	彗蚀·阳(6级)	423300653.sitem	1
146086	9849219	2	承影·阳(9级)	423500953.sitem	1
146086	9849288	2	承影·灭(4级)	423500451.sitem	1
146086	9849288	2	承影·阳(10级)	423501053.sitem	1
146086	9849818	2	绝云·灭(8级)	423200851.sitem	1
146086	9849818	2	绝云·阳(10级)	423201053.sitem	1
146086	9850182	2	承影·阳(4级)	423500453.sitem	1
146086	9850634	2	彗蚀·阳(10级)	423301053.sitem	1
146086	9850634	2	勾陈·灭(8级)	423600851.sitem	1
146086	9850872	2	勾陈·阳(7级)	423600753.sitem	1
146086	9851620	2	龙渊·阳(1级)	423400153.sitem	1
146086	9852250	2	彗蚀·阳(9级)	423300953.sitem	1
146086	9856254	2	彗蚀·灭(7级)	423300751.sitem	1
146086	9856254	2	彗蚀·阳(10级)	423301053.sitem	1
146086	9857967	2	勾陈·阳(9级)	423600953.sitem	1
146086	9858856	2	承影·阳(9级)	423500953.sitem	1
146086	9859317	2	承影·阳(9级)	423500953.sitem	1
146086	9863270	2	龙渊·阳(6级)	423400653.sitem	1
146086	9863869	2	绝云·灭(4级)	423200451.sitem	1
146086	9863869	2	绝云·阳(10级)	423201053.sitem	1
146086	9867348	2	勾陈·阳(6级)	423600653.sitem	1
146086	9875257	2	绝云·阳(9级)	423200953.sitem	1
146086	9876895	2	龙渊·阳(1级)	423400153.sitem	1
146086	9877301	2	彗蚀·阳(9级)	423300953.sitem	1
146086	9883393	2	彗蚀·阳(3级)	423300353.sitem	1
146086	9912586	2	龙渊·阳(5级)	423400553.sitem	1
146086	9975407	2	彗蚀·阳(8级)	423300853.sitem	1
146086	9979294	2	绝云·阳(10级)	423201053.sitem	1
146086	10054995	2	勾陈·阳(1级)	423600153.sitem	1
146086	10092352	2	承影·阳(2级)	423500253.sitem	1
146086	10133798	2	承影·阳(7级)	423500753.sitem	1
146086	10199604	2	彗蚀·阳(1级)	423300153.sitem	1
146086	10309936	2	彗蚀·阳(9级)	423300953.sitem	1
146090	9934858	2	承影·阴(9级)	423500954.sitem	1
146090	9934858	2	承影·灭(10级)	423501051.sitem	1
146090	9934858	2	承影·阳(10级)	423501053.sitem	1
146090	9935593	2	承影·灭(9级)	423500951.sitem	1
146090	9935593	2	承影·阳(10级)	423501053.sitem	1
146090	9936137	2	承影·灭(8级)	423500851.sitem	1
146090	9936137	2	承影·灭(10级)	423501051.sitem	1
146090	9936137	2	承影·阳(10级)	423501053.sitem	1
146090	9936137	2	承影·阴(10级)	423501054.sitem	1
146090	9936137	2	承影·阴(10级)	423501054.sitem	1
146090	9936283	2	承影·阳(4级)	423500453.sitem	1
146090	9936490	2	承影·灭(9级)	423500951.sitem	1
146090	9936490	2	承影·阳(11级)	423501153.sitem	1
146090	9936849	2	绝云·阳(9级)	423200953.sitem	1
146090	9939226	2	龙渊·阳(6级)	423400653.sitem	1
146090	9939765	2	彗蚀·阳(4级)	423300453.sitem	1
146090	9941018	2	承影·灭(8级)	423500851.sitem	1
146090	9941018	2	承影·阳(10级)	423501053.sitem	1
146090	9944210	2	承影·灭(8级)	423500851.sitem	1
146090	9944210	2	承影·阳(10级)	423501053.sitem	1
146090	9945079	2	承影·灭(9级)	423500951.sitem	1
146090	9945079	2	承影·阳(10级)	423501053.sitem	1
146090	9946545	2	绝云·灭(5级)	423200551.sitem	1
146090	9946545	2	绝云·阳(10级)	423201053.sitem	1
146090	9950683	2	承影·灭(8级)	423500851.sitem	1
146090	9950683	2	承影·阳(10级)	423501053.sitem	1
146090	9951404	2	承影·灭(8级)	423500851.sitem	1
146090	9951404	2	承影·阳(10级)	423501053.sitem	1
146090	9954187	2	承影·阴(7级)	423500754.sitem	1
146090	9954187	2	承影·灭(10级)	423501051.sitem	1
146090	9954187	2	承影·阳(10级)	423501053.sitem	1
146090	9954450	2	绝云·灭(10级)	423201051.sitem	1
146090	9954450	2	绝云·灭(10级)	423201051.sitem	1
146090	9954450	2	绝云·阳(10级)	423201053.sitem	1
146090	9954450	2	绝云·阴(10级)	423201054.sitem	1
146090	9954450	2	绝云·阴(10级)	423201054.sitem	1
146090	9954450	2	绝云·生(11级)	423201152.sitem	1
146090	9954450	2	承影·阴(10级)	423501054.sitem	1
146090	9954450	2	承影·灭(11级)	423501151.sitem	1
146090	9954450	2	承影·阳(12级)	423501253.sitem	1
146090	9955137	2	承影·阴(8级)	423500854.sitem	1
146090	9955137	2	承影·灭(10级)	423501051.sitem	1
146090	9955137	2	承影·阳(11级)	423501153.sitem	1
146090	9958074	2	承影·阳(9级)	423500953.sitem	1
146090	9959992	2	龙渊·阳(1级)	423400153.sitem	1
146090	9961489	2	承影·灭(9级)	423500951.sitem	1
146090	9961489	2	承影·阳(10级)	423501053.sitem	1
146090	9962797	2	龙渊·灭(7级)	423400751.sitem	1
146090	9962797	2	勾陈·阳(10级)	423601053.sitem	1
146090	9968469	2	承影·阳(8级)	423500853.sitem	1
146090	9968776	2	承影·阳(1级)	423500153.sitem	1
146090	10027371	2	承影·阳(5级)	423500553.sitem	1
146090	10034774	2	彗蚀·灭(5级)	423300551.sitem	1
146090	10034774	2	彗蚀·阳(10级)	423301053.sitem	1
146090	10042997	2	承影·阳(7级)	423500753.sitem	1
146090	10178763	2	彗蚀·阳(3级)	423300353.sitem	1
146090	10246034	2	绝云·灭(10级)	423201051.sitem	1
146090	10246034	2	绝云·阳(10级)	423201053.sitem	1
146090	10246034	2	绝云·阴(10级)	423201054.sitem	1
146090	10246034	2	彗蚀·阴(4级)	423300454.sitem	1
146090	10279926	2	承影·阳(2级)	423500253.sitem	1
146090	10294008	2	绝云·阳(6级)	423200653.sitem	1
146090	10551796	2	绝云·阳(5级)	423200553.sitem	1
146098	10182399	2	承影·阳(10级)	423501053.sitem	1
146098	10182399	2	勾陈·灭(9级)	423600951.sitem	1
146098	10182511	2	勾陈·灭(9级)	423600951.sitem	1
146098	10182511	2	勾陈·阳(10级)	423601053.sitem	1
146098	10182609	2	承影·灭(9级)	423500951.sitem	1
146098	10182609	2	承影·阳(10级)	423501053.sitem	1
146098	10182872	2	绝云·灭(9级)	423200951.sitem	1
146098	10182872	2	绝云·阳(10级)	423201053.sitem	1
146098	10182948	2	勾陈·灭(9级)	423600951.sitem	1
146098	10182948	2	勾陈·阳(10级)	423601053.sitem	1
146098	10183214	2	绝云·阳(8级)	423200853.sitem	1
146098	10184467	2	彗蚀·灭(8级)	423300851.sitem	1
146098	10184467	2	勾陈·阳(10级)	423601053.sitem	1
146098	10185753	2	承影·阴(5级)	423500554.sitem	1
146098	10185753	2	承影·灭(10级)	423501051.sitem	1
146098	10185753	2	承影·阳(11级)	423501153.sitem	1
146098	10186427	2	承影·灭(9级)	423500951.sitem	1
146098	10186427	2	承影·阳(10级)	423501053.sitem	1
146098	10187334	2	龙渊·阳(10级)	423401053.sitem	1
146098	10187334	2	承影·灭(9级)	423500951.sitem	1
146098	10187377	2	承影·灭(3级)	423500351.sitem	1
146098	10187377	2	承影·阳(10级)	423501053.sitem	1
146098	10189585	2	勾陈·阳(8级)	423600853.sitem	1
146098	10190989	2	绝云·灭(4级)	423200451.sitem	1
146098	10190989	2	绝云·阳(10级)	423201053.sitem	1
146098	10192342	2	承影·灭(7级)	423500751.sitem	1
146098	10192342	2	承影·阳(10级)	423501053.sitem	1
146098	10193889	2	彗蚀·阳(8级)	423300853.sitem	1
146098	10197118	2	承影·阳(1级)	423500153.sitem	1
146098	10198700	2	承影·阳(9级)	423500953.sitem	1
146098	10200830	2	勾陈·阳(6级)	423600653.sitem	1
146098	10203300	2	彗蚀·灭(9级)	423300951.sitem	1
146098	10203300	2	彗蚀·阳(10级)	423301053.sitem	1
146098	10205137	2	彗蚀·阳(1级)	423300153.sitem	1
146098	10205805	2	承影·灭(8级)	423500851.sitem	1
146098	10205805	2	承影·阳(10级)	423501053.sitem	1
146098	10207978	2	龙渊·阳(1级)	423400153.sitem	1
146098	10208366	2	龙渊·阳(9级)	423400953.sitem	1
146098	10211249	2	承影·阳(4级)	423500453.sitem	1
146098	10229151	2	承影·阴(7级)	423500754.sitem	1
146098	10229151	2	承影·灭(10级)	423501051.sitem	1
146098	10229151	2	承影·阳(10级)	423501053.sitem	1
146098	10231140	2	承影·阴(4级)	423500454.sitem	1
146098	10231140	2	承影·灭(10级)	423501051.sitem	1
146098	10231140	2	承影·阳(10级)	423501053.sitem	1
146098	10243547	2	承影·阳(3级)	423500353.sitem	1
146098	10248970	2	承影·阳(7级)	423500753.sitem	1
146098	10259195	2	承影·灭(9级)	423500951.sitem	1
146098	10259195	2	承影·阳(10级)	423501053.sitem	1
146098	10429399	2	绝云·阳(8级)	423200853.sitem	1
146098	10445371	2	承影·阳(1级)	423500153.sitem	1
146098	10445462	2	绝云·阳(5级)	423200553.sitem	1
146098	10445781	2	绝云·阳(3级)	423200353.sitem	1
146098	10446149	2	绝云·阳(3级)	423200353.sitem	1
146098	10487023	2	绝云·阳(3级)	423200353.sitem	1
146098	10516988	2	绝云·阳(1级)	423200153.sitem	1
146102	10271982	2	承影·灭(9级)	423500951.sitem	1
146102	10271982	2	承影·阳(10级)	423501053.sitem	1
146102	10272002	2	绝云·灭(4级)	423200451.sitem	1
146102	10272002	2	绝云·阳(10级)	423201053.sitem	1
146102	10272173	2	承影·阳(10级)	423501053.sitem	1
146102	10272256	2	绝云·灭(7级)	423200751.sitem	1
146102	10272256	2	绝云·阳(10级)	423201053.sitem	1
146102	10272263	2	绝云·灭(7级)	423200751.sitem	1
146102	10272263	2	绝云·阳(10级)	423201053.sitem	1
146102	10272275	2	彗蚀·阴(9级)	423300954.sitem	1
146102	10272275	2	彗蚀·灭(10级)	423301051.sitem	1
146102	10272275	2	彗蚀·阳(10级)	423301053.sitem	1
146102	10272522	2	承影·灭(9级)	423500951.sitem	1
146102	10272522	2	勾陈·阳(10级)	423601053.sitem	1
146102	10272909	2	绝云·阳(8级)	423200853.sitem	1
146102	10272959	2	承影·阳(10级)	423501053.sitem	1
146102	10272959	2	勾陈·灭(7级)	423600751.sitem	1
146102	10273182	2	彗蚀·阳(8级)	423300853.sitem	1
146102	10273220	2	绝云·阳(9级)	423200953.sitem	1
146102	10273262	2	彗蚀·阳(9级)	423300953.sitem	1
146102	10273396	2	彗蚀·生(7级)	423300752.sitem	1
146102	10273396	2	彗蚀·灭(10级)	423301051.sitem	1
146102	10273396	2	彗蚀·灭(10级)	423301051.sitem	1
146102	10273396	2	彗蚀·灭(10级)	423301051.sitem	1
146102	10273396	2	彗蚀·阴(10级)	423301054.sitem	1
146102	10273396	2	彗蚀·阴(10级)	423301054.sitem	1
146102	10273396	2	承影·阳(11级)	423501153.sitem	1
146102	10273873	2	彗蚀·阳(10级)	423301053.sitem	1
146102	10273873	2	勾陈·灭(6级)	423600651.sitem	1
146102	10274067	2	勾陈·阳(1级)	423600153.sitem	1
146102	10274717	2	承影·灭(8级)	423500851.sitem	1
146102	10274717	2	承影·阳(10级)	423501053.sitem	1
146102	10274840	2	绝云·灭(9级)	423200951.sitem	1
146102	10274840	2	绝云·阳(10级)	423201053.sitem	1
146102	10275633	2	彗蚀·灭(8级)	423300851.sitem	1
146102	10275633	2	龙渊·阳(10级)	423401053.sitem	1
146102	10275658	2	绝云·灭(7级)	423200751.sitem	1
146102	10275658	2	绝云·阳(10级)	423201053.sitem	1
146102	10276347	2	彗蚀·阳(10级)	423301053.sitem	1
146102	10276347	2	承影·灭(8级)	423500851.sitem	1
146102	10276354	2	承影·阴(8级)	423500854.sitem	1
146102	10276354	2	承影·灭(10级)	423501051.sitem	1
146102	10276354	2	承影·阳(10级)	423501053.sitem	1
146102	10276354	2	承影·阴(10级)	423501054.sitem	1
146102	10276382	2	承影·灭(8级)	423500851.sitem	1
146102	10276382	2	承影·阳(10级)	423501053.sitem	1
146102	10276579	2	彗蚀·阳(3级)	423300353.sitem	1
146102	10276631	2	勾陈·灭(8级)	423600851.sitem	1
146102	10276631	2	勾陈·阳(10级)	423601053.sitem	1
146102	10276655	2	承影·灭(9级)	423500951.sitem	1
146102	10276655	2	承影·阳(10级)	423501053.sitem	1
146102	10277354	2	绝云·灭(9级)	423200951.sitem	1
146102	10277354	2	绝云·阳(10级)	423201053.sitem	1
146102	10277895	2	龙渊·灭(8级)	423400851.sitem	1
146102	10277895	2	承影·阳(10级)	423501053.sitem	1
146102	10277920	2	彗蚀·灭(9级)	423300951.sitem	1
146102	10277920	2	承影·阳(10级)	423501053.sitem	1
146102	10278005	2	绝云·灭(8级)	423200851.sitem	1
146102	10278005	2	绝云·阳(10级)	423201053.sitem	1
146102	10278539	2	龙渊·阳(7级)	423400753.sitem	1
146102	10278566	2	勾陈·阳(7级)	423600753.sitem	1
146102	10278931	2	绝云·阳(7级)	423200753.sitem	1
146102	10280686	2	彗蚀·阳(6级)	423300653.sitem	1
146102	10281681	2	勾陈·阳(8级)	423600853.sitem	1
146102	10282798	2	绝云·灭(6级)	423200651.sitem	1
146102	10282798	2	勾陈·阳(10级)	423601053.sitem	1
146102	10283621	2	承影·阳(7级)	423500753.sitem	1
146102	10285288	2	承影·灭(9级)	423500951.sitem	1
146102	10285288	2	承影·阳(10级)	423501053.sitem	1
146102	10286137	2	彗蚀·阳(2级)	423300253.sitem	1
146102	10286316	2	勾陈·阳(6级)	423600653.sitem	1
146102	10286962	2	绝云·灭(6级)	423200651.sitem	1
146102	10286962	2	绝云·阳(10级)	423201053.sitem	1
146102	10287134	2	承影·灭(7级)	423500751.sitem	1
146102	10287134	2	承影·阳(10级)	423501053.sitem	1
146102	10291137	2	绝云·灭(8级)	423200851.sitem	1
146102	10291137	2	彗蚀·灭(10级)	423301051.sitem	1
146102	10291137	2	彗蚀·灭(10级)	423301051.sitem	1
146102	10291137	2	彗蚀·阴(10级)	423301054.sitem	1
146102	10291137	2	彗蚀·阳(11级)	423301153.sitem	1
146102	10291137	2	彗蚀·阴(11级)	423301154.sitem	1
146102	10291593	2	绝云·阳(6级)	423200653.sitem	1
146102	10291897	2	龙渊·灭(6级)	423400651.sitem	1
146102	10291897	2	龙渊·阳(10级)	423401053.sitem	1
146102	10292759	2	勾陈·阳(6级)	423600653.sitem	1
146102	10293136	2	绝云·阳(7级)	423200753.sitem	1
146102	10297844	2	勾陈·阳(6级)	423600653.sitem	1
146102	10323819	2	彗蚀·阳(9级)	423300953.sitem	1
146102	10325456	2	彗蚀·阳(9级)	423300953.sitem	1
146102	10335367	2	彗蚀·阳(2级)	423300253.sitem	1
146102	10335368	2	彗蚀·阳(1级)	423300153.sitem	1
146102	10340837	2	承影·阴(7级)	423500754.sitem	1
146102	10340837	2	承影·灭(10级)	423501051.sitem	1
146102	10340837	2	承影·阳(10级)	423501053.sitem	1
146102	10340837	2	承影·阴(10级)	423501054.sitem	1
146102	10351105	2	勾陈·阳(2级)	423600253.sitem	1
146102	10351112	2	勾陈·阳(5级)	423600553.sitem	1
146102	10351192	2	勾陈·阳(6级)	423600653.sitem	1
146102	10390673	2	龙渊·阳(4级)	423400453.sitem	1
146102	10397439	2	龙渊·阳(5级)	423400553.sitem	1
146102	10407433	2	承影·阳(4级)	423500453.sitem	1
146102	10472485	2	龙渊·阳(7级)	423400753.sitem	1
146102	10531730	2	彗蚀·阳(1级)	423300153.sitem	1
146102	10572930	2	龙渊·阳(4级)	423400453.sitem	1
146107	10383485	2	彗蚀·阳(9级)	423300953.sitem	1
146107	10383520	2	龙渊·阳(5级)	423400553.sitem	1
146107	10383522	2	绝云·灭(7级)	423200751.sitem	1
146107	10383522	2	绝云·阳(10级)	423201053.sitem	1
146107	10383525	2	承影·灭(6级)	423500651.sitem	1
146107	10383525	2	承影·阳(10级)	423501053.sitem	1
146107	10384935	2	彗蚀·灭(3级)	423300351.sitem	1
146107	10384935	2	勾陈·阳(10级)	423601053.sitem	1
146107	10385719	2	勾陈·阳(4级)	423600453.sitem	1
146107	10386224	2	承影·阳(7级)	423500753.sitem	1
146107	10386661	2	承影·阳(4级)	423500453.sitem	1
146107	10387518	2	绝云·阳(6级)	423200653.sitem	1
146107	10387585	2	承影·阳(9级)	423500953.sitem	1
146107	10388862	2	承影·阳(2级)	423500253.sitem	1
146107	10389373	2	彗蚀·阳(10级)	423301053.sitem	1
146107	10389373	2	承影·灭(8级)	423500851.sitem	1
146107	10391663	2	承影·灭(9级)	423500951.sitem	1
146107	10391663	2	承影·阳(10级)	423501053.sitem	1
146107	10391882	2	勾陈·阳(9级)	423600953.sitem	1
146107	10396860	2	勾陈·阳(5级)	423600553.sitem	1
146107	10397345	2	承影·阳(3级)	423500353.sitem	1
146107	10403659	2	勾陈·阳(8级)	423600853.sitem	1
146107	10404641	2	绝云·灭(8级)	423200851.sitem	1
146107	10404641	2	彗蚀·阳(10级)	423301053.sitem	1
146107	10404751	2	彗蚀·阳(6级)	423300653.sitem	1
146107	10408554	2	勾陈·阳(8级)	423600853.sitem	1
146107	10408782	2	绝云·阳(3级)	423200353.sitem	1
146107	10409644	2	承影·阳(3级)	423500353.sitem	1
146107	10410791	2	绝云·阳(5级)	423200553.sitem	1
146107	10410822	2	承影·阳(9级)	423500953.sitem	1
146107	10416994	2	承影·阳(9级)	423500953.sitem	1
146107	10418448	2	彗蚀·阳(9级)	423300953.sitem	1
146107	10421256	2	彗蚀·阳(8级)	423300853.sitem	1
146107	10421738	2	龙渊·阳(7级)	423400753.sitem	1
146107	10429959	2	绝云·阳(3级)	423200353.sitem	1
146107	10434802	2	龙渊·阳(4级)	423400453.sitem	1
146107	10436072	2	承影·阳(9级)	423500953.sitem	1
146107	10439890	2	承影·阳(6级)	423500653.sitem	1
146107	10441186	2	承影·阳(6级)	423500653.sitem	1
146107	10443018	2	龙渊·阳(6级)	423400653.sitem	1
146107	10446953	2	勾陈·阳(1级)	423600153.sitem	1
146107	10449322	2	承影·阳(9级)	423500953.sitem	1
146107	10453475	2	勾陈·阳(6级)	423600653.sitem	1
146107	10477908	2	承影·阳(10级)	423501053.sitem	1
146107	10477908	2	勾陈·灭(3级)	423600351.sitem	1
146107	10481236	2	彗蚀·阳(1级)	423300153.sitem	1
146107	10497101	2	龙渊·阳(6级)	423400653.sitem	1
146107	10499774	2	绝云·阳(1级)	423200153.sitem	1
146107	10500924	2	勾陈·阳(1级)	423600153.sitem	1
146107	10551407	2	龙渊·阳(6级)	423400653.sitem	1
146107	10551581	2	勾陈·阳(1级)	423600153.sitem	1
146107	10558835	2	勾陈·阳(3级)	423600353.sitem	1
146107	10566379	2	龙渊·阳(3级)	423400353.sitem	1
146111	10526662	2	承影·灭(9级)	423500951.sitem	1
146111	10526662	2	承影·阳(10级)	423501053.sitem	1
146111	10526687	2	承影·阳(6级)	423500653.sitem	1
146111	10526997	2	勾陈·阳(8级)	423600853.sitem	1
146111	10527068	2	勾陈·阳(1级)	423600153.sitem	1
146111	10527380	2	龙渊·阳(4级)	423400453.sitem	1
146111	10527423	2	彗蚀·阳(9级)	423300953.sitem	1
146111	10527543	2	勾陈·阳(9级)	423600953.sitem	1
146111	10527560	2	承影·阳(5级)	423500553.sitem	1
146111	10528060	2	勾陈·阳(1级)	423600153.sitem	1
146111	10528462	2	彗蚀·阳(6级)	423300653.sitem	1
146111	10528678	2	彗蚀·阳(1级)	423300153.sitem	1
146111	10529039	2	彗蚀·阳(2级)	423300253.sitem	1
146111	10529070	2	承影·阳(8级)	423500853.sitem	1
146111	10529501	2	彗蚀·阳(5级)	423300553.sitem	1
146111	10530508	2	绝云·阳(5级)	423200553.sitem	1
146111	10530745	2	彗蚀·阳(4级)	423300453.sitem	1
146111	10531678	2	绝云·阳(6级)	423200653.sitem	1
146111	10532079	2	龙渊·阳(3级)	423400353.sitem	1
146111	10532674	2	勾陈·阳(1级)	423600153.sitem	1
146111	10532788	2	彗蚀·阳(4级)	423300453.sitem	1
146111	10534047	2	绝云·阳(5级)	423200553.sitem	1
146111	10534927	2	绝云·阳(4级)	423200453.sitem	1
146111	10535696	2	承影·阳(9级)	423500953.sitem	1
146111	10536025	2	勾陈·阳(5级)	423600553.sitem	1
146111	10538308	2	绝云·阳(1级)	423200153.sitem	1
146111	10538564	2	承影·阳(9级)	423500953.sitem	1
146111	10539908	2	勾陈·阳(4级)	423600453.sitem	1
146111	10541309	2	承影·阳(8级)	423500853.sitem	1
146111	10541804	2	彗蚀·阳(7级)	423300753.sitem	1
146111	10542052	2	龙渊·阳(3级)	423400353.sitem	1
146111	10542531	2	勾陈·阳(2级)	423600253.sitem	1
146111	10545196	2	勾陈·阳(6级)	423600653.sitem	1
146111	10546142	2	彗蚀·阳(6级)	423300653.sitem	1
146111	10546477	2	彗蚀·阳(6级)	423300653.sitem	1
146111	10546619	2	承影·阳(6级)	423500653.sitem	1
146111	10547514	2	彗蚀·阳(4级)	423300453.sitem	1
146111	10550778	2	承影·阳(6级)	423500653.sitem	1
146111	10550857	2	承影·阳(3级)	423500353.sitem	1
146111	10552059	2	彗蚀·阳(1级)	423300153.sitem	1
146111	10554840	2	彗蚀·阳(7级)	423300753.sitem	1
146111	10555027	2	承影·阳(2级)	423500253.sitem	1
146111	10558146	2	勾陈·阳(3级)	423600353.sitem	1
146111	10559573	2	承影·阳(7级)	423500753.sitem	1
146111	10563416	2	承影·阳(4级)	423500453.sitem	1
146111	10563498	2	勾陈·阳(4级)	423600453.sitem	1
153087	9791000	2	承影·阳(7级)	423500753.sitem	1
153087	9791510	2	彗蚀·阳(9级)	423300953.sitem	1
153087	9791511	2	勾陈·阳(1级)	423600153.sitem	1
153087	9792239	2	承影·阳(4级)	423500453.sitem	1
153087	9794375	2	承影·阴(4级)	423500454.sitem	1
153087	9794375	2	承影·灭(10级)	423501051.sitem	1
153087	9794375	2	承影·阳(10级)	423501053.sitem	1
153087	9796128	2	承影·阳(6级)	423500653.sitem	1
153087	9797162	2	绝云·灭(1级)	423200151.sitem	1
153087	9797162	2	承影·阳(10级)	423501053.sitem	1
153087	9800437	2	承影·阴(4级)	423500454.sitem	1
153087	9800437	2	承影·灭(10级)	423501051.sitem	1
153087	9800437	2	承影·阳(10级)	423501053.sitem	1
153087	9802195	2	承影·阳(10级)	423501053.sitem	1
153087	9802195	2	勾陈·灭(6级)	423600651.sitem	1
153087	9804083	2	勾陈·灭(6级)	423600651.sitem	1
153087	9804083	2	勾陈·阳(10级)	423601053.sitem	1
153087	9806132	2	承影·灭(9级)	423500951.sitem	1
153087	9806132	2	承影·阳(10级)	423501053.sitem	1
153087	9807621	2	彗蚀·阴(1级)	423300154.sitem	1
153087	9807621	2	承影·灭(10级)	423501051.sitem	1
153087	9807621	2	承影·阳(10级)	423501053.sitem	1
153087	9812487	2	承影·阳(4级)	423500453.sitem	1
153087	9813124	2	承影·阳(3级)	423500353.sitem	1
153087	9821766	2	绝云·灭(9级)	423200951.sitem	1
153087	9821766	2	绝云·阳(10级)	423201053.sitem	1
153087	9821782	2	绝云·阴(7级)	423200754.sitem	1
153087	9821782	2	承影·灭(10级)	423501051.sitem	1
153087	9821782	2	承影·阳(10级)	423501053.sitem	1
153087	9821792	2	绝云·灭(9级)	423200951.sitem	1
153087	9821792	2	绝云·阳(10级)	423201053.sitem	1
153087	9821804	2	承影·灭(9级)	423500951.sitem	1
153087	9821804	2	承影·阳(10级)	423501053.sitem	1
153087	9821954	2	承影·灭(9级)	423500951.sitem	1
153087	9821954	2	承影·阳(10级)	423501053.sitem	1
153087	9823828	2	绝云·阳(6级)	423200653.sitem	1
153087	9825443	2	绝云·阳(3级)	423200353.sitem	1
153087	9825508	2	承影·阳(7级)	423500753.sitem	1
153087	9825639	2	绝云·阳(6级)	423200653.sitem	1
153087	9825641	2	承影·阳(6级)	423500653.sitem	1
153087	9825901	2	承影·灭(7级)	423500751.sitem	1
153087	9825901	2	承影·阳(10级)	423501053.sitem	1
153087	9826892	2	承影·灭(6级)	423500651.sitem	1
153087	9826892	2	承影·阳(10级)	423501053.sitem	1
153087	9827227	2	承影·灭(2级)	423500251.sitem	1
153087	9827227	2	承影·阳(10级)	423501053.sitem	1
153087	9830152	2	承影·阳(7级)	423500753.sitem	1
153087	9830503	2	龙渊·阳(9级)	423400953.sitem	1
153087	9831934	2	承影·阳(7级)	423500753.sitem	1
153087	9832267	2	承影·阳(9级)	423500953.sitem	1
153087	9835221	2	承影·阳(5级)	423500553.sitem	1
