gateway_id	role_id	item_type	value	sheet_id	quantity
146107	10384247	2	绝云·阳(1级)	423200153.sitem	1
146107	10384935	2	勾陈·阳(7级)	423600753.sitem	1
146107	10386006	2	承影·阳(6级)	423500653.sitem	1
146107	10386224	2	承影·阳(5级)	423500553.sitem	1
146107	10386521	2	承影·阳(6级)	423500653.sitem	1
146107	10386661	2	勾陈·阳(2级)	423600253.sitem	1
146107	10387449	2	勾陈·阳(1级)	423600153.sitem	1
146107	10387518	2	绝云·阳(4级)	423200453.sitem	1
146107	10387585	2	承影·阳(6级)	423500653.sitem	1
146107	10389373	2	承影·阳(7级)	423500753.sitem	1
146107	10390851	2	承影·阳(3级)	423500353.sitem	1
146107	10391545	2	彗蚀·阳(6级)	423300653.sitem	1
146107	10391663	2	承影·阳(7级)	423500753.sitem	1
146107	10391882	2	勾陈·阳(6级)	423600653.sitem	1
146107	10396860	2	勾陈·阳(5级)	423600553.sitem	1
146107	10397345	2	承影·阳(2级)	423500253.sitem	1
146107	10397433	2	彗蚀·阳(1级)	423300153.sitem	1
146107	10397729	2	承影·阳(4级)	423500453.sitem	1
146107	10403629	2	绝云·阳(4级)	423200453.sitem	1
146107	10403659	2	勾陈·阳(3级)	423600353.sitem	1
146107	10404641	2	彗蚀·阳(7级)	423300753.sitem	1
146107	10408554	2	勾陈·阳(4级)	423600453.sitem	1
146107	10410791	2	绝云·阳(3级)	423200353.sitem	1
146107	10410822	2	承影·阳(6级)	423500653.sitem	1
146107	10412439	2	承影·阳(2级)	423500253.sitem	1
146107	10416994	2	绝云·阳(4级)	423200453.sitem	1
146107	10418448	2	彗蚀·阳(5级)	423300553.sitem	1
146107	10421256	2	彗蚀·阳(3级)	423300353.sitem	1
146107	10421738	2	龙渊·阳(6级)	423400653.sitem	1
146107	10422730	2	彗蚀·阳(1级)	423300153.sitem	1
146107	10430339	2	绝云·阳(1级)	423200153.sitem	1
146107	10431880	2	龙渊·阳(2级)	423400253.sitem	1
146107	10432870	2	承影·阳(2级)	423500253.sitem	1
146107	10436072	2	承影·阳(4级)	423500453.sitem	1
146107	10441186	2	勾陈·阳(1级)	423600153.sitem	1
146111	10526662	2	承影·灭(9级)	423500951.sitem	1
146111	10526662	2	承影·阳(10级)	423501053.sitem	1
146111	10526687	2	承影·阳(6级)	423500653.sitem	1
146111	10526997	2	勾陈·阳(8级)	423600853.sitem	1
146111	10527068	2	勾陈·阳(1级)	423600153.sitem	1
146111	10527380	2	龙渊·阳(4级)	423400453.sitem	1
146111	10527423	2	彗蚀·阳(9级)	423300953.sitem	1
146111	10527543	2	勾陈·阳(9级)	423600953.sitem	1
146111	10527560	2	承影·阳(5级)	423500553.sitem	1
146111	10528060	2	勾陈·阳(1级)	423600153.sitem	1
146111	10528462	2	彗蚀·阳(6级)	423300653.sitem	1
146111	10528678	2	彗蚀·阳(1级)	423300153.sitem	1
146111	10529039	2	彗蚀·阳(2级)	423300253.sitem	1
146111	10529070	2	承影·阳(8级)	423500853.sitem	1
146111	10529501	2	彗蚀·阳(5级)	423300553.sitem	1
146111	10530508	2	绝云·阳(5级)	423200553.sitem	1
146111	10530745	2	彗蚀·阳(4级)	423300453.sitem	1
146111	10531678	2	绝云·阳(6级)	423200653.sitem	1
146111	10532079	2	龙渊·阳(3级)	423400353.sitem	1
146111	10532674	2	勾陈·阳(1级)	423600153.sitem	1
146111	10532788	2	彗蚀·阳(4级)	423300453.sitem	1
146111	10534047	2	绝云·阳(5级)	423200553.sitem	1
146111	10534927	2	绝云·阳(4级)	423200453.sitem	1
146111	10535696	2	承影·阳(9级)	423500953.sitem	1
146111	10536025	2	勾陈·阳(5级)	423600553.sitem	1
146111	10538308	2	绝云·阳(1级)	423200153.sitem	1
146111	10538564	2	承影·阳(9级)	423500953.sitem	1
146111	10539908	2	勾陈·阳(4级)	423600453.sitem	1
146111	10541309	2	承影·阳(8级)	423500853.sitem	1
146111	10541804	2	彗蚀·阳(7级)	423300753.sitem	1
146111	10542052	2	龙渊·阳(3级)	423400353.sitem	1
146111	10542531	2	勾陈·阳(2级)	423600253.sitem	1
146111	10545196	2	勾陈·阳(6级)	423600653.sitem	1
146111	10546142	2	彗蚀·阳(6级)	423300653.sitem	1
146111	10546477	2	彗蚀·阳(6级)	423300653.sitem	1
146111	10546619	2	承影·阳(6级)	423500653.sitem	1
146111	10547514	2	彗蚀·阳(4级)	423300453.sitem	1
146111	10550778	2	承影·阳(6级)	423500653.sitem	1
146111	10550857	2	承影·阳(3级)	423500353.sitem	1
146111	10552059	2	彗蚀·阳(1级)	423300153.sitem	1
146111	10554840	2	彗蚀·阳(7级)	423300753.sitem	1
146111	10555027	2	承影·阳(2级)	423500253.sitem	1
146111	10558146	2	勾陈·阳(3级)	423600353.sitem	1
146111	10559573	2	承影·阳(7级)	423500753.sitem	1
146111	10563416	2	承影·阳(4级)	423500453.sitem	1
146111	10563498	2	勾陈·阳(4级)	423600453.sitem	1
153103	10271997	2	承影·阳(6级)	423500653.sitem	1
153103	10272051	2	承影·阳(7级)	423500753.sitem	1
153103	10272078	2	承影·阳(7级)	423500753.sitem	1
153103	10272099	2	承影·阳(6级)	423500653.sitem	1
153103	10272101	2	承影·阳(5级)	423500553.sitem	1
153103	10272104	2	承影·阳(3级)	423500353.sitem	1
153103	10272595	2	承影·阳(6级)	423500653.sitem	1
153103	10272949	2	绝云·阳(5级)	423200553.sitem	1
153103	10273346	2	承影·阳(3级)	423500353.sitem	1
153103	10273712	2	承影·阳(6级)	423500653.sitem	1
153103	10273742	2	彗蚀·阳(4级)	423300453.sitem	1
153103	10274578	2	承影·阳(3级)	423500353.sitem	1
153103	10274584	2	龙渊·阳(1级)	423400153.sitem	1
153103	10274597	2	彗蚀·阳(7级)	423300753.sitem	1
153103	10274712	2	绝云·阳(1级)	423200153.sitem	1
153103	10274925	2	承影·阳(5级)	423500553.sitem	1
153103	10274983	2	彗蚀·阳(6级)	423300653.sitem	1
153103	10275348	2	龙渊·阳(4级)	423400453.sitem	1
153103	10275598	2	承影·阳(6级)	423500653.sitem	1
153103	10275753	2	勾陈·阳(1级)	423600153.sitem	1
153103	10275899	2	承影·阳(5级)	423500553.sitem	1
153103	10275900	2	承影·阳(6级)	423500653.sitem	1
153103	10276019	2	承影·阳(6级)	423500653.sitem	1
153103	10276021	2	承影·阳(4级)	423500453.sitem	1
153103	10276097	2	承影·阳(5级)	423500553.sitem	1
153103	10276564	2	承影·阳(6级)	423500653.sitem	1
153103	10276667	2	承影·阳(6级)	423500653.sitem	1
153103	10278082	2	彗蚀·阳(7级)	423300753.sitem	1
153103	10278598	2	龙渊·阳(1级)	423400153.sitem	1
153103	10279983	2	承影·阳(6级)	423500653.sitem	1
153103	10280948	2	勾陈·阳(3级)	423600353.sitem	1
153103	10282188	2	彗蚀·阳(5级)	423300553.sitem	1
153103	10283464	2	绝云·阳(5级)	423200553.sitem	1
153103	10284222	2	彗蚀·阳(5级)	423300553.sitem	1
153103	10284543	2	勾陈·阳(6级)	423600653.sitem	1
153103	10285201	2	承影·阳(1级)	423500153.sitem	1
153103	10285667	2	勾陈·阳(6级)	423600653.sitem	1
153103	10285857	2	龙渊·阳(5级)	423400553.sitem	1
153103	10286023	2	绝云·阳(4级)	423200453.sitem	1
153103	10286104	2	绝云·阳(5级)	423200553.sitem	1
153103	10286696	2	绝云·阳(1级)	423200153.sitem	1
153103	10288019	2	承影·阳(4级)	423500453.sitem	1
153103	10288687	2	绝云·阳(7级)	423200753.sitem	1
153103	10289705	2	龙渊·阳(1级)	423400153.sitem	1
153103	10291149	2	彗蚀·阳(1级)	423300153.sitem	1
153103	10291521	2	绝云·阳(4级)	423200453.sitem	1
153103	10299757	2	承影·阳(3级)	423500353.sitem	1
153103	10311646	2	勾陈·阳(4级)	423600453.sitem	1
153108	10384109	2	承影·阳(5级)	423500553.sitem	1
153108	10384452	2	承影·阳(6级)	423500653.sitem	1
153108	10386450	2	承影·阳(6级)	423500653.sitem	1
153108	10396865	2	承影·阳(5级)	423500553.sitem	1
153108	10398398	2	彗蚀·阳(2级)	423300253.sitem	1
153108	10402372	2	承影·阳(4级)	423500453.sitem	1
153108	10408468	2	承影·阳(4级)	423500453.sitem	1
153108	10414722	2	绝云·阳(3级)	423200353.sitem	1
153108	10420206	2	承影·阳(5级)	423500553.sitem	1
153108	10422576	2	彗蚀·阳(3级)	423300353.sitem	1
153108	10422790	2	承影·阳(5级)	423500553.sitem	1
153112	10532500	2	绝云·阳(1级)	423200153.sitem	1
153112	10533561	2	勾陈·阳(6级)	423600653.sitem	1
153112	10538626	2	承影·阳(5级)	423500553.sitem	1
153112	10538634	2	承影·阳(5级)	423500553.sitem	1
153112	10540727	2	彗蚀·阳(6级)	423300653.sitem	1
153112	10541636	2	龙渊·阳(1级)	423400153.sitem	1
153112	10544739	2	勾陈·阳(1级)	423600153.sitem	1
153112	10547172	2	勾陈·阳(5级)	423600553.sitem	1
153112	10552659	2	承影·阳(5级)	423500553.sitem	1
153112	10555738	2	承影·阳(6级)	423500653.sitem	1
