gateway_id	role_id	item_type	value	sheet_id	quantity
146086	9822849	1	剑纹·龙吟·高	332001304.sitem	1
146086	9822849	1	剑纹·月华·极	332002503.sitem	1
146086	9822917	1	剑纹·长生·中	332000401.sitem	1
146086	9822917	1	剑纹·龙吟·中	332002901.sitem	1
146086	9822976	1	剑纹·长生·高	332000804.sitem	1
146086	9822976	1	剑纹·金刚·高	332001004.sitem	1
146086	9822976	1	剑纹·龙吟·高	332001305.sitem	1
146086	9823083	1	剑纹·长生·初	332000201.sitem	1
146086	9823229	1	剑纹·金刚·中	332000605.sitem	1
146086	9823229	1	剑纹·长生·高	332000803.sitem	1
146086	9823229	1	剑纹·龙吟·高	332001305.sitem	1
146086	9823413	1	剑纹·无量·中	332000707.sitem	1
146086	9823413	1	剑纹·长生·高	332000804.sitem	1
146086	9823413	1	剑纹·龙吟·高	332001302.sitem	1
146086	9823540	1	剑纹·长生·中	332000405.sitem	1
146086	9823540	1	剑纹·龙吟·高	332001306.sitem	1
146086	9823648	1	剑纹·金刚·中	332000602.sitem	1
146086	9823648	1	剑纹·虎咬·中	332002801.sitem	1
146086	9823772	1	剑纹·长生·初	332000201.sitem	1
146086	9823772	1	剑纹·龙吟·中	332002904.sitem	1
146086	9823786	1	剑纹·长生·中	332000403.sitem	1
146086	9823786	1	剑纹·虎咬·中	332002803.sitem	1
146086	9823816	1	剑纹·龙吟·高	332001304.sitem	1
146086	9823816	1	剑纹·星移·高	332001701.sitem	1
146086	9823816	1	剑纹·无量·极	332002102.sitem	1
146086	9824034	1	剑纹·无量·中	332000702.sitem	1
146086	9824034	1	剑纹·长生·高	332000802.sitem	1
146086	9824034	1	剑纹·虎咬·中	332002804.sitem	1
146086	9824368	1	剑纹·无量·高	332001104.sitem	1
146086	9824368	1	剑纹·长生·极	332001805.sitem	1
146086	9824368	1	剑纹·龙吟·极	332002306.sitem	1
146086	9824368	1	剑纹·月华·极	332002505.sitem	1
146086	9824467	1	剑纹·无量·高	332001103.sitem	1
146086	9824467	1	剑纹·阳炎·高	332001403.sitem	1
146086	9824467	1	剑纹·龙吟·中	332002903.sitem	1
146086	9824548	1	剑纹·长生·中	332000402.sitem	1
146086	9824548	1	剑纹·灵海·高	332000901.sitem	1
146086	9824801	1	剑纹·无量·高	332001104.sitem	1
146086	9824801	1	剑纹·虎咬·中	332002806.sitem	1
146086	9825999	1	剑纹·长生·高	332000808.sitem	1
146086	9825999	1	剑纹·虎咬·高	332001207.sitem	1
146086	9825999	1	剑纹·斗转·高	332001605.sitem	1
146086	9826056	1	剑纹·金刚·中	332000601.sitem	1
146086	9826056	1	剑纹·无量·中	332000701.sitem	1
146086	9826400	1	剑纹·龙吟·高	332001303.sitem	1
146086	9826400	1	剑纹·长生·极	332001801.sitem	1
146086	9826400	1	剑纹·虎咬·极	332002201.sitem	1
146086	9826406	1	剑纹·长生·高	332000803.sitem	1
146086	9826406	1	剑纹·无量·高	332001103.sitem	1
146086	9826406	1	剑纹·龙吟·中	332002905.sitem	1
146086	9826598	1	剑纹·长生·高	332000803.sitem	1
146086	9826598	1	剑纹·星移·高	332001702.sitem	1
146086	9826789	1	剑纹·长生·初	332000202.sitem	1
146086	9826789	1	剑纹·灵海·初	332000302.sitem	1
146086	9826949	1	剑纹·长生·高	332000802.sitem	1
146086	9826949	1	剑纹·龙吟·极	332002301.sitem	1
146086	9826955	1	剑纹·虎咬·中	332002801.sitem	1
146086	9826955	1	剑纹·龙吟·中	332002901.sitem	1
146086	9827302	1	剑纹·无量·中	332000701.sitem	1
146086	9827302	1	剑纹·龙吟·高	332001301.sitem	1
146086	9827761	1	剑纹·龙吟·高	332001302.sitem	1
146086	9827761	1	剑纹·斗转·高	332001602.sitem	1
146086	9828270	1	剑纹·无量·高	332001103.sitem	1
146086	9828270	1	剑纹·虎咬·高	332001201.sitem	1
146086	9828563	1	剑纹·长生·高	332000805.sitem	1
146086	9828563	1	剑纹·无量·高	332001102.sitem	1
146086	9828563	1	剑纹·龙吟·高	332001306.sitem	1
146086	9828580	1	剑纹·月华·高	332001503.sitem	1
146086	9828580	1	剑纹·星移·高	332001702.sitem	1
146086	9828687	1	剑纹·无量·高	332001103.sitem	1
146086	9828687	1	剑纹·星移·高	332001701.sitem	1
146086	9829756	1	剑纹·灵海·中	332000501.sitem	1
146086	9829756	1	剑纹·金刚·中	332000602.sitem	1
146086	9830710	1	剑纹·虎咬·高	332001201.sitem	1
146086	9830710	1	剑纹·龙吟·中	332002901.sitem	1
146086	9831198	1	剑纹·长生·高	332000805.sitem	1
146086	9831198	1	剑纹·灵海·高	332000904.sitem	1
146086	9831198	1	剑纹·龙吟·高	332001306.sitem	1
146086	9831395	1	剑纹·长生·中	332000404.sitem	1
146086	9831395	1	剑纹·龙吟·中	332002904.sitem	1
146086	9831488	1	剑纹·阳炎·高	332001401.sitem	1
146086	9831488	1	剑纹·龙吟·中	332002902.sitem	1
146086	9831695	1	剑纹·无量·高	332001102.sitem	1
146086	9831695	1	剑纹·月华·高	332001502.sitem	1
146086	9831770	1	剑纹·长生·中	332000405.sitem	1
146086	9831770	1	剑纹·月华·高	332001503.sitem	1
146086	9831932	1	剑纹·长生·中	332000403.sitem	1
146086	9831932	1	剑纹·龙吟·高	332001304.sitem	1
146086	9832213	1	剑纹·长生·高	332000802.sitem	1
146086	9832213	1	剑纹·阳炎·高	332001401.sitem	1
146086	9832346	1	剑纹·星移·高	332001705.sitem	1
146086	9832346	1	剑纹·虎咬·中	332002806.sitem	1
146086	9832503	1	剑纹·灵海·初	332000301.sitem	1
146086	9832503	1	剑纹·长生·中	332000401.sitem	1
146086	9832503	1	剑纹·无量·中	332000701.sitem	1
146086	9832659	1	剑纹·长生·高	332000801.sitem	1
146086	9832659	1	剑纹·虎咬·中	332002803.sitem	1
146086	9832822	1	剑纹·无量·中	332000701.sitem	1
146086	9832822	1	剑纹·长生·高	332000801.sitem	1
146086	9832835	1	剑纹·长生·高	332000805.sitem	1
146086	9832835	1	剑纹·虎咬·高	332001203.sitem	1
146086	9833605	1	剑纹·龙吟·高	332001305.sitem	1
146086	9833605	1	剑纹·星移·高	332001704.sitem	1
146086	9833934	1	剑纹·长生·中	332000404.sitem	1
146086	9833934	1	剑纹·灵海·中	332000502.sitem	1
146086	9834091	1	剑纹·虎咬·中	332002801.sitem	1
146086	9834101	1	剑纹·长生·中	332000401.sitem	1
146086	9834101	1	剑纹·虎咬·高	332001201.sitem	1
146086	9834105	1	剑纹·长生·中	332000401.sitem	1
146086	9834105	1	剑纹·金刚·中	332000601.sitem	1
146086	9834282	1	剑纹·长生·初	332000201.sitem	1
146086	9834282	1	剑纹·金刚·中	332000601.sitem	1
146086	9834333	1	剑纹·长生·高	332000801.sitem	1
146086	9834333	1	剑纹·龙吟·高	332001303.sitem	1
146086	9834333	1	剑纹·星移·高	332001704.sitem	1
146086	9834629	1	剑纹·长生·中	332000404.sitem	1
146086	9834629	1	剑纹·金刚·中	332000602.sitem	1
146086	9834848	1	剑纹·长生·中	332000402.sitem	1
146086	9834848	1	剑纹·虎咬·中	332002801.sitem	1
146086	9834850	1	剑纹·长生·中	332000401.sitem	1
146086	9834850	1	剑纹·金刚·中	332000604.sitem	1
146086	9834857	1	剑纹·金刚·中	332000603.sitem	1
146086	9834857	1	剑纹·长生·高	332000803.sitem	1
146086	9835074	1	剑纹·金刚·高	332001004.sitem	1
146086	9835074	1	剑纹·无量·高	332001105.sitem	1
146086	9836139	1	剑纹·长生·高	332000805.sitem	1
146086	9836139	1	剑纹·金刚·高	332001005.sitem	1
146086	9836139	1	剑纹·虎咬·中	332002809.sitem	1
146086	9836301	1	剑纹·长生·中	332000401.sitem	1
146086	9836301	1	剑纹·金刚·中	332000602.sitem	1
146086	9836919	1	剑纹·灵海·高	332000902.sitem	1
146086	9836919	1	剑纹·金刚·高	332001001.sitem	1
146086	9838038	1	剑纹·长生·高	332000801.sitem	1
146086	9838038	1	剑纹·龙吟·极	332002301.sitem	1
146086	9838153	1	剑纹·长生·高	332000802.sitem	1
146086	9838153	1	剑纹·金刚·高	332001004.sitem	1
146086	9838153	1	剑纹·龙吟·中	332002905.sitem	1
146086	9839112	1	剑纹·无量·高	332001102.sitem	1
146086	9839112	1	剑纹·星移·高	332001702.sitem	1
146086	9839261	1	剑纹·长生·中	332000402.sitem	1
146086	9839261	1	剑纹·斗转·高	332001601.sitem	1
146086	9839668	1	剑纹·长生·初	332000201.sitem	1
146086	9839816	1	剑纹·无量·中	332000701.sitem	1
146086	9839816	1	剑纹·龙吟·中	332002901.sitem	1
146086	9840531	1	剑纹·长生·初	332000201.sitem	1
146086	9840531	1	剑纹·灵海·初	332000301.sitem	1
146086	9841091	1	剑纹·长生·中	332000402.sitem	1
146086	9841091	1	剑纹·月华·高	332001502.sitem	1
146086	9841091	1	剑纹·龙吟·中	332002904.sitem	1
146086	9841792	1	剑纹·金刚·高	332001001.sitem	1
146086	9841792	1	剑纹·虎咬·中	332002805.sitem	1
146086	9841871	1	剑纹·长生·高	332000803.sitem	1
146086	9841871	1	剑纹·龙吟·中	332002903.sitem	1
146086	9844529	1	剑纹·金刚·中	332000602.sitem	1
146086	9844529	1	剑纹·无量·高	332001101.sitem	1
146086	9844632	1	剑纹·无量·中	332000703.sitem	1
146086	9844632	1	剑纹·长生·高	332000802.sitem	1
146086	9844680	1	剑纹·金刚·高	332001001.sitem	1
146086	9844680	1	剑纹·虎咬·中	332002802.sitem	1
146086	9844907	1	剑纹·月华·高	332001502.sitem	1
146086	9844907	1	剑纹·龙吟·中	332002902.sitem	1
146086	9844942	1	剑纹·无量·中	332000701.sitem	1
146086	9844942	1	剑纹·虎咬·中	332002801.sitem	1
146086	9845224	1	剑纹·长生·高	332000805.sitem	1
146086	9845224	1	剑纹·灵海·高	332000903.sitem	1
146086	9845418	1	剑纹·破军·极	332003103.sitem	1
146086	9845418	1	剑纹·七杀·极	332003303.sitem	1
146086	9845791	1	剑纹·长生·中	332000403.sitem	1
146086	9845791	1	剑纹·龙吟·中	332002903.sitem	1
146086	9846481	1	剑纹·灵海·中	332000501.sitem	1
146086	9846839	1	剑纹·无量·中	332000701.sitem	1
146086	9846839	1	剑纹·虎咬·中	332002801.sitem	1
146086	9846929	1	剑纹·长生·中	332000402.sitem	1
146086	9846929	1	剑纹·龙吟·中	332002905.sitem	1
146086	9846945	1	剑纹·虎咬·高	332001202.sitem	1
146086	9846945	1	剑纹·龙吟·中	332002903.sitem	1
146086	9847146	1	剑纹·灵海·初	332000301.sitem	1
146086	9847146	1	剑纹·虎咬·中	332002802.sitem	1
146086	9847499	1	剑纹·长生·高	332000801.sitem	1
146086	9847499	1	剑纹·龙吟·中	332002901.sitem	1
146086	9849183	1	剑纹·长生·中	332000403.sitem	1
146086	9849183	1	剑纹·龙吟·中	332002902.sitem	1
146086	9849212	1	剑纹·无量·中	332000702.sitem	1
146086	9849212	1	剑纹·龙吟·中	332002901.sitem	1
146086	9849216	1	剑纹·长生·中	332000403.sitem	1
146086	9849216	1	剑纹·金刚·中	332000601.sitem	1
146086	9849488	1	剑纹·长生·中	332000405.sitem	1
146086	9849488	1	剑纹·虎咬·中	332002803.sitem	1
146086	9850246	1	剑纹·长生·中	332000402.sitem	1
146086	9850246	1	剑纹·龙吟·高	332001301.sitem	1
146086	9850253	1	剑纹·长生·中	332000403.sitem	1
146086	9850253	1	剑纹·无量·高	332001102.sitem	1
146086	9850259	1	剑纹·长生·中	332000402.sitem	1
146086	9850259	1	剑纹·金刚·高	332001003.sitem	1
146086	9851856	1	剑纹·无量·中	332000701.sitem	1
146086	9851856	1	剑纹·虎咬·中	332002802.sitem	1
146086	9852617	1	剑纹·长生·初	332000201.sitem	1
146086	9852617	1	剑纹·虎咬·中	332002801.sitem	1
146086	9855701	1	剑纹·长生·初	332000202.sitem	1
146086	9855701	1	剑纹·灵海·中	332000501.sitem	1
146086	9858855	1	剑纹·无量·中	332000702.sitem	1
146086	9858855	1	剑纹·龙吟·中	332002901.sitem	1
146086	9860349	1	剑纹·灵海·初	332000301.sitem	1
146086	9863818	1	剑纹·无量·中	332000701.sitem	1
146090	9934259	1	剑纹·灵海·高	332000902.sitem	1
146090	9934259	1	剑纹·龙吟·高	332001303.sitem	1
146090	9934273	1	剑纹·长生·中	332000402.sitem	1
146090	9934273	1	剑纹·虎咬·中	332002803.sitem	1
146090	9934312	1	剑纹·金刚·高	332001006.sitem	1
146090	9934312	1	剑纹·龙吟·高	332001307.sitem	1
146090	9934312	1	剑纹·长生·极	332001804.sitem	1
146090	9934314	1	剑纹·长生·中	332000403.sitem	1
146090	9934314	1	剑纹·金刚·高	332001005.sitem	1
146090	9934314	1	剑纹·龙吟·中	332002908.sitem	1
146090	9934346	1	剑纹·灵海·高	332000906.sitem	1
146090	9934346	1	剑纹·月华·高	332001504.sitem	1
146090	9934454	1	剑纹·金刚·高	332001002.sitem	1
146090	9934454	1	剑纹·阳炎·高	332001403.sitem	1
146090	9934503	1	剑纹·金刚·中	332000602.sitem	1
146090	9934503	1	剑纹·龙吟·中	332002905.sitem	1
146090	9934521	1	剑纹·无量·高	332001103.sitem	1
146090	9934521	1	剑纹·龙吟·中	332002903.sitem	1
146090	9934791	1	剑纹·灵海·高	332000903.sitem	1
146090	9934791	1	剑纹·金刚·高	332001002.sitem	1
146090	9934791	1	剑纹·月华·高	332001503.sitem	1
146090	9934858	1	剑纹·灵海·中	332000501.sitem	1
146090	9934858	1	剑纹·龙吟·中	332002901.sitem	1
146090	9934915	1	剑纹·灵海·中	332000503.sitem	1
146090	9934915	1	剑纹·无量·中	332000703.sitem	1
146090	9934915	1	剑纹·龙吟·高	332001303.sitem	1
146090	9935060	1	剑纹·长生·初	332000201.sitem	1
146090	9935060	1	剑纹·虎咬·中	332002801.sitem	1
146090	9935085	1	剑纹·长生·初	332000207.sitem	1
146090	9935085	1	剑纹·龙吟·中	332002904.sitem	1
146090	9935115	1	剑纹·金刚·中	332000604.sitem	1
146090	9935115	1	剑纹·长生·高	332000804.sitem	1
146090	9935115	1	剑纹·灵海·高	332000904.sitem	1
146090	9935115	1	剑纹·龙吟·中	332002907.sitem	1
146090	9935377	1	剑纹·长生·高	332000805.sitem	1
146090	9935377	1	剑纹·无量·高	332001103.sitem	1
146090	9935377	1	剑纹·龙吟·极	332002305.sitem	1
146090	9935593	1	剑纹·长生·中	332000405.sitem	1
146090	9935593	1	剑纹·金刚·高	332001003.sitem	1
146090	9935593	1	剑纹·龙吟·高	332001306.sitem	1
146090	9935624	1	剑纹·长生·中	332000403.sitem	1
146090	9935624	1	剑纹·金刚·中	332000605.sitem	1
146090	9935624	1	剑纹·无量·中	332000705.sitem	1
146090	9935624	1	剑纹·龙吟·中	332002906.sitem	1
146090	9935814	1	剑纹·长生·高	332000804.sitem	1
146090	9935814	1	剑纹·月华·高	332001503.sitem	1
146090	9936137	1	剑纹·长生·高	332000807.sitem	1
146090	9936137	1	剑纹·龙吟·高	332001307.sitem	1
146090	9936137	1	剑纹·月华·高	332001505.sitem	1
146090	9936137	1	剑纹·贪狼·极	332003202.sitem	1
146090	9936147	1	剑纹·长生·高	332000802.sitem	1
146090	9936147	1	剑纹·无量·高	332001102.sitem	1
146090	9936147	1	剑纹·阳炎·高	332001402.sitem	1
146090	9936186	1	剑纹·长生·中	332000401.sitem	1
146090	9936186	1	剑纹·虎咬·中	332002805.sitem	1
146090	9936283	1	剑纹·长生·中	332000402.sitem	1
146090	9936283	1	剑纹·无量·中	332000701.sitem	1
146090	9936367	1	剑纹·长生·高	332000801.sitem	1
146090	9936367	1	剑纹·龙吟·中	332002901.sitem	1
146090	9936490	1	剑纹·虎咬·中	332002801.sitem	1
146090	9936491	1	剑纹·长生·初	332000202.sitem	1
146090	9936491	1	剑纹·灵海·初	332000302.sitem	1
146090	9936704	1	剑纹·长生·高	332000805.sitem	1
146090	9936704	1	剑纹·金刚·高	332001004.sitem	1
146090	9936704	1	剑纹·龙吟·中	332002905.sitem	1
146090	9936849	1	剑纹·长生·中	332000405.sitem	1
146090	9936849	1	剑纹·金刚·高	332001002.sitem	1
146090	9936849	1	剑纹·虎咬·高	332001202.sitem	1
146090	9937113	1	剑纹·长生·初	332000201.sitem	1
146090	9937113	1	剑纹·无量·中	332000702.sitem	1
146090	9937984	1	剑纹·长生·中	332000406.sitem	1
146090	9937984	1	剑纹·金刚·中	332000605.sitem	1
146090	9937984	1	剑纹·虎咬·中	332002805.sitem	1
146090	9937999	1	剑纹·无量·中	332000701.sitem	1
146090	9937999	1	剑纹·龙吟·中	332002901.sitem	1
146090	9938695	1	剑纹·无量·高	332001101.sitem	1
146090	9938695	1	剑纹·龙吟·高	332001303.sitem	1
146090	9938809	1	剑纹·长生·中	332000402.sitem	1
146090	9938809	1	剑纹·金刚·高	332001004.sitem	1
146090	9938817	1	剑纹·长生·高	332000802.sitem	1
146090	9938817	1	剑纹·龙吟·高	332001302.sitem	1
146090	9938820	1	剑纹·长生·高	332000804.sitem	1
146090	9938820	1	剑纹·虎咬·高	332001204.sitem	1
146090	9939240	1	剑纹·金刚·高	332001003.sitem	1
146090	9939240	1	剑纹·虎咬·中	332002804.sitem	1
146090	9939765	1	剑纹·月华·高	332001501.sitem	1
146090	9939765	1	剑纹·龙吟·中	332002906.sitem	1
146090	9940148	1	剑纹·灵海·高	332000902.sitem	1
146090	9940148	1	剑纹·金刚·高	332001002.sitem	1
146090	9940650	1	剑纹·灵海·初	332000301.sitem	1
146090	9940650	1	剑纹·无量·中	332000701.sitem	1
146090	9940898	1	剑纹·金刚·高	332001002.sitem	1
146090	9940898	1	剑纹·虎咬·中	332002807.sitem	1
146090	9941010	1	剑纹·长生·初	332000201.sitem	1
146090	9941010	1	剑纹·龙吟·中	332002901.sitem	1
146090	9941018	1	剑纹·金刚·高	332001004.sitem	1
146090	9941018	1	剑纹·无量·极	332002103.sitem	1
146090	9941018	1	剑纹·龙吟·极	332002304.sitem	1
146090	9941329	1	剑纹·长生·初	332000203.sitem	1
146090	9941329	1	剑纹·灵海·初	332000303.sitem	1
146090	9941632	1	剑纹·长生·初	332000201.sitem	1
146090	9941632	1	剑纹·灵海·初	332000302.sitem	1
146090	9941912	1	剑纹·金刚·中	332000601.sitem	1
146090	9941912	1	剑纹·龙吟·中	332002901.sitem	1
146090	9942163	1	剑纹·长生·中	332000402.sitem	1
146090	9942163	1	剑纹·无量·高	332001102.sitem	1
146090	9942460	1	剑纹·无量·高	332001102.sitem	1
146090	9942460	1	剑纹·阳炎·高	332001402.sitem	1
146090	9943379	1	剑纹·金刚·高	332001005.sitem	1
146090	9943379	1	剑纹·无量·高	332001103.sitem	1
146090	9943379	1	剑纹·龙吟·高	332001305.sitem	1
146090	9943416	1	剑纹·长生·高	332000805.sitem	1
146090	9943416	1	剑纹·金刚·高	332001001.sitem	1
146090	9943416	1	剑纹·龙吟·高	332001307.sitem	1
146090	9943511	1	剑纹·长生·中	332000404.sitem	1
146090	9943511	1	剑纹·龙吟·高	332001301.sitem	1
146090	9943663	1	剑纹·长生·中	332000403.sitem	1
146090	9943663	1	剑纹·金刚·中	332000603.sitem	1
146090	9943663	1	剑纹·龙吟·中	332002901.sitem	1
146090	9943700	1	剑纹·长生·中	332000401.sitem	1
146090	9943700	1	剑纹·灵海·中	332000501.sitem	1
146090	9943852	1	剑纹·金刚·高	332001001.sitem	1
146090	9943852	1	剑纹·龙吟·中	332002904.sitem	1
146090	9944113	1	剑纹·无量·高	332001105.sitem	1
146090	9944113	1	剑纹·阳炎·高	332001403.sitem	1
146090	9944113	1	剑纹·虎咬·中	332002805.sitem	1
146090	9944210	1	剑纹·灵海·高	332000904.sitem	1
146090	9944210	1	剑纹·龙吟·高	332001305.sitem	1
146090	9944224	1	剑纹·长生·中	332000403.sitem	1
146090	9944224	1	剑纹·虎咬·高	332001201.sitem	1
146090	9944224	1	剑纹·月华·极	332002501.sitem	1
146090	9944961	1	剑纹·长生·初	332000201.sitem	1
146090	9944961	1	剑纹·灵海·初	332000301.sitem	1
146090	9945011	1	剑纹·阳炎·高	332001401.sitem	1
146090	9945011	1	剑纹·龙吟·中	332002902.sitem	1
146090	9945054	1	剑纹·灵海·中	332000501.sitem	1
146090	9945054	1	剑纹·龙吟·中	332002901.sitem	1
146090	9945079	1	剑纹·金刚·高	332001003.sitem	1
146090	9945079	1	剑纹·阳炎·极	332002402.sitem	1
146090	9945721	1	剑纹·长生·中	332000403.sitem	1
146090	9945721	1	剑纹·龙吟·中	332002903.sitem	1
146090	9946545	1	剑纹·长生·高	332000804.sitem	1
146090	9946545	1	剑纹·虎咬·高	332001205.sitem	1
146090	9946545	1	剑纹·斗转·高	332001603.sitem	1
146090	9947858	1	剑纹·虎咬·中	332002801.sitem	1
146090	9948210	1	剑纹·金刚·高	332001001.sitem	1
146090	9948210	1	剑纹·龙吟·中	332002903.sitem	1
146090	9948796	1	剑纹·长生·中	332000402.sitem	1
146090	9948796	1	剑纹·龙吟·中	332002903.sitem	1
146090	9949063	1	剑纹·无量·中	332000703.sitem	1
146090	9949063	1	剑纹·龙吟·高	332001301.sitem	1
146090	9949417	1	剑纹·长生·中	332000401.sitem	1
