gateway_id	mount_level	player_count
146102	50	2
146102	51	2
146102	52	3
146102	53	3
146102	54	1
146102	56	4
146102	65	1
146102	91	1
146107	1	190
146107	2	2
146107	3	2
146107	4	2
146107	6	5
146107	7	5
146107	8	4
146107	9	1
146107	10	2
146107	11	1
146107	12	1
146107	13	1
146107	14	4
146107	16	2
146107	17	2
146107	19	1
146107	20	2
146107	21	5
146107	22	2
146107	23	4
146107	25	3
146107	26	1
146107	27	1
146107	29	1
146107	30	2
146107	31	2
146107	32	2
146107	35	1
146107	36	1
146107	37	2
146107	40	5
146107	41	2
146107	42	2
146107	43	1
146107	44	3
146107	48	3
146107	50	2
146107	55	1
146107	58	1
146111	1	97
146111	2	7
146111	3	1
146111	4	1
146111	6	1
146111	7	2
146111	8	6
146111	9	1
146111	10	2
146111	11	2
146111	14	1
146111	15	3
146111	17	1
146111	18	2
146111	20	3
146111	21	2
146111	23	1
146111	24	1
146111	25	2
146111	28	1
146111	30	2
146111	31	1
146111	32	3
146111	33	2
146111	34	2
146111	35	2
146111	36	1
146111	37	1
146111	38	1
146111	39	1
146111	40	2
146111	41	1
146111	42	1
146111	44	2
146111	45	3
146111	46	3
146111	48	1
146111	50	1
146111	51	1
146111	52	1
146111	53	1
146111	54	2
146111	55	2
146111	60	2
153087	1	92
153087	2	3
153087	4	3
153087	5	1
153087	8	2
153087	9	1
153087	10	3
153087	11	3
153087	12	1
153087	13	1
153087	14	1
153087	16	2
153087	17	1
153087	18	2
153087	19	1
153087	20	1
153087	21	2
153087	23	1
153087	25	4
153087	26	2
153087	28	1
153087	32	2
153087	35	3
153087	36	1
153087	39	4
153087	40	4
153087	41	3
153087	42	3
153087	43	2
153087	44	1
153087	45	2
153087	47	2
153087	48	1
153087	49	1
153087	50	1
153087	52	1
153087	53	1
153087	59	1
153091	1	311
153091	2	9
153091	4	1
153091	6	1
153091	7	2
153091	8	4
153091	9	3
153091	10	2
153091	14	2
153091	15	2
153091	16	1
153091	17	3
153091	19	1
153091	20	3
153091	23	2
153091	24	1
153091	25	2
153091	26	1
153091	27	1
153091	31	2
153091	32	1
153091	33	2
153091	34	3
153091	35	1
153091	36	1
153091	37	1
153091	40	3
153091	41	2
153091	42	3
153091	43	2
153091	44	3
153091	45	1
153091	49	2
153091	51	2
153091	52	1
153091	53	2
153099	1	124
153099	2	1
153099	5	2
153099	6	1
153099	7	1
153099	8	2
153099	9	3
153099	10	1
153099	11	1
153099	13	1
153099	14	1
153099	15	1
153099	16	2
153099	17	1
153099	18	1
153099	24	2
153099	25	1
153099	27	2
153099	28	1
153099	30	2
153099	32	1
153099	38	1
153099	39	1
153099	40	5
153099	43	1
153099	46	1
153099	47	1
153099	48	2
153099	49	5
153099	50	1
153099	52	1
153099	53	1
153099	54	1
153099	63	1
153103	1	64
153103	2	1
153103	3	1
153103	5	1
153103	6	1
153103	7	2
153103	8	4
153103	9	1
153103	10	1
153103	11	1
153103	12	2
153103	13	3
153103	14	1
153103	15	2
153103	16	1
153103	17	1
153103	18	1
153103	19	1
153103	20	3
153103	21	2
153103	23	1
153103	24	2
153103	25	1
153103	26	3
153103	27	2
153103	28	2
153103	29	1
153103	30	2
153103	31	2
153103	36	1
153103	37	1
153103	38	1
153103	40	7
153103	42	3
153103	44	1
153103	45	2
153103	46	2
153103	47	6
153103	48	4
153103	49	1
153103	50	1
153103	52	1
153103	53	1
153103	55	2
153103	57	1
153108	1	51
153108	2	2
153108	3	1
153108	6	4
153108	7	3
153108	10	1
153108	14	1
153108	16	1
153108	21	1
153108	22	1
153108	24	4
153108	25	1
153108	27	1
153108	28	2
153108	33	1
153108	34	1
153108	45	1
153108	46	1
153108	47	1
153108	49	2
153108	62	1
153112	1	33
153112	2	2
153112	4	1
153112	6	1
153112	7	2
153112	13	1
153112	14	1
153112	16	1
153112	19	1
153112	20	2
153112	25	1
153112	27	1
153112	30	1
153112	31	1
153112	38	3
153112	42	2
153112	44	1
153112	47	1
153112	51	1
