210001	202	ŘęŢűřņ	81785	
210001	1045	น้องภู	81309	
210001	116	ควีน	72915	
210001	1090	อๅnู๋	72556	
210001	111	ตวัน	71012	
210001	1106	ζถื่оЊ	51888	
210001	1094	สันติ,	49814	
210001	1013	KoRat™	45847	
210001	1012	~Korat	33553	
210001	1101	555555	22779	
210002	172	SmőOth	14965301	
210002	173	•TROOP	12389520	
210002	165	SC-TH	10423379	
210002	207	Տυʍღεя	7493436	
210002	169	Տოäℓℓ	6543066	
210002	189	Queen	5928229	
210002	236	kungza	4311021	
210002	152	AngeIs	4071818	
210002	193	ແສນສຸຂ	3310595	
210002	195	สวย	3304995	
210002	170	★PK★	2924820	
210002	301	smile™	2648806	
210002	210	ReMiX	2569368	
210002	194	☬TH✦	2547552	
210002	250	KING	2530614	
210002	217	KIMUJI	2475272	
210002	227	DarkPo	2464415	
210002	286	9Inch	2414357	
210002	237	DOM	2412580	
210002	211	ລๅعໄמຢ	2312650	
210002	258	BKK-TH	2303920	
210002	252	aaaa	2289813	
210002	233	Chαncē	2277560	
210002	253	Elf	2275225	
210002	206	RealDs	2247179	
210002	248	อนุบาล	2237401	
210002	354	IOI	2232603	
210002	178	ทรราช™	1821435	
210002	229	ขุนโจร	1479530	
210002	180	ฟู่	1215895	
210002	360	•THAI	1183569	
210002	215	Ozon	1097034	
210002	299	⭕金龍⭕	960512	
210002	434	Evil	763666	
210002	794	❥Syrub	694831	
210002	1129	Òí₹įôñ	568738	
210002	751	สิบทิศ	344592	
210002	234	☆Sky☆	326204	
210002	841	5555	326096	
210002	387	ซูซาน	278736	
210002	309	Apple	269409	
210002	444	ShadoW	249613	
210002	654	Ðěvìł	228970	
210002	600	Solar	218026	
210002	218	Devils	179887	
210002	197	》KP《	154886	
210002	586	✭✮✯	117164	
210002	320	♥₤oѷ€♥	110255	
210002	1044	ÜN1ŢÝ	108893	
210002	622	บันดาล	94570	
210002	786	NooLek	83235	
210002	1157	KunNoO	80259	
210002	255	บรรพต	72698	
210002	442	ยาจกชู	68032	
210002	568	XinHao	60935	
210002	451	จันทรา	60487	
210002	1112	Wolf	45480	
210002	196	Mamama	43654	
210002	1166	ajoy1	37351	
210003	298	♠ML2♠™	9052355	
210003	268	ಬもњຈs	7528992	
210003	265	MaFiA	6840861	
210003	266	โOโsจิ	3321968	
210003	371	สายฟรี	3262282	
210003	293	ĐŘ€ÂM	2986196	
210003	303	เขาวัง	2829753	
210003	287	KEHE	2776640	
210003	314	NoFeAr	2745278	
210003	313	☆STAR☆	2602507	
210003	330	Kill	2582780	
210003	321	ລๅعໄמ	2544814	
210003	305	GOD	2538773	
210003	289	KINGgu	2497365	
210003	370	➼`Go™~	2429943	
210003	341	MylOvE	2406266	
210003	294	ชาชัน	2353805	
210003	399	ยิปมัน	2311914	
210003	401	พิณมาS	2295967	
210003	264	ฮาเร็ม	2281768	
210003	342	Đøxy	2199130	
210003	355	ฮานิ	2054086	
210003	263	Wushu	2025384	
210003	290	GGEZ	2015554	
210003	397	อสรพิษ	1977389	
210003	307	~TR~	1955599	
210003	325	สามเสน	1955219	
210003	284	Solo	1899512	
210003	388	TheOne	1854584	
210003	433	หยกฮวา	1485937	
210003	267	พิภพ	1368125	
210003	339	ยาจก	998251	
210003	520	Zept	538940	
210003	350	โนบิตะ	382674	
210003	362	Gozen	372373	
210003	448	มๅsss	168732	
210003	441	สยาม	127545	
210003	458	WอDeคำ	90241	
210003	488	2moons	62163	
210003	456	วายุ	57486	
210003	1105	จอมทัพ	45760	
210003	812	จรัส	30572	
210004	408	ຣວມເທພ	9343637	
210004	410	8ทิศ	8864883	
210004	430	Ares	7767421	
210004	419	~SYAM~	7666766	
210004	460	Śოĭlё★	7559901	
210004	411	ຍາມ	4801298	
210004	558	FiNz	4701335	
210004	501	H2o·	4502627	
210004	409	MyIOvE	4176303	
210004	463	bkk	3901872	
210004	471	สมิง	3449254	
210004	554	สด	3424616	
210004	596	♧วิหค♧	3410990	
210004	495	Dark	3370609	
210004	679	➻ŦõÐά¥	3126843	
210004	521	UNFAIR	2965341	
210004	467	Japan	2951995	
210004	446	คาดำ	2933782	
210004	563	ว่าง	2818851	
210004	477	อมตะ	2810420	
210004	405	ANB	2782726	
210004	573	RomeO☆	2751925	
210004	680	อีกา	2750009	
210004	440	°สมๅย°	2661382	
210004	505	หลงไฟ	2654927	
210004	742	ZeRo	2649557	
210004	525	SOLOVE	2642239	
210004	749	จิตดาบ	2550015	
210004	475	oMo	2489226	
210004	656	พระราม	2455177	
210004	474	RONINS	2446294	
210004	435	♧อสูร♧	2403133	
210004	583	●VIP●	2391179	
210004	569	ใจร้าย	2386933	
210004	625	zPmCz	2375050	
210004	623	ทศษกัณ	2369032	
210004	578	กะต๊าก	2345895	
210004	529	สายย่อ	2333551	
210004	511	FBI	2328568	
210004	490	THWing	2327593	
210004	564	7Yab	2326806	
210004	549	KaTAK	2318441	
210004	705	คำหวาน	2295507	
210004	710	รุคฆาต	2280512	
210004	678	วิหคไฟ	2257699	
210004	550	XxUyw	2249642	
210004	489	GhosT	2247991	
210004	726	GHOT	2238899	
210004	752	Times	2238655	
210004	614	aJIoE	2217440	
210004	757	lndy	2214746	
210004	449	DNA	2207838	
210004	561	Story	2206109	
210004	683	Eagle	2205637	
210004	598	ice	2195255	
210004	436	G•nat	2193587	
210004	686	มายา	2173456	
210004	478	ลิดๆ	2161718	
210004	649	คนชรา	2127662	
210004	530	Âlønę	2116602	
210004	640	เฉยๆ	2109982	
210004	789	~miss~	2098928	
210004	682	gg	2089137	
210004	537	♂cc♀	2084909	
210004	465	Coler	2082238	
210004	516	Ocean	2069014	
210004	455	พายุ	2051071	
210004	510	cat	1982957	
210004	677	หอยขม	1974053	
210004	725	กระจอก	1961336	
210004	698	จังรัย	1953361	
210004	612	ยมฑูต	1939216	
210004	523	โออิชิ	1918856	
210004	514	✡✡✡	1899893	
210004	662	¤π™ลิน	1892853	
210004	611	•§MK§•	1840709	
210004	528	€เทพ™	1790458	
210004	783	รักบี้	1761638	
210004	730	STOP	1706431	
210004	535	《KING》	1507213	
210004	798	8อสูร	1339044	
210004	772	อินดี้	1100949	
210004	684	โลกี	926743	
210004	666	สองยาม	704399	
210004	492	mild	694174	
210004	512	หงซิ่ง	652783	
210004	484	~ZeeD~	627619	
210004	696	ศิลาดำ	531400	
210004	711	ไร้นาม	524456	
210004	836	ชิงชิว	414946	
210004	651	RatTT	350103	
210004	506	กะเทย	349102	
210004	613	ยาจกซู	331087	
210004	445	ZeeD	286251	
210004	755	Dog	218267	
210004	736	Olivia	193126	
210004	724	มิงก้า	180145	
210004	891	นภากาศ	174404	
210004	740	βMoon™	164557	
210004	508	Squad	145907	
210004	548	Quun	145856	
210004	860	8เซียน	138968	
210004	774	black	138323	
210004	500	SpeRm	137094	
210004	1023	Jame	115528	
210004	917	KST	113185	
210004	1088	RTSDT	112708	
210004	1154	`หลอน™	106233	
210004	881	หยก	99868	
210004	1110	socute	99862	
210004	778	Mamory	98170	
210004	1100	SuperX	95154	
210004	946	หูหนีบ	92677	
210004	872	ยมฑต	89542	
210004	801	2550	88406	
210004	995	ไม่มี	88121	
210004	746	❽ເທພ☯	86483	
210004	964	somsak	81895	
210004	734	พลัง	81319	
210004	664	นานามิ	80654	
210004	764	มายาT	72734	
210004	768	Memory	68260	
210004	735	Mijji	61715	
210004	884	อมยิ้ม	60852	
210004	791	เมา	59403	
210004	760	อุ้ววว	59303	
210004	782	จั่นกง	53895	
210004	597	Šhii3i	53737	
210004	1019	อสุรา	50003	
210004	976	ฝ่อ	49586	
210004	619	AURA	46443	
210004	855	テガミバチ	41935	
210004	959	ⓖⓞⓓⓦⓐⓡ	38267	
210004	838	ล้านนา	36511	
210005	820	€king€	6844785	
210005	839	☪ℳ٧❧	5329821	
210005	829	๛Äreš	5180258	
210005	823	Uиїqυё	4489943	
210005	923	-ST-	3333800	
210005	851	•ZERO•	3010536	
210005	1085	Amity	2941577	
210005	901	มงลง	2574376	
210005	831	『мвќ』	2393952	
210005	854	A£one✩	2379873	
210005	837	WING	2370442	
210005	876	#NaNo#	2064963	
210005	852	กังฟู	2041070	
210005	885	หยางวา	2006488	
210005	920	เหวิน	1987464	
210005	967	สายลม	1987195	
210005	873	อัคคี	1970196	
210005	908	•1ST•	1955019	
210005	944	『❥bw』	1942688	
210005	943	ดาบส	1804831	
210005	830	•สมๅe•	1671171	
210005	906	8เต่า	1662648	
210005	832	ทานปลา	1504115	
210005	875	อาหัก	1005929	
210005	835	ประธาน	916435	
210005	1015	Boyza	701364	
210005	945	น่ารัก	656824	
210005	909	回到风中	623106	
210005	882	IM8	371932	
210005	857	นาน่า	300682	
210005	879	Maxgg	254455	
210005	827	мιиoʀυ	211293	
210005	900	๓ๅeชะ	133126	
210005	861	GPL	131823	
210005	828	oKINGo	130641	
210005	1014	♤RED♤	128772	
210005	840	TH£ONE	118463	
210005	1122	TROS	114328	
210005	911	ตีหิต♚	100486	
210005	971	เหว๋อ	93416	
210005	921	~AVG~™	89209	
210005	1099	pary	86704	
210005	962	อาชา	84792	
210005	1043	นาคี	83034	
210005	1051	ซีเจ	78768	
210005	1145	ดอกฟ้า	76236	
210005	963	หรรษา	70373	
210005	1009	ง้อใบ๊	63902	
210005	965	AwayGZ	63645	
210005	968	Titan	59379	
210005	1065	Parwa	53378	
210005	1022	akp~th	51181	
210005	948	LOFTY~	50998	
210005	969	Vie	44254	
210006	977	Geneve	4035978	
210006	982	Pⓐⓡⓣⓨ	3357207	
210006	986	Aนุบาล	3017938	
210006	992	KeeHee	2589172	
210006	999	ประธาu	2406071	
210006	979	เพื่อน	2017381	
210006	1000	รวมเทพ	1957061	
210006	1047	มังกร*	1518192	
210006	978	sวมเทw	1210297	
210006	1064	จิงไจ	997708	
210006	1021	™lnw™	563970	
210006	989	Undead	191133	
210006	1081	Paradi	110753	
210006	1002	▄︻┻┳═一	110239	
210006	1055	YouTNT	90071	
210006	1008	Godma	79113	
210006	1040	ราชา	76159	
210006	1024	เถาฮัว	66506	
210006	1095	เหลาหู	60153	
210006	1135	~♡~	51373	
210006	1054	TNT	49052	
210006	987	อู่ตาง	30670	
210006	1037	none	24450	
210006	1076	ฟางฝน	22855	
210006	993	สยบมๅร	21812	
210007	1061	HøT	4532578	
210007	1056	หงฟ้า	3640235	
210007	1075	๛๏nO	2774920	
210007	1062	ฟ้าใส	2620929	
210007	1060	-one-	2479643	
210007	1082	K~L~	2421362	
210007	1063	ClősΣ	2119863	
210007	1087	†ⓔⓐⓢⓣ†	1143793	
210007	1084	▪Indy▪	720841	
210007	1108	อสุรา™	526610	
210007	1109	✓Dome	313317	
210007	1092	╰7╯	288154	
210007	1102	yariss	256517	
210007	1134	~☆~	215144	
210007	1091	หนู	197180	
210007	1103	เวลา	187150	
210007	1167	ຕ້າชິງ	106572	
210007	1126	Sandta	97405	
210007	1104	XXXX	86637	
210007	1117	ไร้ใจ	70393	
210007	1123	~*อก*~	51765	
210007	1156	มีอ่อน	47195	
210007	1107	snek	45914	
210007	1133	weๅeม	43726	
210007	1074	น้ำใจ	38980	
210007	1113	มาลอง	26488	
210008	1127	Kirin	3098708	
210008	1125	♥ຮาชา♥	2970773	
210008	1128	☆IT☆	2105569	
210008	1147	[ViP]™	811264	
210008	1132	ภูเขา	581687	
210008	1139	ALONE	482226	
210008	1152	มังกร2	259421	
210008	1153	min98	154220	
210008	1165	Legacy	110607	
210008	1146	Inw	69810	
210008	1143	《Hs》	65977	
210008	1149	-INDY-	48413	
210008	1142	พระถัง	45573	
210008	1140	มีดบิน	45392	
210008	1155	kao303	36375	
