gateway_id	cutting_type	cutting_level	player_count
153087	2	15	1
153087	2	16	1
153087	2	17	1
153087	2	18	2
153087	2	19	1
153087	2	20	9
153087	2	21	2
153087	2	22	3
153087	2	23	2
153087	2	24	1
153087	2	25	2
153087	2	26	3
153087	2	30	5
153087	2	31	2
153087	3	1	64
153087	3	2	1
153087	3	3	1
153087	3	9	1
153087	3	10	3
153087	3	11	1
153087	3	12	5
153087	3	13	1
153087	3	16	1
153087	3	18	1
153087	3	19	2
153087	3	20	4
153087	3	21	3
153087	3	23	2
153087	3	24	3
153087	3	25	2
153087	3	27	1
153087	3	30	5
153087	3	36	1
153087	4	1	100
153087	4	6	1
153087	4	8	1
153087	5	1	101
153087	5	20	1
153087	6	1	98
153087	6	2	1
153087	6	10	1
153087	6	12	1
153087	6	19	1
153087	7	1	96
153087	7	6	1
153087	7	8	1
153087	7	10	1
153087	7	12	1
153087	7	20	2
153087	8	1	38
153087	8	6	1
153087	8	8	1
153087	8	10	2
153087	8	11	4
153087	8	13	3
153087	8	14	2
153087	8	18	3
153087	8	20	10
153087	8	21	2
153087	8	22	3
153087	8	25	2
153087	8	26	2
153087	8	27	4
153087	8	28	1
153087	8	30	1
153087	8	31	2
153087	8	32	1
153087	8	33	3
153087	8	34	5
153087	8	35	1
153087	8	36	3
153087	8	37	1
153087	8	39	2
153087	8	40	5
153087	9	1	91
153087	9	3	2
153087	9	4	1
153087	9	6	1
153087	9	7	1
153087	9	12	1
153087	9	17	1
153087	9	18	1
153087	9	20	1
153087	9	21	1
153087	9	23	1
153087	10	1	91
153087	10	2	1
153087	10	3	2
153087	10	4	1
153087	10	5	1
153087	10	6	3
153087	10	7	3
153087	11	1	102
153087	12	1	98
153087	12	2	2
153087	12	7	1
153087	12	10	1
153087	13	1	93
153087	13	2	2
153087	13	5	2
153087	13	10	2
153087	13	12	1
153087	13	14	1
153087	13	15	1
153087	14	1	102
153087	15	1	102
153087	16	1	93
153087	16	2	2
153087	16	5	3
153087	16	8	1
153087	16	9	1
153087	16	10	2
153087	17	1	88
153087	17	2	4
153087	17	3	2
153087	17	4	1
153087	17	5	1
153087	17	6	3
153087	17	7	1
153087	17	10	1
153087	17	19	1
153087	18	1	102
153087	19	1	102
153087	20	1	102
153087	21	1	102
153087	22	1	102
153087	23	1	102
153091	0	1	114
153091	0	4	1
153091	0	6	1
153091	0	8	1
153091	0	12	1
153091	0	13	1
153091	0	14	1
153091	0	19	2
153091	0	20	3
153091	0	21	1
153091	0	24	1
153091	0	27	1
153091	0	29	1
153091	0	30	1
153091	0	31	2
153091	0	34	1
153091	0	35	1
153091	0	37	1
153091	0	39	1
153091	0	40	1
153091	0	41	1
153091	0	49	1
153091	1	1	112
153091	1	2	1
153091	1	4	1
153091	1	5	2
153091	1	7	1
153091	1	8	1
153091	1	9	1
153091	1	10	1
153091	1	12	1
153091	1	20	1
153091	1	22	1
153091	1	23	1
153091	1	27	2
153091	1	32	1
153091	1	33	2
153091	1	34	1
153091	1	35	2
153091	1	38	1
153091	1	41	1
153091	1	42	2
153091	1	44	2
153091	1	56	1
153091	2	1	96
153091	2	2	1
153091	2	5	2
153091	2	7	2
153091	2	9	1
153091	2	10	3
153091	2	17	1
153091	2	19	1
153091	2	20	7
153091	2	21	2
153091	2	22	3
153091	2	23	2
153091	2	25	2
153091	2	27	2
153091	2	28	2
153091	2	29	2
153091	2	30	3
153091	2	31	1
153091	2	32	1
153091	2	35	1
153091	2	39	1
153091	2	40	2
153091	2	42	1
153091	3	1	108
153091	3	3	1
153091	3	4	1
153091	3	5	1
153091	3	7	2
153091	3	10	1
153091	3	11	1
153091	3	12	1
153091	3	13	1
153091	3	15	1
153091	3	17	1
153091	3	18	1
153091	3	20	4
153091	3	21	4
153091	3	25	1
153091	3	26	1
153091	3	27	3
153091	3	29	1
153091	3	30	2
153091	3	37	1
153091	3	39	1
153091	3	41	1
153091	4	1	137
153091	4	5	2
153091	5	1	136
153091	5	4	2
153091	5	11	1
153091	6	1	136
153091	6	3	1
153091	6	5	2
153091	7	1	135
153091	7	2	1
153091	7	3	1
153091	7	4	1
153091	7	6	1
153091	8	1	74
153091	8	5	4
153091	8	6	1
153091	8	7	1
153091	8	8	1
153091	8	9	2
153091	8	10	4
153091	8	11	1
153091	8	12	1
153091	8	13	1
153091	8	14	1
153091	8	15	3
153091	8	16	2
153091	8	17	2
153091	8	18	2
153091	8	20	5
153091	8	21	1
153091	8	23	2
153091	8	26	1
153091	8	27	2
153091	8	29	2
153091	8	30	3
153091	8	31	1
153091	8	32	5
153091	8	33	3
153091	8	34	2
153091	8	35	4
153091	8	36	2
153091	8	40	1
153091	8	41	3
153091	8	43	1
153091	8	49	1
153091	9	1	134
153091	9	3	1
153091	9	9	1
153091	9	10	2
153091	9	14	1
153091	10	1	128
153091	10	2	4
153091	10	3	4
153091	10	4	1
153091	10	5	2
153091	11	1	139
153091	12	1	135
153091	12	3	3
153091	12	21	1
153091	13	1	126
153091	13	2	2
153091	13	4	3
153091	13	5	2
153091	13	7	1
153091	13	10	2
153091	13	13	1
153091	13	20	1
153091	13	31	1
153091	14	1	139
153091	15	1	139
153091	16	1	134
153091	16	6	2
153091	16	11	1
153091	16	22	1
153091	16	35	1
153091	17	1	129
153091	17	2	3
153091	17	3	3
153091	17	5	1
153091	17	9	1
153091	17	12	1
153091	17	26	1
153091	18	1	139
153091	19	1	139
153091	20	1	139
153091	21	1	139
153091	22	1	139
153091	23	1	139
