gateway_id	cutting_type	cutting_level	player_count
146107	16	7	1
146107	16	17	1
146107	17	1	301
146107	17	3	3
146107	17	4	2
146107	17	7	1
146107	17	9	1
146107	17	12	1
146107	17	15	1
146107	17	21	1
146107	18	1	310
146107	18	5	1
146107	19	1	304
146107	19	5	5
146107	19	6	1
146107	19	18	1
146107	20	1	309
146107	20	5	1
146107	20	6	1
146107	21	1	311
146107	22	1	307
146107	22	5	1
146107	22	6	1
146107	22	8	2
146107	23	1	311
146111	0	1	203
146111	0	3	1
146111	0	9	1
146111	0	11	1
146111	0	19	1
146111	0	20	4
146111	0	26	1
146111	0	28	2
146111	0	30	1
146111	1	1	200
146111	1	8	3
146111	1	10	1
146111	1	13	1
146111	1	17	1
146111	1	20	4
146111	1	21	2
146111	1	23	1
146111	1	30	1
146111	1	31	1
146111	2	1	201
146111	2	8	2
146111	2	11	1
146111	2	12	1
146111	2	14	1
146111	2	18	2
146111	2	19	1
146111	2	20	5
146111	2	27	1
146111	3	1	201
146111	3	2	1
146111	3	6	1
146111	3	8	1
146111	3	13	1
146111	3	14	1
146111	3	17	2
146111	3	19	1
146111	3	20	3
146111	3	22	1
146111	3	23	1
146111	3	27	1
146111	4	1	214
146111	4	2	1
146111	5	1	215
146111	6	1	214
146111	6	18	1
146111	7	1	212
146111	7	6	1
146111	7	10	1
146111	7	15	1
146111	8	1	183
146111	8	2	1
146111	8	5	2
146111	8	6	1
146111	8	9	1
146111	8	13	1
146111	8	15	4
146111	8	16	1
146111	8	19	2
146111	8	20	10
146111	8	21	3
146111	8	22	3
146111	8	25	1
146111	8	28	1
146111	8	31	1
146111	9	1	213
146111	9	6	1
146111	9	10	1
146111	10	1	211
146111	10	3	1
146111	10	4	2
146111	10	8	1
146111	11	1	215
146111	12	1	214
146111	12	3	1
146111	13	1	208
146111	13	4	1
146111	13	6	1
146111	13	7	1
146111	13	8	1
146111	13	10	1
146111	13	14	1
146111	13	21	1
146111	14	1	215
146111	15	1	215
146111	16	1	209
146111	16	3	1
146111	16	5	1
146111	16	6	1
146111	16	10	1
146111	16	11	1
146111	16	12	1
146111	17	1	208
146111	17	2	1
146111	17	3	1
146111	17	4	2
146111	17	5	2
146111	17	6	1
146111	18	1	213
146111	18	2	1
146111	18	4	1
146111	19	1	214
146111	19	5	1
146111	20	1	211
146111	20	4	3
146111	20	9	1
146111	21	1	214
146111	21	3	1
146111	22	1	209
146111	22	2	3
146111	22	4	2
146111	22	5	1
146111	23	1	215
153087	0	1	158
153087	0	5	2
153087	0	8	1
153087	0	10	2
153087	0	12	1
153087	0	17	1
153087	0	22	2
153087	0	27	1
153087	1	1	153
153087	1	4	1
153087	1	10	2
153087	1	14	2
153087	1	15	2
153087	1	16	1
153087	1	17	2
153087	1	20	2
153087	1	21	1
153087	1	22	1
153087	1	28	1
153087	2	1	159
153087	2	7	2
153087	2	10	3
153087	2	11	1
153087	2	14	1
153087	2	15	1
153087	2	20	1
153087	3	1	161
153087	3	5	1
153087	3	10	2
153087	3	12	1
153087	3	13	1
153087	3	14	2
153087	4	1	166
153087	4	4	1
153087	4	8	1
153087	5	1	168
153087	6	1	167
153087	6	10	1
153087	7	1	167
153087	7	8	1
153087	8	1	143
153087	8	7	1
153087	8	10	3
153087	8	12	1
153087	8	14	1
153087	8	15	2
153087	8	16	1
153087	8	17	1
153087	8	19	2
153087	8	20	7
153087	8	21	2
153087	8	22	4
153087	9	1	163
153087	9	5	1
153087	9	6	1
153087	9	7	1
153087	9	10	1
153087	9	11	1
153087	10	1	165
153087	10	2	2
153087	10	3	1
153087	11	1	168
153087	12	1	166
153087	12	2	1
153087	12	3	1
153087	13	1	166
153087	13	2	1
153087	13	6	1
153087	14	1	168
153087	15	1	168
153087	16	1	165
153087	16	2	1
153087	16	4	1
153087	16	5	1
153087	17	1	168
153087	18	1	168
153087	19	1	168
153087	20	1	168
153087	21	1	168
153087	22	1	168
153087	23	1	168
153091	0	1	415
153091	0	9	1
153091	0	12	1
153091	0	20	1
153091	0	21	1
153091	0	22	1
153091	0	24	1
153091	0	27	1
153091	0	31	1
153091	1	1	409
153091	1	5	1
153091	1	12	1
153091	1	15	1
153091	1	18	2
153091	1	20	2
153091	1	21	1
153091	1	22	1
153091	1	23	1
153091	1	24	1
153091	1	26	1
153091	1	29	1
153091	1	31	1
153091	2	1	410
153091	2	5	3
153091	2	9	1
153091	2	10	1
153091	2	11	1
153091	2	12	1
153091	2	13	1
153091	2	17	1
153091	2	20	2
153091	2	21	2
153091	3	1	414
153091	3	2	1
153091	3	5	2
153091	3	7	1
153091	3	11	1
153091	3	15	1
153091	3	20	2
153091	3	21	1
153091	4	1	423
153091	5	1	423
153091	6	1	422
153091	6	3	1
153091	7	1	423
153091	8	1	402
153091	8	3	1
153091	8	5	2
153091	8	9	1
153091	8	10	1
153091	8	11	2
153091	8	13	1
153091	8	14	2
153091	8	16	2
153091	8	17	1
153091	8	20	4
153091	8	23	2
153091	8	30	2
153091	9	1	422
153091	9	10	1
153091	10	1	419
153091	10	2	1
153091	10	3	1
153091	10	5	2
153091	11	1	423
153091	12	1	422
153091	12	3	1
153091	13	1	416
153091	13	2	1
153091	13	4	2
153091	13	5	1
153091	13	6	1
153091	13	8	1
153091	13	10	1
153091	14	1	423
153091	15	1	423
153091	16	1	418
153091	16	3	1
153091	16	4	1
153091	16	5	1
153091	16	7	2
153091	17	1	420
153091	17	2	2
153091	17	9	1
153091	18	1	423
153091	19	1	423
153091	20	1	423
153091	21	1	423
153091	22	1	423
153091	23	1	423
153099	0	1	203
153099	0	10	1
153099	0	12	1
153099	0	19	1
153099	0	20	2
153099	0	22	1
153099	0	27	1
153099	0	31	1
153099	0	33	1
153099	1	1	202
153099	1	12	2
153099	1	17	2
153099	1	20	5
153099	1	21	1
153099	2	1	200
153099	2	10	4
153099	2	12	1
153099	2	16	1
153099	2	17	1
153099	2	18	1
153099	2	20	2
153099	2	21	1
153099	2	30	1
153099	3	1	205
153099	3	4	1
153099	3	10	1
153099	3	12	1
153099	3	14	1
153099	3	20	2
153099	3	22	1
153099	4	1	212
153099	5	1	212
153099	6	1	209
153099	6	4	1
153099	6	10	1
153099	6	16	1
153099	7	1	212
153099	8	1	190
153099	8	7	1
153099	8	11	1
153099	8	12	1
153099	8	16	1
153099	8	17	1
153099	8	18	1
153099	8	19	2
153099	8	20	8
153099	8	21	2
153099	8	22	1
153099	8	26	1
153099	8	30	2
153099	9	1	211
153099	9	6	1
153099	10	1	212
153099	11	1	212
153099	12	1	211
153099	12	2	1
153099	13	1	205
153099	13	3	2
153099	13	9	1
153099	13	13	1
153099	13	18	1
153099	13	21	1
153099	13	26	1
153099	14	1	212
153099	15	1	212
153099	16	1	211
153099	16	3	1
153099	17	1	208
153099	17	2	1
153099	17	6	1
153099	17	9	2
153099	18	1	212
153099	19	1	212
153099	20	1	212
153099	21	1	212
153099	22	1	212
153099	23	1	212
153103	0	1	144
153103	0	8	1
153103	0	10	2
153103	0	15	1
153103	0	16	1
153103	0	18	1
153103	0	20	1
153103	0	22	1
153103	0	29	1
153103	0	30	1
153103	0	31	1
153103	0	35	1
153103	1	1	139
153103	1	6	1
153103	1	7	1
153103	1	9	1
153103	1	10	1
153103	1	12	1
153103	1	13	1
153103	1	14	1
153103	1	18	2
153103	1	20	4
153103	1	21	1
153103	1	33	1
153103	1	36	1
153103	1	51	1
153103	2	1	145
153103	2	6	1
153103	2	7	1
153103	2	9	1
153103	2	10	1
153103	2	13	1
153103	2	14	1
153103	2	20	3
153103	2	24	1
153103	2	41	1
153103	3	1	145
153103	3	2	1
153103	3	4	1
153103	3	6	1
153103	3	7	2
153103	3	12	1
153103	3	13	1
153103	3	20	2
153103	3	25	1
153103	3	39	1
153103	4	1	156
153103	5	1	156
153103	6	1	156
153103	7	1	156
153103	8	1	121
153103	8	2	1
153103	8	9	1
153103	8	10	3
153103	8	11	2
153103	8	12	3
153103	8	14	1
153103	8	15	1
153103	8	16	4
153103	8	17	1
153103	8	19	1
153103	8	20	7
153103	8	22	1
153103	8	23	1
153103	8	25	2
153103	8	26	1
153103	8	27	1
153103	8	28	1
153103	8	30	1
153103	8	31	1
153103	8	41	1
153103	9	1	155
153103	9	2	1
153103	10	1	151
153103	10	2	1
153103	10	9	2
153103	10	10	1
153103	10	20	1
153103	11	1	155
153103	11	8	1
153103	12	1	156
153103	13	1	148
153103	13	2	2
153103	13	3	3
153103	13	16	3
153103	14	1	156
153103	15	1	156
153103	16	1	151
153103	16	2	1
153103	16	3	1
153103	16	4	1
153103	16	12	1
153103	16	28	1
153103	17	1	142
153103	17	3	9
153103	17	4	2
153103	17	5	1
153103	17	15	1
153103	17	16	1
153103	18	1	156
153103	19	1	156
153103	20	1	156
153103	21	1	156
153103	22	1	156
153103	23	1	156
153108	0	1	96
153108	0	20	1
153108	0	21	1
153108	0	34	1
153108	1	1	97
153108	1	20	1
153108	1	40	1
153108	2	1	97
153108	2	5	1
153108	2	20	1
153108	3	1	97
153108	3	5	1
153108	3	7	1
153108	4	1	99
153108	5	1	99
153108	6	1	99
153108	7	1	99
153108	8	1	94
153108	8	9	1
153108	8	10	1
153108	8	20	3
153108	9	1	99
153108	10	1	99
153108	11	1	99
153108	12	1	99
153108	13	1	96
153108	13	4	1
153108	13	5	1
153108	13	18	1
153108	14	1	99
153108	15	1	99
153108	16	1	99
153108	17	1	97
153108	17	9	1
153108	17	11	1
153108	18	1	99
153108	19	1	98
153108	19	5	1
153108	20	1	99
153108	21	1	99
153108	22	1	97
153108	22	5	2
153108	23	1	99
153112	0	1	68
153112	0	21	2
153112	1	1	68
153112	1	7	1
153112	1	16	1
153112	2	1	68
153112	2	4	1
153112	2	5	1
153112	3	1	69
153112	3	6	1
153112	4	1	70
153112	5	1	70
153112	6	1	70
153112	7	1	70
153112	8	1	67
153112	8	4	1
153112	8	10	1
153112	8	15	1
153112	9	1	70
153112	10	1	70
153112	11	1	70
153112	12	1	70
153112	13	1	68
153112	13	4	1
153112	13	8	1
153112	14	1	70
153112	15	1	70
153112	16	1	70
153112	17	1	69
153112	17	5	1
153112	18	1	70
153112	19	1	70
153112	20	1	70
153112	21	1	70
153112	22	1	69
153112	22	3	1
153112	23	1	70
