gateway_id	role_id	sheet_id	count(*)
146086	9821822	法术攻击水晶·6级	10
146086	9821822	木灵珠·4级	2
146086	9821822	木灵珠·5级	2
146086	9821840	物理防御水晶·4级	1
146086	9821840	物理攻击水晶·3级	6
146086	9821840	物理攻击水晶·4级	4
146086	9821840	血宝石·3级	5
146086	9821840	血宝石·4级	5
146086	9821853	圣灵珠·2级	2
146086	9821853	圣灵珠·4级	7
146086	9821853	物理防御水晶·5级	10
146086	9821853	血宝石·4级	1
146086	9821853	血宝石·5级	9
146086	9821853	毒灵珠·2级	1
146086	9821853	毒灵珠·4级	8
146086	9821853	毒灵珠·5级	1
146086	9821853	法术防御水晶·4级	9
146086	9821853	法术防御水晶·5级	1
146086	9821853	法术攻击水晶·5级	10
146086	9821924	火灵珠·2级	2
146086	9821924	火灵珠·3级	2
146086	9821924	法术防御水晶·4级	1
146086	9821924	法术攻击水晶·3级	6
146086	9821924	法术攻击水晶·4级	3
146086	9821963	圣灵珠·2级	1
146086	9821963	圣灵珠·3级	2
146086	9821963	圣灵珠·4级	3
146086	9821963	血宝石·4级	9
146086	9821963	血宝石·5级	1
146086	9821963	毒灵珠·3级	6
146086	9821963	毒灵珠·4级	4
146086	9821963	法术防御水晶·4级	10
146086	9821963	法术攻击水晶·4级	6
146086	9821963	法术攻击水晶·5级	4
146086	9821971	圣灵珠·4级	8
146086	9821971	圣灵珠·5级	2
146086	9821971	物理防御水晶·5级	10
146086	9821971	白玛瑙·3级	4
146086	9821971	白玛瑙·4级	4
146086	9821971	白玛瑙·5级	2
146086	9821971	血宝石·5级	4
146086	9821971	血宝石·6级	6
146086	9821971	风灵珠·4级	5
146086	9821971	风灵珠·5级	5
146086	9821971	法术防御水晶·5级	10
146086	9821971	法术攻击水晶·5级	1
146086	9821971	法术攻击水晶·6级	9
146086	9821973	物理防御水晶·3级	3
146086	9821973	物理攻击水晶·3级	2
146086	9821973	物理攻击水晶·4级	2
146086	9821973	血宝石·3级	2
146086	9821973	血宝石·4级	2
146086	9821973	法术攻击水晶·2级	1
146086	9821973	法术攻击水晶·3级	2
146086	9821979	圣灵珠·3级	4
146086	9821979	圣灵珠·4级	6
146086	9821979	紫玛瑙·2级	1
146086	9821979	物理命中眼石·5级	3
146086	9821979	物理防御水晶·5级	10
146086	9821979	物理攻击水晶·5级	5
146086	9821979	物理攻击水晶·6级	5
146086	9821979	血宝石·5级	10
146086	9821979	赤玛瑙·2级	1
146086	9821979	雷灵珠·3级	1
146086	9821979	雷灵珠·4级	6
146086	9821979	雷灵珠·5级	3
146086	9821979	法术防御水晶·5级	10
146086	9822001	圣灵珠·5级	9
146086	9822001	圣灵珠·6级	1
146086	9822001	紫玛瑙·4级	2
146086	9822001	紫玛瑙·5级	5
146086	9822001	紫玛瑙·6级	1
146086	9822001	物理防御水晶·5级	5
146086	9822001	物理防御水晶·6级	5
146086	9822001	物理攻击水晶·6级	9
146086	9822001	物理攻击水晶·7级	1
146086	9822001	血宝石·6级	10
146086	9822001	风灵珠·5级	1
146086	9822001	雷灵珠·5级	10
146086	9822001	水灵珠·5级	1
146086	9822001	法术防御水晶·5级	5
146086	9822001	法术防御水晶·6级	5
146086	9822050	血宝石·1级	1
146086	9822050	血宝石·3级	3
146086	9822051	物理攻击水晶·4级	1
146086	9822051	血宝石·3级	6
146086	9822051	血宝石·4级	2
146086	9822061	物理攻击水晶·1级	2
146086	9822061	物理攻击水晶·3级	2
146086	9822061	物理攻击水晶·4级	1
146086	9822061	血宝石·4级	1
146086	9822065	物理攻击水晶·4级	1
146086	9822065	血宝石·3级	3
146086	9822065	血宝石·4级	1
146086	9822175	物理攻击水晶·1级	1
146086	9822175	物理攻击水晶·3级	1
146086	9822175	血宝石·1级	2
146086	9822175	血宝石·3级	3
146086	9822175	血宝石·4级	3
146086	9822176	物理攻击水晶·3级	1
146086	9822176	血宝石·1级	3
146086	9822176	血宝石·3级	3
146086	9822176	血宝石·4级	3
146086	9822177	物理攻击水晶·3级	1
146086	9822177	血宝石·1级	2
146086	9822177	血宝石·3级	4
146086	9822177	血宝石·4级	3
146086	9822178	物理攻击水晶·3级	1
146086	9822178	血宝石·1级	3
146086	9822178	血宝石·3级	3
146086	9822178	血宝石·4级	3
146086	9822179	物理攻击水晶·3级	1
146086	9822179	血宝石·1级	3
146086	9822179	血宝石·3级	3
146086	9822179	血宝石·4级	3
146086	9822180	物理攻击水晶·3级	1
146086	9822180	血宝石·1级	3
146086	9822180	血宝石·3级	3
146086	9822180	血宝石·4级	3
146086	9822181	物理攻击水晶·3级	1
146086	9822181	血宝石·1级	3
146086	9822181	血宝石·3级	3
146086	9822181	血宝石·4级	3
146086	9822182	物理攻击水晶·3级	1
146086	9822182	血宝石·1级	3
146086	9822182	血宝石·3级	3
146086	9822182	血宝石·4级	3
146086	9822183	物理攻击水晶·3级	1
146086	9822183	血宝石·1级	2
146086	9822183	血宝石·3级	4
146086	9822183	血宝石·4级	3
146086	9822184	物理攻击水晶·3级	1
146086	9822184	血宝石·1级	3
146086	9822184	血宝石·3级	3
146086	9822184	血宝石·4级	3
146086	9822185	物理攻击水晶·3级	1
146086	9822185	血宝石·1级	2
146086	9822185	血宝石·3级	4
146086	9822185	血宝石·4级	3
146086	9822186	物理攻击水晶·3级	1
146086	9822186	血宝石·1级	3
146086	9822186	血宝石·3级	3
146086	9822186	血宝石·4级	3
146086	9822265	圣灵珠·4级	2
146086	9822265	圣灵珠·5级	7
146086	9822265	圣灵珠·6级	1
146086	9822265	物理防御水晶·6级	5
146086	9822265	血宝石·6级	10
146086	9822265	黑玛瑙·4级	2
146086	9822265	黑玛瑙·5级	8
146086	9822265	毒灵珠·4级	2
146086	9822265	毒灵珠·5级	7
146086	9822265	毒灵珠·6级	1
146086	9822265	法术命中眼石·6级	5
146086	9822265	法术防御水晶·6级	5
146086	9822265	法术闪避石·6级	5
146086	9822265	法术攻击水晶·6级	10
146086	9822304	圣灵珠·4级	9
146086	9822304	圣灵珠·5级	1
146086	9822304	火灵珠·4级	3
146086	9822304	火灵珠·5级	7
146086	9822304	物理防御水晶·5级	10
146086	9822304	物理攻击水晶·6级	10
146086	9822304	血宝石·5级	9
146086	9822304	血宝石·6级	1
146086	9822304	法术防御水晶·5级	10
146086	9822304	木灵珠·3级	2
146086	9822304	木灵珠·4级	1
146086	9822679	圣灵珠·3级	3
146086	9822679	圣灵珠·4级	2
146086	9822679	火灵珠·4级	5
146086	9822679	火灵珠·5级	1
146086	9822679	物理防御水晶·4级	3
146086	9822679	物理防御水晶·5级	7
146086	9822679	物理攻击水晶·5级	7
146086	9822679	物理攻击水晶·6级	3
146086	9822679	血宝石·5级	10
146086	9822679	法术防御水晶·4级	2
146086	9822679	法术防御水晶·5级	8
146086	9822764	物理闪避石·3级	2
146086	9822764	物理攻击水晶·4级	1
146086	9822764	血宝石·5级	2
146086	9822764	法力宝石·4级	1
146086	9822764	法术闪避石·2级	2
146086	9822764	法术闪避石·3级	2
146086	9822765	物理闪避石·4级	1
146086	9822765	物理攻击水晶·4级	1
146086	9822765	血宝石·5级	2
146086	9822765	法力宝石·4级	1
146086	9822765	法术闪避石·1级	1
146086	9822765	法术闪避石·2级	2
146086	9822765	法术闪避石·3级	1
146086	9822766	物理攻击水晶·5级	1
146086	9822766	血宝石·5级	2
146086	9822766	法力宝石·1级	2
146086	9822767	物理攻击水晶·5级	1
146086	9822767	血宝石·5级	2
146086	9822767	法力宝石·1级	1
146086	9822767	法力宝石·2级	1
146086	9822767	法力宝石·3级	1
146086	9822772	物理攻击水晶·4级	1
146086	9822772	血宝石·3级	1
146086	9822772	血宝石·5级	2
146086	9822772	法力宝石·4级	1
146086	9822772	法术防御水晶·4级	1
146086	9822772	法术闪避石·1级	1
146086	9822772	法术闪避石·2级	1
146086	9822773	物理攻击水晶·4级	1
146086	9822773	血宝石·5级	2
146086	9822774	物理攻击水晶·3级	1
146086	9822774	血宝石·5级	2
146086	9822774	法力宝石·2级	1
146086	9822774	法力宝石·5级	1
146086	9822774	法术闪避石·2级	2
146086	9822775	物理闪避石·4级	1
146086	9822775	物理攻击水晶·3级	1
146086	9822775	血宝石·3级	1
146086	9822775	血宝石·5级	1
146086	9822775	法力宝石·4级	2
146086	9822775	法术闪避石·2级	1
146086	9822775	法术闪避石·3级	2
146086	9822775	法术攻击水晶·5级	1
146086	9822776	物理闪避石·4级	1
146086	9822776	物理攻击水晶·4级	1
146086	9822776	血宝石·5级	2
146086	9822776	法力宝石·4级	1
146086	9822776	法术闪避石·2级	1
146086	9822776	法术闪避石·3级	3
146086	9822777	物理攻击水晶·5级	1
146086	9822777	血宝石·5级	2
146086	9822777	法力宝石·2级	1
146086	9822777	法力宝石·3级	1
146086	9822778	物理攻击水晶·4级	1
146086	9822778	血宝石·5级	2
146086	9822778	法力宝石·4级	1
146086	9822778	法术命中眼石·4级	1
146086	9822778	法术闪避石·3级	3
146086	9822779	物理闪避石·4级	1
146086	9822779	物理攻击水晶·5级	1
146086	9822779	血宝石·3级	1
146086	9822779	血宝石·5级	1
146086	9822779	法力宝石·4级	1
146086	9822779	法术命中眼石·4级	1
146086	9822779	法术闪避石·1级	1
146086	9822779	法术闪避石·3级	3
146086	9822849	圣灵珠·3级	4
146086	9822849	圣灵珠·4级	6
146086	9822849	物理防御水晶·5级	10
146086	9822849	血宝石·4级	8
146086	9822849	血宝石·5级	2
146086	9822849	黑玛瑙·3级	2
146086	9822849	毒灵珠·3级	4
146086	9822849	毒灵珠·4级	4
146086	9822849	毒灵珠·5级	2
146086	9822849	法术命中眼石·3级	1
146086	9822849	法术命中眼石·4级	4
146086	9822849	法术防御水晶·4级	1
146086	9822849	法术防御水晶·5级	9
146086	9822849	法术攻击水晶·6级	10
146086	9823192	血宝石·4级	4
146086	9823192	血宝石·5级	2
146086	9823192	毒灵珠·2级	3
146086	9823192	毒灵珠·3级	1
146086	9823192	法术攻击水晶·3级	1
146086	9823192	法术攻击水晶·4级	8
146086	9823192	法术攻击水晶·5级	1
146086	9823229	圣灵珠·3级	6
146086	9823229	圣灵珠·4级	4
146086	9823229	物理防御水晶·5级	10
146086	9823229	血宝石·5级	10
146086	9823229	毒灵珠·4级	10
146086	9823229	法术防御水晶·5级	10
146086	9823229	法术攻击水晶·5级	9
146086	9823229	法术攻击水晶·6级	1
146086	9823229	木灵珠·3级	4
146086	9823413	圣灵珠·4级	5
146086	9823413	圣灵珠·5级	5
146086	9823413	物理防御水晶·5级	10
146086	9823413	血宝石·5级	10
146086	9823413	黑玛瑙·4级	6
146086	9823413	黑玛瑙·5级	4
146086	9823413	毒灵珠·4级	4
146086	9823413	毒灵珠·5级	6
146086	9823413	法术防御水晶·5级	10
146086	9823413	法术攻击水晶·5级	1
146086	9823413	法术攻击水晶·6级	9
146086	9823569	物理攻击水晶·4级	1
146086	9823569	血宝石·3级	5
146086	9823569	血宝石·4级	2
146086	9823570	物理攻击水晶·3级	1
146086	9823570	血宝石·3级	4
146086	9823570	血宝石·4级	3
146086	9823571	血宝石·3级	5
146086	9823571	血宝石·4级	3
146086	9823572	血宝石·3级	5
146086	9823572	血宝石·4级	3
146086	9823648	物理防御水晶·3级	2
146086	9823648	血宝石·3级	1
146086	9823648	血宝石·4级	9
146086	9823648	风灵珠·3级	1
146086	9823648	赤玛瑙·1级	1
146086	9823648	水灵珠·1级	1
146086	9823648	水灵珠·2级	4
146086	9823648	水灵珠·3级	1
146086	9823648	法术防御水晶·3级	1
146086	9823648	法术防御水晶·4级	2
146086	9823648	法术攻击水晶·4级	7
146086	9823648	法术攻击水晶·5级	3
146086	9823772	圣灵珠·3级	8
146086	9823772	圣灵珠·4级	2
146086	9823772	物理防御水晶·4级	1
146086	9823772	血宝石·4级	5
146086	9823772	血宝石·5级	5
146086	9823772	毒灵珠·3级	9
146086	9823772	毒灵珠·4级	1
146086	9823772	法术防御水晶·4级	3
146086	9823772	法术攻击水晶·4级	4
146086	9823772	法术攻击水晶·5级	6
146086	9823786	物理防御水晶·3级	2
146086	9823786	物理攻击水晶·3级	1
146086	9823786	物理攻击水晶·4级	9
146086	9823786	血宝石·3级	2
146086	9823786	血宝石·4级	8
146086	9823816	圣灵珠·3级	7
146086	9823816	圣灵珠·4级	3
146086	9823816	血宝石·5级	10
146086	9823816	赤玛瑙·2级	1
146086	9823816	毒灵珠·3级	9
146086	9823816	毒灵珠·4级	1
146086	9823816	法力宝石·4级	2
146086	9823816	法术攻击水晶·4级	3
146086	9823945	血宝石·3级	5
146086	9823945	血宝石·4级	3
146086	9823948	血宝石·3级	5
146086	9823948	血宝石·4级	3
146086	9823950	物理攻击水晶·3级	1
146086	9823950	血宝石·3级	4
146086	9823950	血宝石·4级	3
146086	9823951	物理攻击水晶·4级	1
146086	9823951	血宝石·3级	5
146086	9823951	血宝石·4级	2
146086	9824144	物理攻击水晶·3级	1
146086	9824144	血宝石·4级	1
146086	9824259	血宝石·1级	3
146086	9824259	血宝石·3级	3
146086	9824259	血宝石·4级	1
146086	9824261	物理攻击水晶·3级	1
146086	9824261	血宝石·3级	2
146086	9824261	血宝石·4级	2
146086	9824467	圣灵珠·1级	2
146086	9824467	圣灵珠·2级	1
146086	9824467	圣灵珠·3级	1
146086	9824467	圣灵珠·4级	2
146086	9824467	物理防御水晶·4级	3
146086	9824467	物理防御水晶·5级	7
146086	9824467	血宝石·5级	10
146086	9824467	黑玛瑙·3级	2
146086	9824467	毒灵珠·1级	1
146086	9824467	毒灵珠·3级	3
146086	9824467	毒灵珠·4级	2
146086	9824467	毒灵珠·5级	1
146086	9824467	法术防御水晶·4级	2
146086	9824467	法术防御水晶·5级	8
146086	9824467	法术攻击水晶·5级	10
146086	9825944	物理命中眼石·1级	1
146086	9825944	血宝石·1级	3
146086	9825944	血宝石·3级	1
146086	9825944	血宝石·4级	3
146086	9825944	法术攻击水晶·3级	2
146086	9826400	圣灵珠·3级	5
146086	9826400	圣灵珠·4级	5
146086	9826400	物理防御水晶·5级	10
146086	9826400	血宝石·5级	10
146086	9826400	风灵珠·4级	10
146086	9826400	水灵珠·4级	2
146086	9826400	法术命中眼石·4级	2
146086	9826400	法术命中眼石·5级	3
146086	9826400	法术防御水晶·4级	1
146086	9826400	法术防御水晶·5级	9
146086	9826400	法术攻击水晶·5级	10
146086	9826406	圣灵珠·4级	10
146086	9826406	物理防御水晶·5级	10
146086	9826406	白玛瑙·3级	4
146086	9826406	白玛瑙·4级	6
146086	9826406	血宝石·5级	10
146086	9826406	风灵珠·4级	9
146086	9826406	风灵珠·5级	1
146086	9826406	蓝玛瑙·3级	2
146086	9826406	法术防御水晶·5级	8
146086	9826406	法术攻击水晶·6级	10
146086	9826639	物理防御水晶·3级	2
146086	9826639	血宝石·3级	1
146086	9826639	血宝石·4级	7
146086	9826639	血宝石·5级	1
146086	9826639	毒灵珠·2级	1
146086	9826639	毒灵珠·3级	3
146086	9826639	法术防御水晶·3级	1
146086	9826639	法术攻击水晶·4级	5
146086	9826639	法术攻击水晶·5级	4
146086	9828270	圣灵珠·2级	2
146086	9828270	火灵珠·1级	1
146086	9828270	火灵珠·2级	1
146086	9828270	火灵珠·3级	1
146086	9828270	物理防御水晶·3级	1
146086	9828270	物理攻击水晶·4级	1
146086	9828270	血宝石·3级	3
146086	9828270	血宝石·4级	5
146086	9828270	血宝石·5级	1
146086	9828270	风灵珠·1级	1
146086	9828270	毒灵珠·3级	1
146086	9828270	水灵珠·2级	1
146086	9828270	法力宝石·4级	2
146086	9828270	法术防御水晶·4级	1
146086	9828270	法术攻击水晶·4级	1
146086	9828651	物理攻击水晶·1级	1
146086	9828651	物理攻击水晶·2级	2
146086	9828651	物理攻击水晶·3级	1
146086	9828651	物理攻击水晶·4级	2
146086	9828651	物理攻击水晶·5级	1
146086	9828651	血宝石·2级	3
146086	9828651	血宝石·3级	5
146086	9829128	圣灵珠·3级	2
146086	9829128	物理防御水晶·4级	3
146086	9829128	血宝石·4级	7
146086	9829128	血宝石·5级	3
146086	9829128	毒灵珠·4级	1
146086	9829128	法术命中眼石·4级	2
146086	9829128	法术防御水晶·4级	2
146086	9829128	法术闪避石·4级	1
146086	9829128	法术攻击水晶·4级	9
146086	9829128	法术攻击水晶·5级	1
146086	9830904	火灵珠·2级	1
146086	9830904	物理命中眼石·4级	1
146086	9830904	物理命中眼石·5级	2
146086	9830904	物理防御水晶·5级	1
146086	9830904	物理闪避石·4级	1
146086	9830904	物理攻击水晶·5级	1
146086	9830904	血宝石·4级	7
146086	9830904	血宝石·5级	3
146086	9830904	雷灵珠·2级	1
146086	9830904	毒灵珠·2级	1
146086	9830904	水灵珠·2级	2
146086	9830904	水灵珠·3级	1
146086	9830904	法力宝石·4级	1
146086	9830904	法术命中眼石·4级	2
146086	9830904	法术命中眼石·5级	1
146086	9830904	法术闪避石·5级	1
146086	9830904	法术攻击水晶·4级	4
146086	9831198	圣灵珠·3级	2
146086	9831198	圣灵珠·4级	4
146086	9831198	物理防御水晶·4级	2
146086	9831198	物理防御水晶·5级	8
146086	9831198	白玛瑙·2级	1
146086	9831198	血宝石·5级	10
146086	9831198	风灵珠·3级	1
146086	9831198	风灵珠·4级	9
146086	9831198	法术攻击水晶·5级	10
146086	9831770	火灵珠·2级	2
146086	9831770	火灵珠·3级	1
146086	9831770	物理防御水晶·3级	1
146086	9831770	物理防御水晶·5级	2
146086	9831770	血宝石·4级	1
146086	9831770	血宝石·5级	8
146086	9831770	风灵珠·3级	4
146086	9831770	风灵珠·4级	1
146086	9831770	雷灵珠·2级	1
146086	9831770	毒灵珠·2级	1
146086	9831770	毒灵珠·3级	1
146086	9831770	水灵珠·3级	3
146086	9831770	法术命中眼石·4级	1
146086	9831770	法术防御水晶·4级	2
146086	9831770	法术攻击水晶·3级	1
146086	9831770	法术攻击水晶·4级	2
146086	9831770	法术攻击水晶·5级	3
146086	9831770	木灵珠·2级	1
146086	9831770	木灵珠·3级	1
146086	9831932	圣灵珠·3级	2
146086	9831932	圣灵珠·4级	8
146086	9831932	物理防御水晶·5级	10
146086	9831932	血宝石·5级	10
146086	9831932	黑玛瑙·3级	1
146086	9831932	黑玛瑙·4级	1
146086	9831932	毒灵珠·3级	1
146086	9831932	毒灵珠·4级	7
146086	9831932	毒灵珠·5级	1
146086	9831932	法术防御水晶·4级	2
146086	9831932	法术防御水晶·5级	1
146086	9831932	法术攻击水晶·5级	10
146086	9832503	圣灵珠·2级	2
146086	9832503	圣灵珠·3级	4
146086	9832503	圣灵珠·5级	1
146086	9832503	物理防御水晶·4级	2
146086	9832503	物理防御水晶·5级	5
146086	9832503	血宝石·4级	3
146086	9832503	血宝石·5级	5
146086	9832503	血宝石·6级	2
146086	9832503	毒灵珠·3级	1
146086	9832503	毒灵珠·4级	2
146086	9832503	毒灵珠·5级	1
146086	9832503	法术防御水晶·4级	5
146086	9832503	法术防御水晶·5级	2
146086	9832503	法术攻击水晶·5级	10
146086	9832746	血宝石·1级	3
146086	9832746	血宝石·2级	3
146086	9832746	血宝石·3级	3
146086	9832746	血宝石·4级	1
146086	9832822	血宝石·3级	1
146086	9832822	风灵珠·4级	3
146086	9832822	法术攻击水晶·5级	1
146086	9832822	法术攻击水晶·6级	1
146086	9833023	血宝石·1级	5
146086	9833023	血宝石·2级	2
146086	9833023	血宝石·3级	3
146086	9833605	圣灵珠·3级	10
146086	9833605	血宝石·5级	10
146086	9833605	风灵珠·3级	1
146086	9833605	风灵珠·4级	3
146086	9833605	赤玛瑙·2级	1
146086	9833605	水灵珠·3级	1
146086	9833605	水灵珠·4级	4
146086	9833605	法术命中眼石·5级	3
146086	9833605	法术防御水晶·5级	3
146086	9833605	法术攻击水晶·5级	10
146086	9833770	火灵珠·1级	1
146086	9833770	血宝石·3级	6
146086	9833770	血宝石·4级	1
146086	9833770	风灵珠·1级	1
146086	9833770	雷灵珠·1级	1
146086	9833770	毒灵珠·1级	3
146086	9833770	水灵珠·1级	1
146086	9833770	法力宝石·1级	1
146086	9833770	法术命中眼石·3级	1
146086	9833770	法术防御水晶·1级	1
146086	9833770	法术攻击水晶·1级	1
146086	9833770	木灵珠·1级	2
146086	9833774	物理命中眼石·1级	1
146086	9833774	物理防御水晶·1级	1
146086	9833774	物理攻击水晶·3级	1
146086	9833774	物理攻击水晶·4级	1
146086	9833774	血宝石·1级	3
146086	9833774	血宝石·2级	2
146086	9833774	血宝石·4级	3
146086	9833774	血宝石·5级	2
146086	9833774	法力宝石·1级	2
146086	9833774	法术命中眼石·1级	1
146086	9833774	法术攻击水晶·4级	1
146086	9834333	圣灵珠·3级	5
146086	9834333	圣灵珠·4级	5
146086	9834333	物理防御水晶·4级	4
146086	9834333	物理防御水晶·5级	1
146086	9834333	血宝石·5级	10
146086	9834333	毒灵珠·4级	8
146086	9834333	毒灵珠·5级	1
146086	9834333	法术防御水晶·4级	7
146086	9834333	法术攻击水晶·4级	1
146086	9834333	法术攻击水晶·5级	9
146086	9836139	圣灵珠·3级	3
146086	9836139	圣灵珠·4级	7
146086	9836139	火灵珠·3级	2
146086	9836139	火灵珠·4级	7
146086	9836139	火灵珠·5级	1
146086	9836139	物理命中眼石·3级	1
146086	9836139	物理防御水晶·3级	6
146086	9836139	物理防御水晶·4级	4
146086	9836139	物理攻击水晶·5级	1
146086	9836139	物理攻击水晶·6级	9
146086	9836139	血宝石·4级	10
146086	9836139	赤玛瑙·3级	2
146086	9836139	法术防御水晶·3级	8
146086	9836139	法术防御水晶·4级	2
146086	9837551	火灵珠·2级	1
146086	9837551	物理防御水晶·2级	1
146086	9837551	物理防御水晶·5级	1
146086	9837551	物理攻击水晶·2级	1
146086	9837551	物理攻击水晶·3级	1
146086	9837551	物理攻击水晶·4级	1
146086	9837551	血宝石·1级	3
146086	9837551	血宝石·2级	3
146086	9837551	血宝石·3级	2
146086	9837551	血宝石·4级	2
146086	9837551	赤玛瑙·1级	1
146086	9837551	毒灵珠·1级	1
146086	9837551	法力宝石·3级	2
146086	9837551	法术防御水晶·3级	1
146086	9837551	法术防御水晶·4级	1
146086	9837551	法术攻击水晶·2级	1
146086	9837551	法术攻击水晶·4级	2
146086	9837551	木灵珠·1级	1
146086	9837551	木灵珠·3级	1
146086	9838631	圣灵珠·1级	1
146086	9838631	圣灵珠·2级	6
146086	9838631	圣灵珠·4级	1
146086	9838631	火灵珠·4级	1
146086	9838631	物理防御水晶·4级	2
146086	9838631	物理闪避石·4级	1
146086	9838631	物理攻击水晶·4级	2
146086	9838631	血宝石·4级	1
146086	9838631	血宝石·5级	4
146086	9838631	毒灵珠·3级	1
146086	9838631	水灵珠·3级	1
146086	9838631	法力宝石·4级	2
146086	9838631	法术命中眼石·4级	1
146086	9838631	法术防御水晶·4级	1
146086	9838631	法术防御水晶·5级	1
146086	9838631	法术闪避石·5级	1
146086	9838631	法术攻击水晶·4级	2
146086	9838631	木灵珠·4级	1
146086	9839980	物理防御水晶·3级	1
146086	9839980	物理防御水晶·4级	1
146086	9839980	物理攻击水晶·3级	1
146086	9839980	血宝石·3级	6
146086	9839980	血宝石·4级	4
146086	9839980	风灵珠·2级	1
146086	9839980	水灵珠·2级	3
146086	9839980	水灵珠·3级	1
146086	9839980	法术防御水晶·3级	2
146086	9839980	法术攻击水晶·3级	2
146086	9839980	法术攻击水晶·4级	2
146086	9840735	圣灵珠·3级	2
146086	9840735	圣灵珠·4级	1
146086	9840735	物理防御水晶·5级	1
146086	9840735	血宝石·4级	1
146086	9840735	血宝石·5级	9
146086	9840735	风灵珠·3级	1
146086	9840735	风灵珠·4级	3
146086	9840735	水灵珠·4级	1
146086	9840735	法术攻击水晶·4级	9
146086	9840735	法术攻击水晶·5级	1
146086	9844467	物理闪避石·1级	1
146086	9844467	物理攻击水晶·3级	1
146086	9844467	血宝石·1级	3
146086	9844467	血宝石·2级	2
146086	9844467	血宝石·3级	4
146086	9844467	血宝石·4级	1
146086	9844467	法术命中眼石·1级	1
146086	9844467	法术防御水晶·1级	1
146086	9844632	圣灵珠·1级	2
146086	9844632	圣灵珠·3级	2
146086	9844632	圣灵珠·4级	6
146086	9844632	物理防御水晶·5级	10
146086	9844632	白玛瑙·1级	3
146086	9844632	白玛瑙·2级	4
146086	9844632	血宝石·5级	10
