gateway_id	cutting_type	cutting_level	player_count
146102	1	21	1
146102	1	23	2
146102	1	24	1
146102	1	25	3
146102	1	27	1
146102	1	28	1
146102	1	29	1
146102	1	30	3
146102	1	32	1
146102	1	36	2
146102	1	37	2
146102	1	39	2
146102	1	40	4
146102	1	42	1
146102	1	46	1
146102	2	1	81
146102	2	2	1
146102	2	6	1
146102	2	10	3
146102	2	11	1
146102	2	12	2
146102	2	14	2
146102	2	15	2
146102	2	20	5
146102	2	21	2
146102	2	22	2
146102	2	23	1
146102	2	25	3
146102	2	26	1
146102	2	28	1
146102	2	30	6
146102	2	31	2
146102	2	34	2
146102	2	38	1
146102	2	42	1
146102	2	46	1
146102	3	1	85
146102	3	2	2
146102	3	4	1
146102	3	7	1
146102	3	8	1
146102	3	10	2
146102	3	12	1
146102	3	15	1
146102	3	19	2
146102	3	20	3
146102	3	21	1
146102	3	22	3
146102	3	23	2
146102	3	24	1
146102	3	26	2
146102	3	27	1
146102	3	30	4
146102	3	31	1
146102	3	33	2
146102	3	34	2
146102	3	40	2
146102	3	42	1
146102	4	1	117
146102	4	2	1
146102	4	7	1
146102	4	9	1
146102	4	20	1
146102	5	1	115
146102	5	2	2
146102	5	7	1
146102	5	14	1
146102	5	22	2
146102	6	1	115
146102	6	2	1
146102	6	6	1
146102	6	9	1
146102	6	10	1
146102	6	20	1
146102	6	21	1
146102	7	1	111
146102	7	2	2
146102	7	7	1
146102	7	8	1
146102	7	12	2
146102	7	15	1
146102	7	18	1
146102	7	20	1
146102	7	22	1
146102	8	1	74
146102	8	6	1
146102	8	9	1
146102	8	12	1
146102	8	15	2
146102	8	17	1
146102	8	18	1
146102	8	19	1
146102	8	20	5
146102	8	21	4
146102	8	22	1
146102	8	23	1
146102	8	24	1
146102	8	26	4
146102	8	27	1
146102	8	28	1
146102	8	30	6
146102	8	31	3
146102	8	32	2
146102	8	33	1
146102	8	34	1
146102	8	35	2
146102	8	36	1
146102	8	37	1
146102	8	40	2
146102	8	42	1
146102	8	45	1
146102	9	1	115
146102	9	2	2
146102	9	6	1
146102	9	20	2
146102	9	24	1
146102	10	1	109
146102	10	2	2
146102	10	3	1
146102	10	5	2
146102	10	6	2
146102	10	7	2
146102	10	18	1
146102	10	31	2
146102	11	1	119
146102	11	2	2
146102	12	1	115
146102	12	2	3
146102	12	3	2
146102	12	7	1
146102	13	1	109
146102	13	2	2
146102	13	3	1
146102	13	4	1
146102	13	5	1
146102	13	7	2
146102	13	8	1
146102	13	9	1
146102	13	10	1
146102	13	16	1
146102	13	22	1
146102	14	1	121
146102	15	1	121
146102	16	1	108
146102	16	2	3
146102	16	3	1
146102	16	5	2
146102	16	6	1
146102	16	7	1
146102	16	11	2
146102	16	16	2
146102	16	18	1
146102	17	1	100
146102	17	2	1
146102	17	3	1
146102	17	4	2
146102	17	5	2
146102	17	6	2
146102	17	7	1
146102	17	8	1
146102	17	10	2
146102	17	12	1
146102	17	14	1
146102	17	16	1
146102	17	18	2
146102	17	21	1
146102	17	25	2
146102	17	28	1
146102	18	1	112
146102	18	2	1
146102	18	5	5
146102	18	6	1
146102	18	7	1
146102	18	8	1
146102	19	1	104
146102	19	2	2
146102	19	3	1
146102	19	5	11
146102	19	6	2
146102	19	7	1
146102	20	1	109
146102	20	2	1
146102	20	4	1
146102	20	5	9
146102	20	6	1
146102	21	1	120
146102	21	2	1
146102	22	1	113
146102	22	2	1
146102	22	3	2
146102	22	5	5
146102	23	1	118
146102	23	2	1
146102	23	4	1
146102	23	5	1
146107	0	1	108
146107	0	4	1
146107	0	5	1
146107	0	6	2
146107	0	10	3
146107	0	11	1
146107	0	12	1
146107	0	14	1
146107	0	15	1
146107	0	20	1
146107	0	21	1
146107	0	30	1
146107	0	37	1
146107	0	40	2
146107	0	41	1
146107	1	1	101
146107	1	4	1
146107	1	5	2
146107	1	7	2
146107	1	10	3
146107	1	14	1
146107	1	18	1
146107	1	19	2
146107	1	20	1
146107	1	21	2
146107	1	24	1
146107	1	28	1
146107	1	29	1
146107	1	30	1
146107	1	31	2
146107	1	32	3
146107	1	37	1
146107	2	1	103
146107	2	2	1
146107	2	4	2
146107	2	5	1
146107	2	7	1
146107	2	10	1
146107	2	16	1
146107	2	17	1
146107	2	18	1
146107	2	19	1
146107	2	20	4
146107	2	21	3
146107	2	22	1
146107	2	24	1
146107	2	25	1
146107	2	27	1
146107	2	30	1
146107	2	33	1
146107	3	1	103
146107	3	4	1
146107	3	5	2
146107	3	6	1
146107	3	9	1
146107	3	10	1
146107	3	11	1
146107	3	15	1
146107	3	17	1
146107	3	20	2
146107	3	21	5
146107	3	23	2
146107	3	25	1
146107	3	27	1
146107	3	29	1
146107	3	30	2
146107	4	1	120
146107	4	2	1
146107	4	4	2
146107	4	6	1
146107	4	11	1
146107	4	15	1
146107	5	1	121
146107	5	2	1
146107	5	4	1
146107	5	6	1
146107	5	7	1
146107	5	11	1
146107	6	1	120
146107	6	3	1
146107	6	4	1
146107	6	5	2
146107	6	6	1
146107	6	18	1
146107	7	1	118
146107	7	3	1
146107	7	4	2
146107	7	6	1
146107	7	7	2
146107	7	8	2
146107	8	1	89
146107	8	3	1
146107	8	5	1
146107	8	7	3
146107	8	8	2
146107	8	11	3
146107	8	12	1
146107	8	17	2
146107	8	18	1
146107	8	20	5
146107	8	21	3
146107	8	24	3
146107	8	25	1
146107	8	27	1
146107	8	28	2
146107	8	29	1
146107	8	30	3
146107	8	31	1
146107	8	33	1
146107	8	34	1
146107	8	40	1
146107	9	1	119
146107	9	2	1
146107	9	4	2
146107	9	5	1
146107	9	8	1
146107	9	9	1
146107	9	11	1
146107	10	1	119
146107	10	2	1
146107	10	3	1
146107	10	5	2
146107	10	6	1
146107	10	7	1
146107	10	18	1
146107	11	1	123
146107	11	2	1
146107	11	5	1
146107	11	8	1
146107	12	1	119
146107	12	2	2
146107	12	3	2
146107	12	4	1
146107	12	5	2
146107	13	1	119
146107	13	2	1
146107	13	4	1
146107	13	6	1
146107	13	11	1
146107	13	19	1
146107	13	20	1
146107	13	24	1
146107	14	1	126
146107	15	1	126
146107	16	1	116
146107	16	2	2
146107	16	3	2
146107	16	4	1
146107	16	5	3
146107	16	8	1
146107	16	9	1
146107	17	1	114
146107	17	2	1
146107	17	3	2
146107	17	6	2
146107	17	8	2
146107	17	9	2
146107	17	10	1
146107	17	15	1
146107	17	18	1
146107	18	1	121
146107	18	3	1
146107	18	5	3
146107	18	6	1
146107	19	1	115
146107	19	3	1
146107	19	5	8
146107	19	6	1
146107	19	8	1
146107	20	1	122
146107	20	2	2
146107	20	4	1
146107	20	5	1
146107	21	1	125
146107	21	3	1
146107	22	1	119
146107	22	2	1
146107	22	3	1
146107	22	5	2
146107	22	7	1
146107	22	8	1
146107	22	11	1
146107	23	1	126
146111	0	1	203
146111	0	3	1
146111	0	9	1
146111	0	11	1
146111	0	19	1
146111	0	20	4
146111	0	26	1
146111	0	28	2
146111	0	30	1
146111	1	1	200
146111	1	8	3
146111	1	10	1
146111	1	13	1
146111	1	17	1
146111	1	20	4
146111	1	21	2
146111	1	23	1
146111	1	30	1
146111	1	31	1
146111	2	1	201
146111	2	8	2
146111	2	11	1
146111	2	12	1
146111	2	14	1
146111	2	18	2
146111	2	19	1
146111	2	20	5
146111	2	27	1
146111	3	1	201
146111	3	2	1
146111	3	6	1
146111	3	8	1
146111	3	13	1
146111	3	14	1
146111	3	17	2
146111	3	19	1
146111	3	20	3
146111	3	22	1
146111	3	23	1
146111	3	27	1
146111	4	1	214
146111	4	2	1
146111	5	1	215
146111	6	1	214
146111	6	18	1
146111	7	1	212
146111	7	6	1
146111	7	10	1
146111	7	15	1
146111	8	1	183
146111	8	2	1
146111	8	5	2
146111	8	6	1
146111	8	9	1
146111	8	13	1
146111	8	15	4
146111	8	16	1
146111	8	19	2
146111	8	20	10
146111	8	21	3
146111	8	22	3
146111	8	25	1
146111	8	28	1
146111	8	31	1
146111	9	1	213
146111	9	6	1
146111	9	10	1
146111	10	1	211
146111	10	3	1
146111	10	4	2
146111	10	8	1
146111	11	1	215
146111	12	1	214
146111	12	3	1
146111	13	1	208
146111	13	4	1
146111	13	6	1
146111	13	7	1
146111	13	8	1
146111	13	10	1
146111	13	14	1
146111	13	21	1
146111	14	1	215
146111	15	1	215
146111	16	1	209
146111	16	3	1
146111	16	5	1
146111	16	6	1
146111	16	10	1
146111	16	11	1
146111	16	12	1
146111	17	1	208
146111	17	2	1
146111	17	3	1
146111	17	4	2
146111	17	5	2
146111	17	6	1
146111	18	1	213
146111	18	2	1
146111	18	4	1
146111	19	1	214
146111	19	5	1
146111	20	1	211
146111	20	4	3
146111	20	9	1
146111	21	1	214
146111	21	3	1
146111	22	1	209
146111	22	2	3
146111	22	4	2
146111	22	5	1
146111	23	1	215
153087	0	1	83
153087	0	6	1
153087	0	10	2
153087	0	12	1
153087	0	20	4
153087	0	31	1
153087	0	34	1
153087	0	37	3
153087	0	40	2
153087	0	41	3
153087	0	43	1
153087	0	44	1
153087	0	45	1
153087	0	46	2
153087	0	48	1
153087	0	49	1
153087	0	50	1
153087	0	51	1
153087	1	1	59
153087	1	2	1
153087	1	5	1
153087	1	10	1
153087	1	16	1
153087	1	18	2
153087	1	19	1
153087	1	20	6
153087	1	21	3
153087	1	22	1
153087	1	23	2
153087	1	24	2
153087	1	26	1
153087	1	28	1
153087	1	29	2
153087	1	30	1
153087	1	31	1
153087	1	32	1
153087	1	36	1
153087	1	38	2
153087	1	40	2
153087	1	41	2
153087	1	42	1
153087	1	43	1
153087	1	44	1
153087	1	45	5
153087	1	46	1
153087	1	48	1
153087	1	50	3
153087	1	52	1
153087	1	56	1
153087	1	64	1
153087	2	1	50
153087	2	4	1
153087	2	5	1
153087	2	6	1
153087	2	8	1
153087	2	9	1
153087	2	10	1
153087	2	12	1
153087	2	14	3
153087	2	16	2
153087	2	18	2
153087	2	19	1
153087	2	20	3
153087	2	21	7
153087	2	22	1
153087	2	23	3
153087	2	24	2
153087	2	25	1
153087	2	26	2
153087	2	27	1
153087	2	28	1
153087	2	29	3
153087	2	30	5
153087	2	31	2
153087	2	32	1
153087	2	33	2
153087	2	34	1
153087	2	35	1
153087	2	36	2
153087	2	37	1
153087	2	38	1
153087	2	40	5
153087	3	1	52
153087	3	3	1
153087	3	5	1
153087	3	7	1
153087	3	9	1
153087	3	10	2
153087	3	12	3
153087	3	13	2
153087	3	14	1
153087	3	17	1
153087	3	19	1
153087	3	20	4
153087	3	21	6
153087	3	22	1
153087	3	23	1
153087	3	24	4
153087	3	27	1
153087	3	28	2
153087	3	29	1
153087	3	30	3
153087	3	31	2
153087	3	32	3
153087	3	33	3
153087	3	34	4
153087	3	36	1
153087	3	37	2
153087	3	40	5
153087	3	44	1
153087	4	1	106
153087	4	5	1
153087	4	6	1
153087	4	8	1
153087	4	20	1
153087	5	1	106
153087	5	2	1
153087	5	4	1
153087	5	6	1
153087	5	20	1
153087	6	1	106
153087	6	10	2
153087	6	17	1
153087	6	19	1
153087	7	1	101
153087	7	4	1
153087	7	6	1
153087	7	7	1
153087	7	8	1
153087	7	10	1
153087	7	13	1
153087	7	19	1
153087	7	20	2
153087	8	1	33
153087	8	2	1
153087	8	6	2
153087	8	10	3
153087	8	11	1
153087	8	12	1
153087	8	13	1
153087	8	15	3
153087	8	17	1
153087	8	18	1
153087	8	20	8
153087	8	21	2
153087	8	23	2
153087	8	25	1
153087	8	26	2
153087	8	27	2
153087	8	28	2
153087	8	30	2
153087	8	31	1
153087	8	32	1
153087	8	33	4
153087	8	34	2
153087	8	36	2
153087	8	37	1
153087	8	38	1
153087	8	39	4
153087	8	40	6
153087	8	41	4
153087	8	42	7
153087	8	43	2
153087	8	44	3
153087	8	45	2
153087	8	48	1
153087	8	51	1
153087	9	1	104
153087	9	3	1
153087	9	6	1
153087	9	17	1
153087	9	20	2
153087	9	23	1
153087	10	1	96
153087	10	2	2
153087	10	3	1
153087	10	4	1
153087	10	5	2
153087	10	7	1
153087	10	8	1
153087	10	9	1
153087	10	10	2
153087	10	14	2
153087	10	22	1
153087	11	1	110
153087	12	1	104
153087	12	2	2
153087	12	3	1
153087	12	4	1
153087	12	5	1
153087	12	7	1
153087	13	1	95
153087	13	2	3
153087	13	5	2
153087	13	7	3
153087	13	11	1
153087	13	15	2
153087	13	16	1
153087	13	17	1
153087	13	21	1
153087	13	22	1
153087	14	1	110
153087	15	1	110
153087	16	1	88
153087	16	2	1
153087	16	4	2
153087	16	5	1
153087	16	6	3
153087	16	7	3
153087	16	8	1
153087	16	10	1
153087	16	11	2
153087	16	12	1
153087	16	13	1
153087	16	14	1
153087	16	15	1
153087	16	17	1
153087	16	20	1
153087	16	34	1
153087	16	41	1
153087	17	1	96
153087	17	2	2
153087	17	4	2
153087	17	5	3
153087	17	6	1
153087	17	7	1
153087	17	9	1
153087	17	11	1
153087	17	12	1
153087	17	18	1
153087	17	25	1
153087	18	1	100
153087	18	5	10
153087	19	1	102
153087	19	5	8
153087	20	1	91
153087	20	2	1
153087	20	5	16
153087	20	6	2
153087	21	1	107
153087	21	5	3
153087	22	1	98
153087	22	2	1
153087	22	5	9
153087	22	6	2
153087	23	1	109
153087	23	5	1
153091	0	1	38
153091	0	13	1
153091	0	20	2
153091	0	21	2
153091	0	31	1
153091	0	40	2
153091	0	41	2
153091	0	49	1
153091	1	1	34
153091	1	2	1
153091	1	8	2
153091	1	30	1
153091	1	33	1
153091	1	35	1
153091	1	36	1
153091	1	37	1
153091	1	39	1
153091	1	42	2
153091	1	44	1
153091	1	45	1
153091	1	46	1
153091	1	60	1
153091	2	1	26
153091	2	5	1
153091	2	10	2
153091	2	20	4
153091	2	22	1
153091	2	23	2
153091	2	29	2
153091	2	30	1
153091	2	31	2
153091	2	32	1
153091	2	33	1
153091	2	37	1
153091	2	39	1
153091	2	40	2
153091	2	44	1
153091	2	45	1
153091	3	1	27
153091	3	4	1
153091	3	5	2
153091	3	11	1
153091	3	17	1
153091	3	19	1
153091	3	20	4
153091	3	21	1
153091	3	24	2
153091	3	27	1
153091	3	28	1
153091	3	30	2
153091	3	36	2
153091	3	39	1
153091	3	43	1
153091	3	45	1
153091	4	1	48
153091	4	5	1
153091	5	1	47
153091	5	4	1
153091	5	11	1
153091	6	1	47
153091	6	3	1
153091	6	5	1
153091	7	1	48
153091	7	4	1
153091	8	1	23
153091	8	2	1
153091	8	11	1
153091	8	17	2
153091	8	23	1
153091	8	27	1
153091	8	28	1
153091	8	30	1
153091	8	31	2
153091	8	32	1
153091	8	33	1
153091	8	34	2
153091	8	35	2
153091	8	36	1
153091	8	37	1
153091	8	40	3
153091	8	41	1
153091	8	44	2
153091	8	49	1
153091	8	50	1
153091	9	1	45
153091	9	3	1
153091	9	9	1
153091	9	11	1
153091	9	14	1
153091	10	1	45
153091	10	2	2
153091	10	4	1
153091	10	5	1
153091	11	1	48
153091	11	6	1
153091	12	1	49
153091	13	1	40
153091	13	3	1
153091	13	4	1
153091	13	5	1
153091	13	6	1
153091	13	9	2
153091	13	14	1
153091	13	20	1
153091	13	31	1
153091	14	1	49
153091	15	1	49
153091	16	1	42
153091	16	3	2
153091	16	6	1
153091	16	12	1
153091	16	21	1
153091	16	23	1
153091	16	41	1
153091	17	1	43
153091	17	2	1
153091	17	4	1
153091	17	5	1
153091	17	11	1
153091	17	12	1
153091	17	30	1
153091	18	1	47
153091	18	5	2
153091	19	1	45
153091	19	4	1
153091	19	5	2
153091	19	7	1
153091	20	1	44
153091	20	5	4
153091	20	6	1
153091	21	1	49
153091	22	1	42
153091	22	5	7
153091	23	1	48
153091	23	4	1
153099	0	1	33
153099	0	9	1
153099	0	11	1
153099	0	22	1
153099	0	28	1
153099	0	34	1
153099	0	42	1
153099	0	46	1
153099	1	1	32
153099	1	10	2
153099	1	21	3
153099	1	31	1
153099	1	33	1
153099	1	41	1
153099	2	1	31
153099	2	10	1
153099	2	16	1
153099	2	20	2
153099	2	21	1
153099	2	25	1
153099	2	30	1
153099	2	40	2
153099	3	1	33
153099	3	10	1
153099	3	14	1
153099	3	20	4
153099	3	40	1
153099	4	1	39
153099	4	20	1
153099	5	1	39
153099	5	20	1
153099	6	1	38
153099	6	10	2
153099	7	1	40
153099	8	1	26
153099	8	11	1
153099	8	12	1
153099	8	20	1
153099	8	21	1
153099	8	22	1
153099	8	28	1
153099	8	33	1
153099	8	34	1
153099	8	36	2
153099	8	37	1
153099	8	40	1
153099	8	42	1
153099	8	43	1
153099	9	1	40
153099	10	1	40
153099	11	1	40
153099	12	1	39
153099	12	3	1
153099	13	1	35
153099	13	3	2
153099	13	19	1
153099	13	28	1
153099	13	33	1
153099	14	1	40
153099	15	1	40
153099	16	1	37
153099	16	3	1
153099	16	5	1
153099	16	7	1
153099	17	1	36
153099	17	5	1
153099	17	6	1
153099	17	8	1
153099	17	20	1
153099	18	1	40
153099	19	1	37
153099	19	5	2
153099	19	6	1
153099	20	1	38
153099	20	5	1
153099	20	6	1
153099	21	1	40
153099	22	1	36
153099	22	5	3
153099	22	6	1
