gateway_id	cutting_type	cutting_level	player_count
10	0	47	1
10	0	48	1
10	0	50	1
10	1	1	46
10	1	2	1
10	1	4	1
10	1	6	1
10	1	10	3
10	1	15	1
10	1	20	2
10	1	21	1
10	1	26	1
10	1	27	1
10	1	28	1
10	1	30	1
10	1	41	1
10	1	42	1
10	1	43	1
10	1	44	1
10	1	45	1
10	1	47	1
10	1	50	2
10	1	51	1
10	1	53	1
10	1	54	3
10	1	55	1
10	1	57	1
10	1	58	1
10	2	1	38
10	2	4	1
10	2	5	1
10	2	10	3
10	2	12	1
10	2	14	1
10	2	16	1
10	2	17	1
10	2	20	1
10	2	25	1
10	2	28	1
10	2	30	3
10	2	31	1
10	2	32	1
10	2	35	1
10	2	37	2
10	2	39	2
10	2	40	5
10	2	41	2
10	2	42	1
10	2	43	3
10	2	44	2
10	2	45	1
10	2	48	1
10	2	51	1
10	3	1	42
10	3	10	1
10	3	11	2
10	3	12	1
10	3	18	1
10	3	19	1
10	3	21	1
10	3	22	1
10	3	26	1
10	3	28	1
10	3	30	1
10	3	32	1
10	3	36	1
10	3	37	3
10	3	38	1
10	3	39	2
10	3	40	5
10	3	41	1
10	3	42	1
10	3	43	3
10	3	44	2
10	3	45	1
10	3	46	1
10	3	47	1
10	4	1	69
10	4	2	2
10	4	3	1
10	4	6	1
10	4	10	1
10	4	11	1
10	4	40	1
10	5	1	67
10	5	2	2
10	5	8	4
10	5	24	1
10	5	40	2
10	6	1	67
10	6	2	2
10	6	3	1
10	6	6	1
10	6	9	1
10	6	14	1
10	6	17	1
10	6	22	1
10	6	30	1
10	7	1	68
10	7	2	2
10	7	3	1
10	7	9	1
10	7	14	1
10	7	20	1
10	7	24	1
10	7	40	1
10	8	1	30
10	8	5	1
10	8	7	1
10	8	9	1
10	8	10	1
10	8	12	1
10	8	13	1
10	8	14	1
10	8	15	1
10	8	16	1
10	8	20	4
10	8	21	1
10	8	22	1
10	8	28	1
10	8	30	1
10	8	32	2
10	8	35	1
10	8	37	2
10	8	40	4
10	8	41	2
10	8	43	6
10	8	44	3
10	8	45	2
10	8	46	3
10	8	47	1
10	8	48	2
10	8	51	1
10	9	1	70
10	9	2	1
10	9	6	1
10	9	11	1
10	9	12	1
10	9	16	1
10	9	24	1
10	10	1	66
10	10	3	1
10	10	5	1
10	10	6	3
10	10	7	1
10	10	9	1
10	10	11	1
10	10	16	2
10	11	1	69
10	11	2	1
10	11	3	1
10	11	4	1
10	11	5	2
10	11	12	1
10	11	14	1
10	12	1	73
10	12	2	1
10	12	5	1
10	12	10	1
10	13	1	68
10	13	3	2
10	13	7	2
10	13	9	2
10	13	14	1
10	13	22	1
10	14	1	76
10	15	1	76
10	16	1	68
10	16	2	2
10	16	3	1
10	16	4	1
10	16	5	2
10	16	6	1
10	16	11	1
10	17	1	60
10	17	2	1
10	17	3	1
10	17	5	2
10	17	7	1
10	17	8	4
10	17	15	1
10	17	19	1
10	17	21	2
10	17	24	1
10	17	29	1
10	17	35	1
10	18	1	68
10	18	2	1
10	18	5	4
10	18	6	3
10	19	1	57
10	19	2	2
10	19	3	3
10	19	5	10
10	19	6	2
10	19	7	2
10	20	1	70
10	20	2	1
10	20	5	4
10	20	7	1
10	21	1	73
10	21	2	1
10	21	3	1
10	21	5	1
10	22	1	72
10	22	2	3
10	22	6	1
10	23	1	74
10	23	3	2
51	0	1	51
51	0	15	1
51	0	19	1
51	0	20	2
51	0	35	1
51	0	37	1
51	0	39	1
51	0	40	3
51	0	42	1
51	0	43	2
51	0	47	1
51	0	51	1
51	1	1	42
51	1	7	1
51	1	14	2
51	1	20	1
51	1	29	1
51	1	30	1
51	1	33	1
51	1	34	1
51	1	35	1
51	1	38	1
51	1	39	1
51	1	40	2
51	1	42	1
51	1	44	1
51	1	46	1
51	1	47	1
51	1	49	1
51	1	50	1
51	1	51	2
51	1	52	3
51	2	1	33
51	2	7	2
51	2	10	1
51	2	20	2
51	2	22	2
51	2	23	1
51	2	24	2
51	2	25	1
51	2	26	1
51	2	28	1
51	2	29	2
51	2	30	5
51	2	31	1
51	2	32	1
51	2	33	2
51	2	34	1
51	2	35	2
51	2	37	1
51	2	41	2
51	2	42	2
51	2	43	1
51	3	1	38
51	3	11	1
51	3	19	1
51	3	20	2
51	3	21	2
51	3	24	1
51	3	25	2
51	3	26	1
51	3	28	3
51	3	29	1
51	3	30	2
51	3	32	3
51	3	33	2
51	3	34	1
51	3	35	1
51	3	36	2
51	3	39	1
51	3	40	2
51	4	1	62
51	4	18	1
51	4	19	1
51	4	20	1
51	4	31	1
51	5	1	60
51	5	5	1
51	5	9	1
51	5	10	1
51	5	19	1
51	5	20	1
51	5	21	1
51	6	1	62
51	6	10	1
51	6	16	1
51	6	19	1
51	6	40	1
51	7	1	58
51	7	5	1
51	7	7	1
51	7	8	1
51	7	10	1
51	7	13	1
51	7	19	2
51	7	40	1
51	8	1	30
51	8	10	1
51	8	12	1
51	8	16	1
51	8	17	1
51	8	18	1
51	8	20	1
51	8	23	1
51	8	29	1
51	8	30	2
51	8	31	4
51	8	33	1
51	8	34	1
51	8	35	1
51	8	36	1
51	8	38	1
51	8	40	8
51	8	42	2
51	8	44	2
51	8	45	3
51	8	47	1
51	8	48	1
51	9	1	58
51	9	2	1
51	9	3	1
51	9	4	1
51	9	8	1
51	9	14	1
51	9	19	1
51	9	21	1
51	9	22	1
51	10	1	63
51	10	4	1
51	10	8	1
51	10	13	1
51	11	1	62
51	11	3	1
51	11	4	2
51	11	10	1
51	12	1	62
51	12	3	1
51	12	4	1
51	12	6	1
51	12	7	1
51	13	1	57
51	13	3	1
51	13	4	1
51	13	7	2
51	13	8	2
51	13	9	2
51	13	13	1
51	14	1	66
51	15	1	66
51	16	1	57
51	16	4	1
51	16	5	2
51	16	6	1
51	16	7	1
51	16	8	1
51	16	9	1
51	16	13	1
51	16	21	1
51	17	1	56
51	17	3	1
51	17	7	2
51	17	8	1
51	17	13	1
51	17	14	1
51	17	15	1
51	17	16	1
51	17	20	1
51	17	24	1
51	18	1	60
51	18	2	1
51	18	3	1
51	18	5	4
51	19	1	59
51	19	3	1
51	19	5	5
51	19	6	1
51	20	1	58
51	20	3	1
51	20	4	1
51	20	5	5
51	20	6	1
51	21	1	65
51	21	2	1
51	22	1	60
51	22	3	1
51	22	5	4
51	22	7	1
51	23	1	65
51	23	2	1
55	0	1	61
55	0	10	1
55	0	13	1
55	0	17	1
55	0	21	2
55	0	22	3
55	0	24	1
55	0	26	2
55	0	40	1
55	0	41	2
55	0	42	1
55	0	47	1
55	0	48	1
55	1	1	46
55	1	6	2
55	1	7	1
55	1	9	1
55	1	10	1
55	1	13	1
55	1	15	1
55	1	19	1
55	1	20	3
55	1	23	2
55	1	27	1
55	1	28	1
55	1	30	1
55	1	35	1
55	1	36	1
55	1	39	1
55	1	40	2
55	1	43	1
55	1	44	1
55	1	45	1
55	1	46	1
55	1	47	1
55	1	48	2
55	1	49	1
55	1	50	2
55	1	51	1
55	2	1	49
55	2	8	1
55	2	9	1
55	2	10	1
55	2	12	1
55	2	20	3
55	2	21	2
55	2	22	1
55	2	25	1
55	2	26	1
55	2	29	1
55	2	30	3
55	2	31	1
55	2	32	2
55	2	33	1
55	2	35	2
55	2	36	1
55	2	37	1
55	2	38	1
55	2	39	1
55	2	41	2
55	2	42	1
55	3	1	49
55	3	7	1
55	3	10	1
55	3	20	5
55	3	21	1
55	3	22	2
55	3	24	1
55	3	25	1
55	3	29	1
55	3	30	4
55	3	32	1
55	3	34	1
55	3	35	1
55	3	36	2
55	3	37	1
55	3	38	1
55	3	40	4
55	3	41	1
55	4	1	74
55	4	7	1
55	4	10	1
55	4	12	2
55	5	1	70
55	5	3	1
55	5	10	4
55	5	17	1
55	5	19	1
55	5	20	1
55	6	1	74
55	6	10	1
55	6	20	1
55	6	21	1
55	6	40	1
55	7	1	75
55	7	13	1
55	7	21	1
55	7	22	1
55	8	1	30
55	8	6	1
55	8	8	1
55	8	9	2
55	8	12	1
55	8	13	2
55	8	15	1
55	8	16	1
55	8	17	1
55	8	18	2
55	8	20	4
55	8	21	2
55	8	22	1
55	8	24	1
55	8	26	1
55	8	27	1
55	8	28	1
55	8	31	1
55	8	32	1
55	8	36	1
55	8	38	1
55	8	39	1
55	8	40	4
55	8	41	5
55	8	42	2
55	8	43	2
55	8	44	1
55	8	45	3
55	8	46	2
55	8	50	1
55	9	1	72
55	9	2	1
55	9	4	2
55	9	9	1
55	9	10	1
55	9	15	1
55	10	1	74
55	10	6	1
55	10	7	2
55	10	10	1
55	11	1	72
55	11	2	1
55	11	5	2
55	11	6	1
55	11	10	1
55	11	14	1
55	12	1	72
55	12	2	1
55	12	3	2
55	12	5	1
55	12	10	1
55	12	11	1
55	13	1	68
55	13	3	1
55	13	6	2
55	13	7	3
55	13	10	2
55	13	19	1
55	13	20	1
55	14	1	78
55	15	1	78
55	16	1	72
55	16	5	1
55	16	6	1
55	16	8	3
55	16	14	1
55	17	1	59
55	17	2	1
55	17	4	5
55	17	5	1
55	17	6	1
55	17	7	1
55	17	8	2
55	17	10	1
55	17	11	1
55	17	13	1
55	17	16	1
55	17	18	1
55	17	20	1
55	17	23	1
55	17	25	1
55	18	1	75
55	18	5	2
55	18	7	1
55	19	1	63
55	19	2	1
55	19	5	7
55	19	6	3
55	19	7	2
55	19	8	2
55	20	1	72
55	20	5	4
55	20	6	2
55	21	1	77
55	21	5	1
55	22	1	70
55	22	5	7
55	22	6	1
55	23	1	76
55	23	5	2
63	0	1	19
63	0	8	1
63	0	13	1
63	0	16	2
63	0	20	1
63	0	32	1
63	0	46	1
63	0	50	1
63	1	1	17
63	1	10	1
63	1	13	1
63	1	14	1
63	1	20	3
63	1	25	1
63	1	40	1
63	1	44	1
63	1	45	1
63	2	1	16
63	2	4	1
63	2	7	1
63	2	10	1
63	2	16	1
63	2	19	1
63	2	27	1
63	2	36	1
63	2	37	2
63	2	38	1
63	2	40	1
63	3	1	18
63	3	9	1
63	3	10	1
63	3	20	1
63	3	26	1
63	3	28	1
63	3	31	1
63	3	39	1
63	3	40	2
63	4	1	26
63	4	4	1
63	5	1	26
63	5	5	1
63	6	1	27
63	7	1	25
63	7	9	1
63	7	16	1
63	8	1	10
63	8	9	1
63	8	10	2
63	8	11	2
63	8	13	1
63	8	15	2
63	8	17	1
63	8	19	1
63	8	30	1
63	8	34	1
63	8	37	1
63	8	40	1
63	8	42	2
63	8	44	1
63	9	1	26
63	9	3	1
63	10	1	25
63	10	2	1
63	10	13	1
63	11	1	24
63	11	4	1
63	11	5	1
63	11	12	1
63	12	1	22
63	12	2	1
63	12	3	1
63	12	5	1
63	12	8	2
63	13	1	21
63	13	3	2
63	13	5	1
63	13	7	1
63	13	21	1
63	13	31	1
63	14	1	27
63	15	1	27
63	16	1	26
63	16	9	1
63	17	1	23
63	17	2	1
63	17	5	2
63	17	7	1
63	18	1	27
63	19	1	25
63	19	5	2
63	20	1	26
63	20	7	1
63	21	1	24
63	21	4	1
63	21	6	2
63	22	1	23
63	22	5	2
63	22	7	1
63	22	8	1
63	23	1	26
63	23	5	1
65	0	1	55
65	0	4	1
65	0	6	1
65	0	11	1
65	0	21	1
65	0	27	1
65	0	28	1
65	0	40	2
65	0	41	2
65	0	43	1
65	0	44	1
65	1	1	39
65	1	6	1
65	1	16	1
65	1	19	1
65	1	20	4
65	1	21	2
65	1	22	2
65	1	26	1
65	1	32	2
65	1	37	1
65	1	40	6
65	1	42	2
65	1	43	1
65	1	45	1
65	1	46	2
65	1	47	1
65	2	1	43
65	2	10	1
65	2	13	1
65	2	20	2
65	2	23	1
65	2	25	1
65	2	26	3
65	2	29	2
65	2	30	4
65	2	31	1
65	2	32	2
65	2	35	1
65	2	36	1
65	2	38	1
65	2	39	1
65	2	40	2
65	3	1	42
65	3	10	2
65	3	12	1
65	3	20	2
65	3	21	1
65	3	24	1
65	3	25	1
65	3	26	1
65	3	28	1
65	3	30	4
65	3	32	1
65	3	34	2
65	3	36	1
65	3	39	2
65	3	40	4
65	3	42	1
65	4	1	64
65	4	8	1
65	4	20	1
65	4	21	1
65	5	1	64
65	5	4	1
65	5	20	1
65	5	21	1
65	6	1	66
65	6	21	1
65	7	1	61
65	7	6	1
65	7	10	1
65	7	11	1
65	7	14	1
65	7	20	2
65	8	1	24
65	8	5	1
65	8	6	1
65	8	7	1
65	8	8	2
65	8	11	2
65	8	12	2
65	8	13	1
65	8	14	1
65	8	15	2
65	8	17	1
65	8	20	3
65	8	21	2
65	8	22	1
65	8	26	1
65	8	30	2
65	8	32	1
65	8	33	1
65	8	34	2
65	8	36	1
65	8	38	1
65	8	40	9
65	8	41	3
65	8	43	1
65	8	44	1
65	9	1	65
65	9	3	1
65	9	20	1
65	10	1	60
65	10	3	1
65	10	4	1
65	10	5	1
65	10	8	2
65	10	11	1
65	10	15	1
65	11	1	67
65	12	1	61
65	12	2	1
65	12	3	2
65	12	4	1
65	12	5	1
65	12	6	1
65	13	1	58
65	13	3	1
65	13	4	2
65	13	5	3
65	13	11	1
65	13	17	1
65	13	19	1
65	14	1	67
65	15	1	67
65	16	1	58
65	16	3	1
65	16	7	2
65	16	8	4
65	16	9	1
65	16	10	1
65	17	1	52
65	17	4	2
65	17	5	2
65	17	6	4
65	17	7	1
65	17	8	1
65	17	9	1
65	17	10	1
65	17	12	1
65	17	25	1
65	17	26	1
65	18	1	63
65	18	2	1
65	18	5	1
65	18	6	1
65	18	9	1
65	19	1	48
65	19	2	2
65	19	5	10
65	19	6	6
65	19	9	1
65	20	1	60
65	20	2	1
65	20	5	4
65	20	6	1
65	20	7	1
65	21	1	64
65	21	2	1
65	21	5	2
65	22	1	58
65	22	2	1
65	22	5	5
65	22	7	1
65	22	8	1
65	22	9	1
65	23	1	66
65	23	2	1
67	0	1	12
67	0	4	1
67	0	30	1
67	0	32	1
67	1	1	10
67	1	8	1
67	1	16	1
67	1	36	1
67	1	40	1
67	1	45	1
67	2	1	9
67	2	2	1
67	2	27	1
67	2	29	1
67	2	30	1
67	2	31	1
67	2	32	1
67	3	1	9
67	3	2	1
67	3	28	1
67	3	29	1
67	3	30	1
67	3	31	1
67	3	33	1
67	4	1	14
67	4	2	1
67	5	1	14
67	5	2	1
67	6	1	13
67	6	2	1
67	6	5	1
67	7	1	14
67	7	2	1
67	8	1	8
67	8	18	1
67	8	24	2
67	8	33	1
67	8	34	1
67	8	40	1
67	8	41	1
67	9	1	14
67	9	6	1
67	10	1	13
67	10	3	1
67	10	16	1
67	11	1	15
67	12	1	12
67	12	2	1
67	12	4	1
67	12	8	1
67	13	1	12
67	13	2	2
67	13	13	1
67	14	1	15
67	15	1	15
67	16	1	14
67	16	6	1
67	17	1	12
67	17	3	2
67	17	7	1
67	18	1	14
67	18	4	1
67	19	1	13
67	19	5	2
67	20	1	13
67	20	2	1
67	20	6	1
67	21	1	14
67	21	3	1
67	22	1	14
67	22	2	1
67	23	1	15
68	0	1	7
68	1	1	3
68	1	25	1
68	1	36	1
68	1	40	1
68	1	41	1
68	2	1	3
68	2	20	1
68	2	28	1
68	2	33	1
68	2	39	1
68	3	1	3
68	3	22	1
68	3	27	1
68	3	28	1
68	3	36	1
68	4	1	7
68	5	1	7
68	6	1	7
68	7	1	7
68	8	1	3
68	8	30	1
68	8	33	2
68	8	34	1
68	9	1	7
68	10	1	6
68	10	9	1
68	11	1	7
68	12	1	7
68	13	1	7
68	14	1	7
68	15	1	7
68	16	1	6
68	16	7	1
68	17	1	5
68	17	6	1
68	17	8	1
68	18	1	6
68	18	5	1
68	19	1	5
68	19	5	2
68	20	1	6
68	20	6	1
68	21	1	7
68	22	1	7
68	23	1	7
70	0	1	14
70	0	5	1
70	0	20	1
70	0	23	1
70	0	27	1
70	0	28	1
70	0	38	1
70	0	39	1
70	0	40	2
70	1	1	15
70	1	16	1
70	1	20	2
70	1	21	1
70	1	23	1
70	1	26	1
70	1	30	1
70	1	32	1
70	2	1	13
70	2	8	1
70	2	17	1
70	2	18	1
70	2	19	1
70	2	20	2
70	2	25	1
70	2	28	1
70	2	33	1
70	2	38	1
70	3	1	17
70	3	7	1
70	3	9	1
70	3	12	1
70	3	14	1
70	3	19	1
70	3	20	1
70	4	1	21
70	4	5	1
70	4	21	1
70	5	1	22
70	5	2	1
70	6	1	18
70	6	5	2
70	6	10	1
70	6	16	1
70	6	20	1
70	7	1	20
70	7	9	1
70	7	17	1
70	7	20	1
70	8	1	7
70	8	15	1
70	8	19	1
70	8	20	1
70	8	22	1
70	8	25	1
70	8	26	1
70	8	27	1
70	8	30	3
70	8	31	1
70	8	33	1
70	8	34	1
70	8	36	1
70	8	37	1
70	8	40	1
70	9	1	21
70	9	5	1
70	9	20	1
70	10	1	19
70	10	2	1
70	10	4	1
70	10	6	1
70	10	14	1
70	11	1	22
70	11	3	1
70	12	1	20
70	12	3	1
70	12	5	1
70	12	10	1
70	13	1	17
70	13	3	2
70	13	6	1
70	13	7	2
70	13	10	1
70	14	1	23
70	15	1	23
70	16	1	22
70	16	3	1
70	17	1	19
70	17	3	1
70	17	6	1
70	17	7	1
70	17	8	1
70	18	1	19
70	18	2	1
70	18	5	3
70	19	1	20
70	19	4	1
70	19	5	1
70	19	6	1
70	20	1	23
70	21	1	22
70	21	5	1
70	22	1	17
70	22	5	5
70	22	6	1
70	23	1	22
70	23	2	1
71	0	1	15
71	0	30	1
71	0	33	1
71	0	41	1
71	1	1	15
71	1	20	1
71	1	24	1
71	1	36	1
71	2	1	12
71	2	11	1
71	2	20	1
71	2	22	1
71	2	23	1
71	2	30	1
71	2	33	1
71	3	1	12
71	3	14	1
71	3	21	1
71	3	22	1
71	3	28	2
71	3	29	1
71	4	1	18
71	5	1	18
71	6	1	18
71	7	1	17
71	7	2	1
71	8	1	12
71	8	24	1
71	8	25	1
71	8	28	1
71	8	29	1
71	8	32	1
71	8	41	1
71	9	1	17
71	9	11	1
71	10	1	16
71	10	4	1
71	10	5	1
71	11	1	18
71	12	1	17
71	12	4	1
71	13	1	16
71	13	12	2
71	14	1	18
71	15	1	18
71	16	1	17
71	16	5	1
71	17	1	17
71	17	6	1
71	18	1	16
71	18	5	2
71	19	1	16
71	19	5	2
71	20	1	18
71	21	1	18
71	22	1	17
71	22	6	1
71	23	1	18
72	0	1	13
72	0	23	1
72	0	26	1
72	1	1	11
72	1	3	1
72	1	5	1
72	1	8	1
72	1	30	1
72	2	1	12
72	2	20	1
72	2	22	1
72	2	24	1
72	3	1	12
72	3	17	1
72	3	20	1
72	3	21	1
72	4	1	14
72	4	3	1
72	5	1	14
72	5	3	1
72	6	1	14
72	6	2	1
72	7	1	14
72	7	2	1
72	8	1	10
72	8	6	1
72	8	8	1
72	8	25	1
72	8	26	1
72	8	30	1
72	9	1	14
72	9	2	1
72	10	1	14
72	10	9	1
72	11	1	14
72	11	4	1
72	12	1	14
72	12	3	1
72	13	1	13
72	13	3	1
72	13	7	1
72	14	1	15
72	15	1	15
72	16	1	13
72	16	3	1
72	16	11	1
72	17	1	14
72	17	3	1
72	18	1	14
72	18	2	1
72	19	1	14
72	19	2	1
72	20	1	12
72	20	4	1
72	20	5	2
72	21	1	15
72	22	1	14
72	22	2	1
72	23	1	15
73	0	1	7
73	0	30	1
73	1	1	7
73	1	21	1
73	2	1	6
73	2	14	1
73	2	20	1
73	3	1	7
73	3	8	1
73	4	1	8
73	5	1	8
73	6	1	8
73	7	1	7
73	7	4	1
73	8	1	5
73	8	6	1
73	8	27	1
73	8	30	1
73	9	1	7
73	9	10	1
73	10	1	8
73	11	1	8
73	12	1	8
73	13	1	7
73	13	16	1
73	14	1	8
73	15	1	8
73	16	1	8
73	17	1	8
73	18	1	8
73	19	1	7
73	19	5	1
73	20	1	8
73	21	1	8
73	22	1	7
73	22	5	1
73	23	1	8
75	0	1	20
75	0	19	1
75	0	28	1
75	0	29	1
75	0	30	1
75	1	1	19
75	1	8	1
75	1	12	1
75	1	21	1
75	1	27	1
75	1	30	1
75	2	1	17
75	2	5	1
75	2	10	1
75	2	15	1
75	2	20	1
75	2	21	1
75	2	22	1
75	2	23	1
75	3	1	17
75	3	4	1
75	3	5	1
75	3	8	1
75	3	15	1
75	3	18	1
75	3	19	1
75	3	23	1
75	4	1	22
75	4	7	1
75	4	11	1
75	5	1	24
75	6	1	23
75	6	17	1
75	7	1	23
75	7	14	1
75	8	1	16
75	8	8	1
75	8	11	1
75	8	21	1
75	8	24	1
75	8	28	1
75	8	29	1
75	8	30	1
75	8	31	1
75	9	1	24
75	10	1	23
75	10	6	1
75	11	1	24
75	12	1	23
75	12	7	1
75	13	1	21
75	13	6	1
75	13	7	1
75	13	9	1
75	14	1	24
75	15	1	24
75	16	1	24
75	17	1	22
75	17	6	1
75	17	7	1
75	18	1	24
75	19	1	24
75	20	1	24
75	21	1	24
75	22	1	23
75	22	3	1
75	23	1	24
76	0	1	33
76	0	2	2
76	0	10	2
76	0	11	1
76	0	28	2
76	1	1	32
76	1	7	1
76	1	9	1
76	1	14	1
76	1	21	1
76	1	24	1
76	1	25	1
76	1	28	1
76	1	36	1
76	2	1	31
76	2	4	1
76	2	6	1
76	2	7	2
76	2	15	1
76	2	17	1
76	2	20	1
76	2	21	2
76	3	1	33
76	3	5	1
76	3	7	1
76	3	8	3
76	3	13	1
76	3	21	1
76	4	1	40
76	5	1	39
76	5	6	1
76	6	1	39
76	6	5	1
76	7	1	37
76	7	5	1
76	7	6	1
76	7	23	1
76	8	1	29
76	8	5	1
76	8	8	1
76	8	10	2
76	8	18	1
76	8	19	1
76	8	20	1
76	8	21	1
76	8	23	1
76	8	25	1
76	8	31	1
76	9	1	39
76	9	6	1
76	10	1	39
76	10	8	1
76	11	1	39
76	11	6	1
