gateway_id	sheet_id	count	player_count
1	物理攻击水晶·6级	8	3
1	物理攻击水晶·6级	9	3
1	物理攻击水晶·6级	10	15
1	物理攻击水晶·7级	1	2
1	物理攻击水晶·7级	2	2
1	物理攻击水晶·7级	3	2
1	物理攻击水晶·7级	4	1
1	物理攻击水晶·7级	5	1
1	物理攻击水晶·7级	6	1
1	物理攻击水晶·7级	10	3
1	白玛瑙·1级	2	1
1	白玛瑙·2级	2	1
1	白玛瑙·2级	3	1
1	白玛瑙·3级	1	1
1	白玛瑙·3级	2	1
1	白玛瑙·3级	3	1
1	白玛瑙·4级	1	1
1	白玛瑙·4级	5	1
1	白玛瑙·4级	9	1
1	白玛瑙·5级	1	2
1	白玛瑙·5级	5	1
1	血宝石·1级	1	5
1	血宝石·1级	2	3
1	血宝石·1级	3	5
1	血宝石·1级	4	1
1	血宝石·1级	5	3
1	血宝石·1级	6	4
1	血宝石·1级	7	5
1	血宝石·1级	8	1
1	血宝石·2级	1	18
1	血宝石·2级	2	8
1	血宝石·2级	3	2
1	血宝石·2级	4	2
1	血宝石·3级	1	14
1	血宝石·3级	2	14
1	血宝石·3级	3	9
1	血宝石·3级	4	9
1	血宝石·3级	5	8
1	血宝石·3级	6	7
1	血宝石·3级	7	2
1	血宝石·3级	8	5
1	血宝石·3级	9	2
1	血宝石·4级	1	30
1	血宝石·4级	2	17
1	血宝石·4级	3	7
1	血宝石·4级	4	8
1	血宝石·4级	5	3
1	血宝石·4级	6	5
1	血宝石·4级	7	8
1	血宝石·4级	8	4
1	血宝石·4级	9	9
1	血宝石·4级	10	15
1	血宝石·5级	1	13
1	血宝石·5级	2	7
1	血宝石·5级	3	10
1	血宝石·5级	4	5
1	血宝石·5级	5	8
1	血宝石·5级	6	8
1	血宝石·5级	7	4
1	血宝石·5级	8	7
1	血宝石·5级	9	2
1	血宝石·5级	10	33
1	血宝石·6级	1	4
1	血宝石·6级	2	3
1	血宝石·6级	3	3
1	血宝石·6级	4	4
1	血宝石·6级	5	4
1	血宝石·6级	6	6
1	血宝石·6级	7	2
1	血宝石·6级	8	4
1	血宝石·6级	9	2
1	血宝石·6级	10	35
1	血宝石·7级	1	2
1	血宝石·7级	4	1
1	血宝石·7级	10	2
1	风灵珠·1级	1	1
1	风灵珠·1级	2	1
1	风灵珠·2级	1	5
1	风灵珠·2级	2	2
1	风灵珠·2级	4	1
1	风灵珠·3级	1	4
1	风灵珠·3级	2	3
1	风灵珠·3级	3	3
1	风灵珠·3级	4	2
1	风灵珠·3级	5	1
1	风灵珠·3级	6	1
1	风灵珠·3级	7	2
1	风灵珠·4级	1	9
1	风灵珠·4级	2	1
1	风灵珠·4级	3	4
1	风灵珠·4级	4	2
1	风灵珠·4级	6	3
1	风灵珠·4级	7	1
1	风灵珠·4级	9	2
1	风灵珠·4级	10	2
1	风灵珠·5级	1	2
1	风灵珠·5级	2	1
1	风灵珠·5级	3	1
1	风灵珠·5级	4	1
1	风灵珠·5级	5	1
1	风灵珠·5级	6	1
1	风灵珠·5级	8	1
1	风灵珠·5级	9	1
1	风灵珠·5级	10	3
1	风灵珠·6级	5	1
1	黑玛瑙·1级	1	1
1	黑玛瑙·2级	1	2
1	黑玛瑙·2级	2	2
1	黑玛瑙·2级	4	1
1	黑玛瑙·2级	9	1
1	黑玛瑙·3级	1	8
1	黑玛瑙·3级	2	1
1	黑玛瑙·3级	4	1
1	黑玛瑙·4级	2	2
1	黑玛瑙·4级	3	2
1	黑玛瑙·4级	4	1
1	黑玛瑙·4级	5	2
1	黑玛瑙·4级	6	1
1	黑玛瑙·5级	1	5
1	黑玛瑙·5级	3	1
1	黑玛瑙·5级	8	1
1	赤玛瑙·1级	1	1
1	赤玛瑙·1级	2	1
1	赤玛瑙·2级	1	3
1	赤玛瑙·2级	2	3
1	赤玛瑙·2级	4	1
1	赤玛瑙·3级	1	6
1	赤玛瑙·4级	2	2
1	赤玛瑙·4级	8	1
1	蓝玛瑙·2级	1	2
1	雷灵珠·1级	1	1
1	雷灵珠·1级	4	1
1	雷灵珠·2级	1	5
1	雷灵珠·2级	2	2
1	雷灵珠·3级	1	3
1	雷灵珠·3级	3	1
1	雷灵珠·3级	5	1
1	雷灵珠·3级	6	1
1	雷灵珠·3级	7	1
1	雷灵珠·3级	8	1
1	雷灵珠·4级	1	6
1	雷灵珠·4级	2	3
1	雷灵珠·4级	4	2
1	雷灵珠·4级	5	4
1	雷灵珠·4级	6	3
1	雷灵珠·4级	7	1
1	雷灵珠·4级	8	3
1	雷灵珠·5级	1	3
1	雷灵珠·5级	2	3
1	雷灵珠·5级	3	2
1	雷灵珠·5级	4	2
1	雷灵珠·5级	5	4
1	雷灵珠·5级	7	1
1	雷灵珠·5级	8	1
1	雷灵珠·5级	9	2
1	雷灵珠·5级	10	2
1	雷灵珠·6级	1	2
1	雷灵珠·6级	2	1
1	雷灵珠·6级	8	1
1	雷灵珠·6级	9	1
1	雷灵珠·6级	10	1
1	毒灵珠·1级	1	5
1	毒灵珠·1级	2	1
1	毒灵珠·1级	4	1
1	毒灵珠·2级	1	2
1	毒灵珠·2级	2	9
1	毒灵珠·2级	3	1
1	毒灵珠·2级	4	1
1	毒灵珠·2级	5	2
1	毒灵珠·2级	7	1
1	毒灵珠·2级	8	1
1	毒灵珠·3级	1	11
1	毒灵珠·3级	2	5
1	毒灵珠·3级	3	2
1	毒灵珠·3级	4	2
1	毒灵珠·3级	5	2
1	毒灵珠·3级	6	2
1	毒灵珠·4级	1	8
1	毒灵珠·4级	2	3
1	毒灵珠·4级	3	4
1	毒灵珠·4级	4	1
1	毒灵珠·4级	6	3
1	毒灵珠·4级	8	2
1	毒灵珠·4级	9	3
1	毒灵珠·4级	10	1
1	毒灵珠·5级	1	2
1	毒灵珠·5级	2	1
1	毒灵珠·5级	4	2
1	毒灵珠·5级	5	1
1	毒灵珠·5级	6	2
1	毒灵珠·5级	7	4
1	毒灵珠·5级	8	1
1	毒灵珠·5级	9	3
1	毒灵珠·5级	10	4
1	毒灵珠·6级	1	3
1	毒灵珠·6级	3	2
1	毒灵珠·6级	4	2
1	水灵珠·1级	1	1
1	水灵珠·1级	3	1
1	水灵珠·2级	1	2
1	水灵珠·2级	2	1
1	水灵珠·3级	1	3
1	水灵珠·3级	4	4
1	水灵珠·3级	5	1
1	水灵珠·3级	6	1
1	水灵珠·4级	1	4
1	水灵珠·4级	2	2
1	水灵珠·4级	3	2
1	水灵珠·4级	4	1
1	水灵珠·4级	5	2
1	水灵珠·4级	6	3
1	水灵珠·4级	7	1
1	水灵珠·4级	9	3
1	水灵珠·4级	10	1
1	水灵珠·5级	1	6
1	水灵珠·5级	3	1
1	水灵珠·5级	9	1
1	法力宝石·1级	1	2
1	法力宝石·2级	1	1
1	法力宝石·3级	1	4
1	法力宝石·4级	1	2
1	法力宝石·4级	4	1
1	法力宝石·4级	10	1
1	法力宝石·5级	1	2
1	法力宝石·5级	2	1
1	法术命中眼石·1级	1	2
1	法术命中眼石·2级	1	1
1	法术命中眼石·3级	1	1
1	法术命中眼石·3级	2	1
1	法术命中眼石·4级	1	3
1	法术命中眼石·4级	3	1
1	法术命中眼石·4级	7	1
1	法术命中眼石·4级	8	1
1	法术命中眼石·5级	1	1
1	法术命中眼石·5级	4	2
1	法术命中眼石·5级	10	1
1	法术命中眼石·6级	1	1
1	法术防御水晶·1级	1	4
1	法术防御水晶·1级	2	2
1	法术防御水晶·2级	1	4
1	法术防御水晶·2级	3	1
1	法术防御水晶·3级	1	6
1	法术防御水晶·3级	2	5
1	法术防御水晶·3级	3	2
1	法术防御水晶·3级	6	2
1	法术防御水晶·3级	7	1
1	法术防御水晶·4级	1	10
1	法术防御水晶·4级	2	5
1	法术防御水晶·4级	3	7
1	法术防御水晶·4级	4	7
1	法术防御水晶·4级	5	6
1	法术防御水晶·4级	6	2
1	法术防御水晶·4级	7	3
1	法术防御水晶·4级	8	4
1	法术防御水晶·4级	9	4
1	法术防御水晶·4级	10	3
1	法术防御水晶·5级	1	14
1	法术防御水晶·5级	2	5
1	法术防御水晶·5级	3	7
1	法术防御水晶·5级	4	5
1	法术防御水晶·5级	5	2
1	法术防御水晶·5级	6	5
1	法术防御水晶·5级	7	6
1	法术防御水晶·5级	8	6
1	法术防御水晶·5级	9	8
1	法术防御水晶·5级	10	28
1	法术防御水晶·6级	1	5
1	法术防御水晶·6级	2	5
1	法术防御水晶·6级	3	2
1	法术防御水晶·6级	4	4
1	法术防御水晶·6级	6	2
1	法术防御水晶·6级	7	4
1	法术防御水晶·6级	8	3
1	法术防御水晶·6级	10	17
1	法术防御水晶·7级	1	1
1	法术防御水晶·7级	2	1
1	法术闪避石·1级	3	1
1	法术闪避石·2级	1	1
1	法术闪避石·3级	1	1
1	法术闪避石·4级	1	1
1	法术闪避石·5级	1	2
1	法术闪避石·5级	2	1
1	法术闪避石·5级	3	2
1	法术闪避石·5级	4	2
1	法术闪避石·5级	5	1
1	法术闪避石·6级	2	1
1	法术攻击水晶·1级	1	5
1	法术攻击水晶·1级	10	1
1	法术攻击水晶·2级	1	2
1	法术攻击水晶·2级	2	5
1	法术攻击水晶·3级	1	8
1	法术攻击水晶·3级	2	5
1	法术攻击水晶·3级	3	1
1	法术攻击水晶·3级	4	1
1	法术攻击水晶·3级	5	2
1	法术攻击水晶·3级	6	2
1	法术攻击水晶·3级	7	4
1	法术攻击水晶·3级	8	4
1	法术攻击水晶·3级	10	1
1	法术攻击水晶·4级	1	7
1	法术攻击水晶·4级	2	5
1	法术攻击水晶·4级	3	9
1	法术攻击水晶·4级	4	6
1	法术攻击水晶·4级	5	1
1	法术攻击水晶·4级	6	4
1	法术攻击水晶·4级	7	2
1	法术攻击水晶·4级	8	5
1	法术攻击水晶·4级	9	4
1	法术攻击水晶·4级	10	5
1	法术攻击水晶·5级	1	14
1	法术攻击水晶·5级	2	5
1	法术攻击水晶·5级	3	3
1	法术攻击水晶·5级	4	2
1	法术攻击水晶·5级	5	1
1	法术攻击水晶·5级	6	5
1	法术攻击水晶·5级	7	8
1	法术攻击水晶·5级	8	4
1	法术攻击水晶·5级	9	10
1	法术攻击水晶·5级	10	8
1	法术攻击水晶·6级	1	6
1	法术攻击水晶·6级	2	3
1	法术攻击水晶·6级	3	8
1	法术攻击水晶·6级	4	5
1	法术攻击水晶·6级	5	2
1	法术攻击水晶·6级	7	2
1	法术攻击水晶·6级	8	3
1	法术攻击水晶·6级	9	4
1	法术攻击水晶·6级	10	10
1	法术攻击水晶·7级	1	1
1	法术攻击水晶·7级	2	2
1	法术攻击水晶·7级	3	2
1	法术攻击水晶·7级	5	1
1	法术攻击水晶·7级	6	2
1	法术攻击水晶·7级	7	2
1	法术攻击水晶·7级	9	1
1	法术攻击水晶·7级	10	9
1	木灵珠·2级	1	1
1	木灵珠·3级	1	2
1	木灵珠·3级	2	2
1	木灵珠·3级	4	1
1	木灵珠·3级	5	1
1	木灵珠·4级	1	1
1	木灵珠·4级	2	4
1	木灵珠·4级	3	3
1	木灵珠·4级	4	1
1	木灵珠·4级	5	1
1	木灵珠·4级	6	1
1	木灵珠·4级	9	1
1	木灵珠·4级	10	1
1	木灵珠·5级	1	2
1	木灵珠·5级	3	2
1	木灵珠·5级	4	1
1	木灵珠·5级	6	2
1	木灵珠·5级	9	2
10	圣灵珠·1级	1	1
10	圣灵珠·1级	5	1
10	圣灵珠·2级	1	3
10	圣灵珠·2级	2	3
10	圣灵珠·2级	3	1
10	圣灵珠·3级	1	2
10	圣灵珠·3级	2	3
10	圣灵珠·3级	3	3
10	圣灵珠·3级	5	1
10	圣灵珠·3级	9	1
10	圣灵珠·4级	1	4
10	圣灵珠·4级	2	3
10	圣灵珠·4级	3	6
10	圣灵珠·4级	4	5
10	圣灵珠·4级	5	3
10	圣灵珠·4级	7	5
10	圣灵珠·5级	2	2
10	圣灵珠·5级	3	1
10	圣灵珠·5级	5	3
10	圣灵珠·5级	6	4
10	圣灵珠·5级	7	6
10	圣灵珠·5级	8	4
10	圣灵珠·5级	9	2
10	圣灵珠·5级	10	7
10	圣灵珠·6级	2	2
10	火灵珠·2级	1	1
10	火灵珠·3级	1	1
10	火灵珠·3级	2	2
10	火灵珠·4级	1	2
10	火灵珠·4级	4	1
10	火灵珠·4级	5	2
10	火灵珠·4级	8	1
10	火灵珠·4级	9	1
10	火灵珠·5级	2	1
10	火灵珠·5级	5	1
10	火灵珠·5级	6	1
10	火灵珠·5级	10	2
10	紫玛瑙·2级	2	1
10	紫玛瑙·3级	2	1
10	物理命中眼石·1级	1	2
10	物理命中眼石·2级	1	1
10	物理命中眼石·3级	1	2
10	物理命中眼石·3级	2	1
10	物理命中眼石·4级	3	1
10	物理命中眼石·5级	3	2
10	物理命中眼石·5级	4	1
10	物理命中眼石·6级	4	1
10	物理防御水晶·1级	1	2
10	物理防御水晶·2级	1	3
10	物理防御水晶·2级	2	1
10	物理防御水晶·3级	1	4
10	物理防御水晶·3级	2	1
10	物理防御水晶·3级	3	2
10	物理防御水晶·3级	4	2
10	物理防御水晶·3级	9	1
10	物理防御水晶·4级	1	7
10	物理防御水晶·4级	2	2
10	物理防御水晶·4级	4	1
10	物理防御水晶·4级	6	1
10	物理防御水晶·4级	8	1
10	物理防御水晶·4级	10	1
10	物理防御水晶·5级	1	4
10	物理防御水晶·5级	2	1
10	物理防御水晶·5级	3	2
10	物理防御水晶·5级	4	2
10	物理防御水晶·5级	5	3
10	物理防御水晶·5级	6	2
10	物理防御水晶·5级	7	2
10	物理防御水晶·5级	8	1
10	物理防御水晶·5级	9	3
10	物理防御水晶·5级	10	7
10	物理防御水晶·6级	1	3
10	物理防御水晶·6级	3	2
10	物理防御水晶·6级	4	1
10	物理防御水晶·6级	6	2
10	物理防御水晶·6级	8	1
10	物理防御水晶·6级	9	1
10	物理防御水晶·6级	10	9
10	物理闪避石·1级	1	1
10	物理闪避石·2级	2	1
10	物理闪避石·3级	1	3
10	物理闪避石·4级	1	1
10	物理闪避石·5级	1	1
10	物理闪避石·5级	2	1
10	物理闪避石·5级	5	1
10	物理攻击水晶·1级	1	1
10	物理攻击水晶·1级	3	1
10	物理攻击水晶·2级	1	3
10	物理攻击水晶·3级	2	3
10	物理攻击水晶·3级	3	1
10	物理攻击水晶·4级	1	4
10	物理攻击水晶·4级	5	1
10	物理攻击水晶·4级	6	1
10	物理攻击水晶·4级	7	1
10	物理攻击水晶·4级	9	1
10	物理攻击水晶·5级	1	4
10	物理攻击水晶·5级	2	2
10	物理攻击水晶·5级	4	1
10	物理攻击水晶·5级	6	1
10	物理攻击水晶·5级	8	1
10	物理攻击水晶·5级	10	2
10	物理攻击水晶·6级	4	1
10	物理攻击水晶·6级	9	3
10	物理攻击水晶·6级	10	7
10	物理攻击水晶·7级	1	2
10	物理攻击水晶·7级	10	1
10	白玛瑙·2级	1	1
10	白玛瑙·3级	1	2
10	白玛瑙·3级	2	1
10	白玛瑙·3级	5	1
10	血宝石·1级	1	4
10	血宝石·1级	2	3
10	血宝石·1级	3	3
10	血宝石·1级	5	5
10	血宝石·1级	7	2
10	血宝石·2级	1	9
10	血宝石·2级	2	3
10	血宝石·2级	3	1
10	血宝石·2级	5	1
10	血宝石·3级	1	7
10	血宝石·3级	2	9
10	血宝石·3级	3	7
10	血宝石·3级	4	3
10	血宝石·3级	5	1
10	血宝石·3级	6	1
10	血宝石·3级	7	1
10	血宝石·3级	8	1
10	血宝石·4级	1	13
10	血宝石·4级	2	2
10	血宝石·4级	3	1
10	血宝石·4级	5	2
10	血宝石·4级	7	3
10	血宝石·4级	8	6
10	血宝石·4级	9	3
10	血宝石·4级	10	4
10	血宝石·5级	1	7
10	血宝石·5级	2	4
10	血宝石·5级	3	1
10	血宝石·5级	4	1
10	血宝石·5级	5	1
10	血宝石·5级	6	1
10	血宝石·5级	7	1
10	血宝石·5级	8	1
10	血宝石·5级	9	2
10	血宝石·5级	10	5
10	血宝石·6级	1	2
10	血宝石·6级	2	1
10	血宝石·6级	3	1
10	血宝石·6级	4	1
10	血宝石·6级	5	1
10	血宝石·6级	6	1
10	血宝石·6级	7	1
10	血宝石·6级	8	1
10	血宝石·6级	9	4
10	血宝石·6级	10	16
10	血宝石·7级	1	1
10	血宝石·7级	2	1
10	风灵珠·1级	3	1
10	风灵珠·2级	1	2
10	风灵珠·2级	2	1
10	风灵珠·2级	3	1
10	风灵珠·3级	1	1
10	风灵珠·3级	2	1
10	风灵珠·3级	7	1
10	风灵珠·3级	8	1
10	风灵珠·4级	7	3
10	风灵珠·4级	9	1
10	风灵珠·5级	1	2
10	风灵珠·5级	3	1
10	黑玛瑙·2级	1	1
10	黑玛瑙·2级	2	2
10	黑玛瑙·3级	1	1
10	黑玛瑙·3级	5	1
10	黑玛瑙·3级	10	1
10	黑玛瑙·4级	1	2
10	黑玛瑙·4级	2	1
10	黑玛瑙·4级	3	2
10	黑玛瑙·4级	6	1
10	黑玛瑙·4级	10	1
10	黑玛瑙·5级	1	3
10	赤玛瑙·1级	2	1
10	赤玛瑙·2级	1	1
10	赤玛瑙·2级	2	3
10	赤玛瑙·3级	1	2
10	赤玛瑙·4级	2	1
10	蓝玛瑙·3级	1	1
10	雷灵珠·2级	1	4
10	雷灵珠·3级	1	1
10	雷灵珠·3级	2	1
10	雷灵珠·3级	9	1
10	雷灵珠·4级	4	2
10	雷灵珠·4级	5	2
10	雷灵珠·4级	6	1
10	雷灵珠·5级	1	1
10	雷灵珠·5级	2	1
10	雷灵珠·5级	4	1
10	雷灵珠·5级	5	1
10	雷灵珠·5级	6	1
10	雷灵珠·5级	7	1
10	雷灵珠·6级	3	1
10	毒灵珠·1级	2	1
10	毒灵珠·2级	1	1
10	毒灵珠·2级	2	1
10	毒灵珠·3级	2	3
10	毒灵珠·3级	3	1
10	毒灵珠·3级	8	1
10	毒灵珠·4级	1	1
10	毒灵珠·4级	2	2
10	毒灵珠·4级	5	1
10	毒灵珠·4级	7	1
10	毒灵珠·4级	9	1
10	毒灵珠·5级	1	1
10	毒灵珠·5级	2	1
10	毒灵珠·5级	3	1
10	毒灵珠·5级	5	2
10	毒灵珠·5级	7	2
10	毒灵珠·5级	8	2
10	毒灵珠·5级	9	1
10	毒灵珠·5级	10	2
10	毒灵珠·6级	1	1
10	毒灵珠·6级	2	2
10	毒灵珠·6级	3	2
10	毒灵珠·6级	5	1
10	水灵珠·1级	3	1
10	水灵珠·2级	1	1
10	水灵珠·3级	1	2
10	水灵珠·3级	3	1
10	水灵珠·4级	1	1
10	水灵珠·4级	2	1
10	水灵珠·4级	4	1
10	水灵珠·4级	7	1
10	水灵珠·5级	9	1
10	法力宝石·1级	2	1
10	法力宝石·3级	2	1
10	法力宝石·4级	1	2
10	法力宝石·5级	4	1
10	法术命中眼石·1级	1	2
10	法术命中眼石·2级	1	2
10	法术命中眼石·2级	2	1
10	法术命中眼石·4级	1	1
10	法术命中眼石·4级	5	1
10	法术命中眼石·4级	7	1
10	法术命中眼石·5级	3	1
10	法术防御水晶·1级	1	2
10	法术防御水晶·1级	2	1
10	法术防御水晶·2级	1	2
10	法术防御水晶·2级	2	1
10	法术防御水晶·3级	1	3
10	法术防御水晶·3级	2	1
10	法术防御水晶·3级	3	2
10	法术防御水晶·3级	5	1
10	法术防御水晶·3级	6	1
10	法术防御水晶·3级	8	1
10	法术防御水晶·4级	1	1
10	法术防御水晶·4级	4	2
10	法术防御水晶·4级	5	2
10	法术防御水晶·4级	6	1
10	法术防御水晶·4级	10	1
10	法术防御水晶·5级	2	3
10	法术防御水晶·5级	3	2
10	法术防御水晶·5级	4	2
10	法术防御水晶·5级	6	1
10	法术防御水晶·5级	7	2
10	法术防御水晶·5级	8	1
10	法术防御水晶·5级	9	1
10	法术防御水晶·5级	10	11
10	法术防御水晶·6级	3	1
10	法术防御水晶·6级	4	1
10	法术防御水晶·6级	6	2
10	法术防御水晶·6级	7	1
10	法术防御水晶·6级	8	2
10	法术防御水晶·6级	9	1
10	法术防御水晶·6级	10	7
10	法术防御水晶·7级	1	1
10	法术闪避石·1级	3	1
10	法术闪避石·2级	1	1
10	法术闪避石·3级	7	1
10	法术闪避石·5级	1	2
10	法术闪避石·5级	3	2
10	法术闪避石·5级	4	1
10	法术闪避石·5级	10	1
10	法术闪避石·6级	1	2
10	法术闪避石·6级	10	1
10	法术攻击水晶·1级	1	2
10	法术攻击水晶·1级	2	2
10	法术攻击水晶·2级	1	1
10	法术攻击水晶·2级	2	1
10	法术攻击水晶·3级	1	4
10	法术攻击水晶·3级	2	3
10	法术攻击水晶·3级	4	1
10	法术攻击水晶·4级	1	1
10	法术攻击水晶·4级	2	1
10	法术攻击水晶·4级	3	2
10	法术攻击水晶·4级	4	1
10	法术攻击水晶·4级	5	1
10	法术攻击水晶·4级	7	1
10	法术攻击水晶·4级	8	1
10	法术攻击水晶·4级	9	2
10	法术攻击水晶·4级	10	3
10	法术攻击水晶·5级	1	2
10	法术攻击水晶·5级	3	1
10	法术攻击水晶·5级	5	3
10	法术攻击水晶·5级	6	1
10	法术攻击水晶·5级	10	3
10	法术攻击水晶·6级	1	1
10	法术攻击水晶·6级	2	1
10	法术攻击水晶·6级	3	2
10	法术攻击水晶·6级	4	1
10	法术攻击水晶·6级	5	2
10	法术攻击水晶·6级	7	1
10	法术攻击水晶·6级	8	2
10	法术攻击水晶·6级	10	3
10	法术攻击水晶·7级	2	2
10	法术攻击水晶·7级	3	1
10	法术攻击水晶·7级	7	2
10	法术攻击水晶·7级	8	1
10	法术攻击水晶·7级	9	1
10	法术攻击水晶·7级	10	4
10	木灵珠·3级	1	1
10	木灵珠·3级	2	1
10	木灵珠·4级	1	3
10	木灵珠·4级	2	1
10	木灵珠·4级	3	2
10	木灵珠·4级	4	3
10	木灵珠·4级	5	1
10	木灵珠·4级	10	1
