gateway_id	role_id	sheet_id	count(*)
1	240611	法术防御水晶·6级	3
1	240611	法术攻击水晶·6级	10
1	253987	圣灵珠·5级	5
1	253987	圣灵珠·6级	5
1	253987	紫玛瑙·5级	10
1	253987	物理防御水晶·5级	8
1	253987	物理防御水晶·6级	2
1	253987	物理攻击水晶·7级	10
1	253987	血宝石·6级	10
1	253987	雷灵珠·5级	2
1	253987	雷灵珠·6级	8
1	253987	法术防御水晶·6级	10
1	263545	圣灵珠·4级	2
1	263545	圣灵珠·5级	8
1	263545	物理防御水晶·6级	10
1	263545	血宝石·6级	10
1	263545	风灵珠·4级	6
1	263545	风灵珠·5级	4
1	263545	水灵珠·4级	10
1	263545	法术防御水晶·5级	2
1	263545	法术防御水晶·6级	8
1	263545	法术攻击水晶·6级	10
1	263585	圣灵珠·3级	3
1	263585	圣灵珠·4级	5
1	263585	圣灵珠·5级	2
1	263585	物理防御水晶·5级	9
1	263585	物理防御水晶·6级	1
1	263585	血宝石·5级	2
1	263585	血宝石·6级	8
1	263585	风灵珠·4级	10
1	263585	水灵珠·1级	1
1	263585	水灵珠·3级	5
1	263585	法术防御水晶·4级	4
1	263585	法术防御水晶·5级	4
1	263585	法术攻击水晶·6级	8
1	263585	法术攻击水晶·7级	2
1	263760	圣灵珠·3级	4
1	263760	圣灵珠·4级	6
1	263760	火灵珠·3级	6
1	263760	物理防御水晶·4级	3
1	263760	物理防御水晶·5级	3
1	263760	物理攻击水晶·5级	10
1	263760	血宝石·5级	10
1	263760	法术防御水晶·4级	3
1	263760	法术防御水晶·5级	5
1	281008	圣灵珠·4级	1
1	281008	圣灵珠·5级	9
1	281008	物理防御水晶·5级	9
1	281008	血宝石·5级	10
1	281008	黑玛瑙·4级	3
1	281008	黑玛瑙·5级	1
1	281008	毒灵珠·5级	10
1	281008	法术防御水晶·5级	7
1	281008	法术攻击水晶·7级	10
1	281008	木灵珠·4级	9
1	281008	木灵珠·5级	1
1	282801	火灵珠·2级	1
1	282801	火灵珠·3级	5
1	282801	物理防御水晶·3级	4
1	282801	物理防御水晶·4级	5
1	282801	物理攻击水晶·3级	6
1	282801	物理攻击水晶·4级	4
1	282801	血宝石·3级	8
1	282801	血宝石·4级	2
1	282801	法术防御水晶·3级	3
1	282801	法术防御水晶·4级	1
1	285825	圣灵珠·4级	3
1	285825	圣灵珠·5级	7
1	285825	火灵珠·2级	1
1	285825	物理防御水晶·5级	7
1	285825	物理防御水晶·6级	3
1	285825	血宝石·5级	7
1	285825	血宝石·6级	3
1	285825	黑玛瑙·2级	2
1	285825	雷灵珠·4级	1
1	285825	毒灵珠·4级	8
1	285825	毒灵珠·5级	2
1	285825	法术防御水晶·5级	9
1	285825	法术攻击水晶·6级	10
1	286251	圣灵珠·5级	10
1	286251	火灵珠·4级	1
1	286251	火灵珠·5级	9
1	286251	物理命中眼石·6级	2
1	286251	物理防御水晶·6级	10
1	286251	物理攻击水晶·6级	7
1	286251	物理攻击水晶·7级	3
1	286251	血宝石·6级	10
1	286251	赤玛瑙·4级	8
1	286251	法术防御水晶·6级	10
1	286272	圣灵珠·4级	3
1	286272	圣灵珠·5级	5
1	286272	物理防御水晶·5级	10
1	286272	血宝石·5级	10
1	286272	风灵珠·4级	6
1	286272	风灵珠·5级	2
1	286272	法术防御水晶·5级	10
1	286272	法术攻击水晶·5级	1
1	286272	法术攻击水晶·6级	9
1	288127	圣灵珠·5级	10
1	288127	紫玛瑙·2级	2
1	288127	紫玛瑙·3级	5
1	288127	紫玛瑙·4级	1
1	288127	物理防御水晶·6级	10
1	288127	物理攻击水晶·6级	7
1	288127	物理攻击水晶·7级	3
1	288127	血宝石·6级	10
1	288127	雷灵珠·5级	10
1	288127	法术防御水晶·6级	10
1	288127	法术闪避石·5级	2
1	289323	圣灵珠·4级	1
1	289323	圣灵珠·5级	9
1	289323	紫玛瑙·4级	1
1	289323	物理防御水晶·5级	10
1	289323	物理攻击水晶·6级	10
1	289323	血宝石·6级	10
1	289323	雷灵珠·4级	5
1	289323	雷灵珠·5级	5
1	289323	水灵珠·2级	1
1	289323	水灵珠·3级	4
1	289323	水灵珠·4级	2
1	289323	水灵珠·5级	1
1	289323	法术防御水晶·5级	9
1	289323	法术防御水晶·6级	1
1	289699	圣灵珠·5级	10
1	289699	物理防御水晶·5级	10
1	289699	血宝石·6级	10
1	289699	黑玛瑙·5级	1
1	289699	毒灵珠·5级	10
1	289699	法术防御水晶·5级	10
1	289699	法术攻击水晶·6级	1
1	289699	法术攻击水晶·7级	9
1	289699	木灵珠·4级	3
1	289699	木灵珠·5级	6
1	290588	物理防御水晶·4级	8
1	290588	血宝石·5级	10
1	290588	法术攻击水晶·4级	6
1	290588	法术攻击水晶·5级	4
1	318109	圣灵珠·5级	9
1	318109	圣灵珠·6级	1
1	318109	物理防御水晶·6级	8
1	318109	物理防御水晶·7级	2
1	318109	血宝石·7级	10
1	318109	黑玛瑙·4级	3
1	318109	黑玛瑙·5级	3
1	318109	毒灵珠·5级	7
1	318109	毒灵珠·6级	3
1	318109	法术防御水晶·6级	10
1	318109	法术攻击水晶·7级	10
1	318109	木灵珠·5级	4
1	320382	圣灵珠·5级	10
1	320382	物理防御水晶·6级	10
1	320382	白玛瑙·4级	1
1	320382	血宝石·6级	10
1	320382	风灵珠·5级	10
1	320382	水灵珠·5级	9
1	320382	法术防御水晶·6级	10
1	320382	法术攻击水晶·7级	10
1	320450	圣灵珠·5级	10
1	320450	紫玛瑙·4级	8
1	320450	紫玛瑙·5级	2
1	320450	物理防御水晶·5级	9
1	320450	物理防御水晶·6级	1
1	320450	物理攻击水晶·6级	4
1	320450	物理攻击水晶·7级	6
1	320450	血宝石·6级	10
1	320450	雷灵珠·5级	8
1	320450	雷灵珠·6级	2
1	320450	法术防御水晶·5级	10
1	323298	圣灵珠·4级	1
1	323298	圣灵珠·5级	9
1	323298	火灵珠·4级	6
1	323298	火灵珠·5级	4
1	323298	物理命中眼石·4级	1
1	323298	物理命中眼石·5级	8
1	323298	物理防御水晶·5级	7
1	323298	物理防御水晶·6级	3
1	323298	物理攻击水晶·6级	10
1	323298	血宝石·6级	10
1	323298	赤玛瑙·3级	1
1	323298	法术防御水晶·5级	4
1	323298	法术防御水晶·6级	6
1	325757	圣灵珠·5级	10
1	325757	物理防御水晶·6级	10
1	325757	物理攻击水晶·6级	8
1	325757	物理攻击水晶·7级	2
1	325757	血宝石·6级	10
1	325757	雷灵珠·4级	5
1	325757	雷灵珠·5级	5
1	325757	水灵珠·4级	9
1	325757	水灵珠·5级	1
1	325757	法术防御水晶·6级	10
1	331269	圣灵珠·4级	1
1	331269	圣灵珠·5级	9
1	331269	物理防御水晶·5级	5
1	331269	物理防御水晶·6级	3
1	331269	血宝石·6级	10
1	331269	黑玛瑙·2级	1
1	331269	黑玛瑙·3级	1
1	331269	黑玛瑙·4级	2
1	331269	毒灵珠·5级	9
1	331269	毒灵珠·6级	1
1	331269	法术防御水晶·6级	10
1	331269	法术攻击水晶·6级	3
1	331269	法术攻击水晶·7级	7
1	331269	木灵珠·3级	2
1	331269	木灵珠·4级	3
1	331269	木灵珠·5级	3
1	331446	圣灵珠·4级	1
1	331446	圣灵珠·5级	9
1	331446	物理防御水晶·6级	10
1	331446	白玛瑙·4级	9
1	331446	白玛瑙·5级	1
1	331446	血宝石·6级	10
1	331446	风灵珠·4级	2
1	331446	风灵珠·5级	8
1	331446	法术防御水晶·6级	10
1	331446	法术攻击水晶·6级	9
1	331446	法术攻击水晶·7级	1
1	331599	圣灵珠·5级	10
1	331599	紫玛瑙·3级	5
1	331599	物理防御水晶·5级	9
1	331599	物理防御水晶·6级	1
1	331599	物理攻击水晶·6级	6
1	331599	物理攻击水晶·7级	4
1	331599	血宝石·6级	10
1	331599	雷灵珠·5级	10
1	331599	法术防御水晶·5级	6
1	331599	法术防御水晶·6级	4
1	331599	法术闪避石·5级	5
1	334144	圣灵珠·4级	9
1	334144	圣灵珠·5级	1
1	334144	物理防御水晶·5级	5
1	334144	物理防御水晶·6级	5
1	334144	血宝石·6级	10
1	334144	风灵珠·4级	7
1	334144	风灵珠·5级	1
1	334144	法术防御水晶·5级	10
1	334144	法术攻击水晶·6级	10
1	340346	圣灵珠·4级	6
1	340346	圣灵珠·5级	4
1	340346	物理防御水晶·4级	1
1	340346	物理防御水晶·5级	6
1	340346	血宝石·5级	10
1	340346	风灵珠·4级	3
1	340346	风灵珠·5级	3
1	340346	法术防御水晶·5级	9
1	340346	法术攻击水晶·5级	7
1	340346	法术攻击水晶·6级	3
1	341395	圣灵珠·3级	10
1	341395	物理防御水晶·4级	3
1	341395	物理防御水晶·5级	6
1	341395	物理闪避石·1级	1
1	341395	血宝石·5级	10
1	341395	风灵珠·3级	7
1	341395	风灵珠·4级	3
1	341395	法术攻击水晶·5级	7
1	341395	法术攻击水晶·6级	3
1	353867	物理命中眼石·3级	2
1	353867	物理闪避石·2级	1
1	353867	物理攻击水晶·2级	2
1	353867	血宝石·2级	2
1	353867	血宝石·3级	2
1	353867	血宝石·4级	3
1	353867	法力宝石·2级	1
1	353867	法术命中眼石·2级	1
1	353867	法术防御水晶·2级	1
1	353867	法术闪避石·2级	1
1	353867	法术攻击水晶·2级	2
1	353867	法术攻击水晶·3级	2
1	360560	圣灵珠·4级	1
1	360560	圣灵珠·5级	9
1	360560	紫玛瑙·4级	5
1	360560	物理防御水晶·5级	10
1	360560	物理攻击水晶·6级	9
1	360560	物理攻击水晶·7级	1
1	360560	血宝石·6级	10
1	360560	雷灵珠·4级	6
1	360560	雷灵珠·5级	4
1	360560	水灵珠·4级	5
1	360560	法术防御水晶·5级	9
1	360560	法术防御水晶·6级	1
1	362235	圣灵珠·3级	5
1	362235	圣灵珠·4级	5
1	362235	火灵珠·1级	1
1	362235	火灵珠·2级	2
1	362235	物理防御水晶·5级	10
1	362235	血宝石·5级	10
1	362235	风灵珠·2级	2
1	362235	风灵珠·3级	2
1	362235	赤玛瑙·1级	2
1	362235	法术防御水晶·5级	10
1	362235	法术攻击水晶·5级	8
1	362235	法术攻击水晶·6级	2
1	363274	圣灵珠·4级	2
1	363274	圣灵珠·5级	8
1	363274	物理防御水晶·5级	7
1	363274	血宝石·5级	6
1	363274	血宝石·6级	4
1	363274	风灵珠·3级	3
1	363274	黑玛瑙·1级	1
1	363274	水灵珠·3级	1
1	363274	水灵珠·4级	7
1	363274	法力宝石·5级	1
1	363274	法术命中眼石·5级	4
1	363274	法术防御水晶·5级	8
1	363274	法术闪避石·5级	1
1	363274	法术攻击水晶·5级	10
1	373552	圣灵珠·4级	2
1	373552	圣灵珠·5级	8
1	373552	物理防御水晶·5级	8
1	373552	物理攻击水晶·6级	10
1	373552	血宝石·6级	10
1	373552	雷灵珠·4级	5
1	373552	雷灵珠·5级	5
1	373552	法术防御水晶·6级	10
1	373552	法术闪避石·5级	3
1	373552	法术闪避石·6级	2
1	378041	血宝石·1级	2
1	378041	血宝石·2级	2
1	378041	血宝石·4级	1
1	378041	血宝石·5级	1
1	378041	法术命中眼石·3级	1
1	379027	物理攻击水晶·3级	1
1	379027	血宝石·1级	3
1	379027	血宝石·3级	2
1	379027	血宝石·4级	1
1	387897	圣灵珠·5级	9
1	387897	圣灵珠·6级	1
1	387897	物理防御水晶·5级	2
1	387897	物理防御水晶·6级	8
1	387897	血宝石·6级	9
1	387897	血宝石·7级	1
1	387897	黑玛瑙·4级	2
1	387897	黑玛瑙·5级	8
1	387897	毒灵珠·4级	1
1	387897	毒灵珠·5级	5
1	387897	毒灵珠·6级	4
1	387897	法术防御水晶·6级	10
1	387897	法术攻击水晶·7级	10
1	391735	血宝石·4级	9
1	391735	血宝石·5级	1
1	391735	法力宝石·4级	10
1	391735	法术命中眼石·4级	8
1	391735	法术攻击水晶·4级	10
1	391746	圣灵珠·6级	1
1	391746	物理防御水晶·4级	1
1	391746	物理防御水晶·5级	7
1	391746	血宝石·5级	8
1	391746	血宝石·6级	2
1	391746	毒灵珠·3级	2
1	391746	毒灵珠·4级	2
1	391746	毒灵珠·5级	1
1	391746	法术命中眼石·5级	10
1	391746	法术防御水晶·5级	8
1	391746	法术攻击水晶·5级	6
1	391746	法术攻击水晶·6级	4
1	402234	圣灵珠·4级	2
1	402234	圣灵珠·5级	8
1	402234	火灵珠·4级	6
1	402234	火灵珠·5级	4
1	402234	物理防御水晶·5级	10
1	402234	物理攻击水晶·6级	10
1	402234	血宝石·5级	5
1	402234	血宝石·6级	5
1	402234	赤玛瑙·2级	1
1	402234	赤玛瑙·4级	2
1	402234	法术防御水晶·5级	3
1	402234	法术防御水晶·6级	7
1	402234	木灵珠·4级	6
1	402376	圣灵珠·3级	3
1	402376	圣灵珠·4级	7
1	402376	物理防御水晶·5级	10
1	402376	血宝石·5级	10
1	402376	毒灵珠·3级	6
1	402376	毒灵珠·4级	1
1	402376	法术防御水晶·5级	6
1	402376	法术攻击水晶·5级	9
1	402376	法术攻击水晶·6级	1
1	411734	圣灵珠·4级	3
1	411734	圣灵珠·5级	6
1	411734	圣灵珠·6级	1
1	411734	物理防御水晶·5级	7
1	411734	物理防御水晶·6级	3
1	411734	血宝石·6级	10
1	411734	黑玛瑙·3级	1
1	411734	黑玛瑙·4级	5
1	411734	毒灵珠·5级	7
1	411734	毒灵珠·6级	3
1	411734	法术防御水晶·5级	10
1	411734	法术攻击水晶·7级	10
1	411734	木灵珠·3级	2
1	411734	木灵珠·4级	2
1	411740	圣灵珠·5级	10
1	411740	紫玛瑙·3级	4
1	411740	紫玛瑙·4级	5
1	411740	物理防御水晶·5级	2
1	411740	物理防御水晶·6级	8
1	411740	物理攻击水晶·7级	10
1	411740	血宝石·6级	10
1	411740	雷灵珠·5级	1
1	411740	雷灵珠·6级	9
1	411740	水灵珠·5级	1
1	411740	法术防御水晶·6级	10
1	412504	火灵珠·2级	2
1	412504	血宝石·1级	1
1	412504	血宝石·2级	1
1	412504	血宝石·3级	6
1	412504	血宝石·4级	2
1	415697	圣灵珠·4级	1
1	415697	圣灵珠·5级	9
1	415697	紫玛瑙·3级	3
1	415697	紫玛瑙·4级	1
1	415697	物理防御水晶·5级	10
1	415697	物理攻击水晶·6级	5
1	415697	物理攻击水晶·7级	5
1	415697	血宝石·6级	10
1	415697	雷灵珠·5级	9
1	415697	雷灵珠·6级	1
1	415697	水灵珠·4级	5
1	415697	水灵珠·5级	1
1	415697	法术防御水晶·5级	7
1	415697	法术防御水晶·6级	3
1	422077	圣灵珠·2级	2
1	422077	物理防御水晶·4级	10
1	422077	血宝石·4级	9
1	422077	血宝石·5级	1
1	422077	法术防御水晶·4级	8
1	422077	法术攻击水晶·4级	1
1	422077	法术攻击水晶·5级	9
1	427966	圣灵珠·4级	1
1	427966	圣灵珠·5级	7
1	427966	火灵珠·4级	9
1	427966	火灵珠·5级	1
1	427966	物理命中眼石·5级	2
1	427966	物理防御水晶·5级	10
1	427966	物理攻击水晶·6级	10
1	427966	血宝石·5级	4
1	427966	血宝石·6级	6
1	427966	赤玛瑙·2级	1
1	427966	赤玛瑙·3级	1
1	427966	法术防御水晶·5级	10
1	432803	物理防御水晶·4级	8
1	432803	物理防御水晶·5级	2
1	432803	血宝石·4级	10
1	432803	风灵珠·2级	1
1	432803	风灵珠·3级	4
1	432803	风灵珠·4级	1
1	432803	法术防御水晶·3级	1
1	432803	法术防御水晶·4级	9
1	432803	法术攻击水晶·4级	2
1	432803	法术攻击水晶·5级	8
1	436178	圣灵珠·2级	2
1	436178	物理防御水晶·1级	1
1	436178	物理攻击水晶·1级	1
1	436178	血宝石·2级	4
1	436178	血宝石·3级	4
1	436178	血宝石·4级	2
1	436178	法力宝石·4级	1
1	436178	法术防御水晶·1级	1
1	436178	法术攻击水晶·1级	1
1	436178	法术攻击水晶·2级	1
1	439135	圣灵珠·4级	2
1	439135	圣灵珠·5级	8
1	439135	物理防御水晶·6级	10
1	439135	血宝石·5级	8
1	439135	血宝石·6级	2
1	439135	黑玛瑙·2级	9
1	439135	黑玛瑙·3级	1
1	439135	毒灵珠·4级	4
1	439135	毒灵珠·5级	6
1	439135	法术防御水晶·6级	10
1	439135	法术攻击水晶·6级	10
1	454108	物理防御水晶·2级	1
1	454108	物理防御水晶·3级	1
1	454108	物理防御水晶·5级	2
1	454108	血宝石·4级	3
1	454108	血宝石·5级	3
1	454108	法术防御水晶·3级	2
1	454108	法术攻击水晶·3级	1
1	454108	法术攻击水晶·4级	3
1	454108	法术攻击水晶·5级	2
1	456719	圣灵珠·3级	8
1	456719	圣灵珠·4级	2
1	456719	物理防御水晶·4级	5
1	456719	物理防御水晶·5级	5
1	456719	血宝石·5级	10
1	456719	法术命中眼石·4级	1
1	456719	法术防御水晶·4级	6
1	456719	法术防御水晶·5级	4
1	456719	法术攻击水晶·5级	10
1	461461	圣灵珠·2级	1
1	461461	火灵珠·2级	1
1	461461	物理防御水晶·4级	8
1	461461	物理攻击水晶·4级	9
1	461461	物理攻击水晶·5级	1
1	461461	血宝石·4级	10
1	474111	圣灵珠·2级	6
1	474111	圣灵珠·3级	4
1	474111	物理防御水晶·4级	9
1	474111	物理防御水晶·5级	1
1	474111	物理攻击水晶·4级	7
1	474111	物理攻击水晶·5级	3
1	474111	血宝石·4级	2
1	474111	血宝石·5级	8
1	474111	法术防御水晶·4级	4
1	474543	圣灵珠·4级	1
1	474543	圣灵珠·5级	9
1	474543	物理防御水晶·6级	10
1	474543	血宝石·5级	5
1	474543	血宝石·6级	5
1	474543	黑玛瑙·3级	4
1	474543	毒灵珠·5级	9
1	474543	毒灵珠·6级	1
1	474543	法术防御水晶·5级	10
1	474543	法术攻击水晶·7级	10
1	474543	木灵珠·5级	6
1	479752	血宝石·4级	10
1	479752	法术防御水晶·1级	1
1	479752	法术防御水晶·3级	2
1	479752	法术防御水晶·4级	3
1	479752	法术攻击水晶·1级	1
1	479752	法术攻击水晶·3级	5
1	479752	法术攻击水晶·4级	2
1	488841	物理闪避石·2级	1
1	488841	物理攻击水晶·3级	2
1	488841	血宝石·2级	2
1	488841	血宝石·3级	3
1	488841	血宝石·4级	2
1	488841	法术攻击水晶·2级	2
1	488841	法术攻击水晶·3级	2
1	502026	圣灵珠·3级	1
1	502026	圣灵珠·4级	7
1	502026	物理防御水晶·5级	10
1	502026	血宝石·5级	8
1	502026	血宝石·6级	2
1	502026	毒灵珠·1级	1
1	502026	毒灵珠·2级	2
1	502026	毒灵珠·3级	2
1	502026	毒灵珠·4级	1
1	502026	毒灵珠·5级	1
1	502026	法术防御水晶·5级	9
1	502026	法术防御水晶·6级	1
1	502026	法术攻击水晶·6级	10
1	504497	圣灵珠·3级	1
1	504497	圣灵珠·4级	4
1	504497	圣灵珠·5级	3
1	504497	物理防御水晶·4级	6
1	504497	物理防御水晶·5级	3
1	504497	物理攻击水晶·5级	3
1	504497	血宝石·5级	10
1	504497	蓝玛瑙·2级	1
1	504497	毒灵珠·3级	1
1	504497	毒灵珠·4级	9
1	504497	法术防御水晶·5级	1
1	504497	法术闪避石·4级	1
1	504497	法术攻击水晶·5级	9
1	504497	法术攻击水晶·6级	1
1	520478	圣灵珠·5级	10
1	520478	物理防御水晶·5级	10
1	520478	白玛瑙·4级	5
1	520478	白玛瑙·5级	5
1	520478	血宝石·6级	10
1	520478	风灵珠·5级	5
1	520478	风灵珠·6级	5
