9821792, 153087, 120, 310312071, 归神·凤鸣古琴, 1, 3, 2, 3, 1, 1
9821792, 153087, 125, 310912551, 天手·麒麟, 1, 1, 2, 2, 1, 2
9821792, 153087, 130, 311113051, 天佩·瑶光, 2, 1, 1, 2, 2, 2
9821792, 153087, 125, 311612571, 归神·阴阳道化戒, 3, 3, 1, 3, 1, 2
9821792, 153087, 120, 311312071, 归神·八卦游龙履, 2, 3, 5, 3, 2, 3
9821792, 153087, 100, 310710071, 归神·凤鸣岐山钗, 2, 2, 2, 2, 2, 3
9821792, 153087, 130, 311413051, 天饰·瑶光, 1, 2, 1, 1, 2, 2
9821792, 153087, 105, 310510571, 归神·凤鸣岐山袍, 2, 3, 1, 3, 2, 2
9821792, 153087, 105, 311810571, 归神·斩将封尊镯, 3, 2, 2, 3, 3, 3
9821792, 153087, 105, 311210571, 归神·斩将封尊带, 2, 3, 1, 3, 1, 2
9821798, 146086, 120, 310812071, 归神·八卦游龙冠, 3, 2, 1, 2, 2, 2
9821798, 146086, 130, 311413051, 天饰·瑶光, 2, 1, 2, 1, 1, 2
9821798, 146086, 105, 310610571, 归神·斩将封尊甲, 1, 2, 1, 3, 2, 3
9821798, 146086, 130, 311113051, 天佩·瑶光, 1, 2, 1, 2, 1, 1
9821798, 146086, 125, 311812571, 归神·八卦游龙镯, 1, 1, 1, 3, 3, 3
9821798, 146086, 125, 311012551, 天缠·麒麟, 3, 3, 3, 2, 4, 3
9821798, 146086, 120, 310112071, 归神·破军重剑, 2, 4, 3, 4, 3, 5
9821798, 146086, 125, 311612571, 归神·阴阳道化戒, 1, 3, 1, 3, 3, 3
9821798, 146086, 125, 311212571, 归神·八卦游龙带, 3, 2, 2, 2, 2, 2
9821798, 146086, 130, 311313051, 天履·瑶光, 1, 1, 3, 2, 1, 2
9821801, 146086, 120, 310812051, 天冠·麒麟, 1, 2, 2, 1, 1, 2
9821801, 146086, 120, 311412051, 天饰·麒麟, 4, 2, 4, 2, 2, 1
9821801, 146086, 125, 310612581, 道圣·八卦游龙甲, 2, 3, 5, 4, 1, 3
9821801, 146086, 100, 311110051, 天佩·青龙, 5, 1, 2, 1, 2, 1
9821801, 146086, 125, 311812581, 道圣·八卦游龙镯, 4, 1, 2, 1, 2, 2
9821801, 146086, 125, 311012551, 天缠·麒麟, 4, 1, 3, 2, 2, 1
9821801, 146086, 120, 310412081, 道圣·承影剑, 2, 4, 2, 4, 2, 3
9821801, 146086, 125, 311612581, 道圣·阴阳道化戒, 3, 1, 2, 1, 4, 1
9821801, 146086, 125, 311212581, 道圣·八卦游龙带, 3, 1, 3, 1, 4, 1
9821801, 146086, 100, 311310081, 道圣·斩将封尊履, 4, 1, 4, 1, 2, 1
9821804, 153087, 120, 310212081, 道圣·风露中宵伞, 2, 2, 1, 1, 2, 2
9821804, 153087, 125, 310912551, 天手·麒麟, 2, 2, 3, 1, 2, 2
9821804, 153087, 130, 311113051, 天佩·瑶光, 3, 2, 3, 1, 1, 1
9821804, 153087, 125, 311612581, 道圣·阴阳道化戒, 5, 2, 2, 2, 2, 1
9821804, 153087, 120, 311312051, 天履·麒麟, 2, 1, 2, 1, 2, 2
9821804, 153087, 130, 310713051, 天钗·瑶光, 3, 2, 1, 2, 1, 2
9821804, 153087, 130, 311413051, 天饰·瑶光, 3, 2, 2, 2, 3, 2
9821804, 153087, 85, 310508571, 归神·昆仑玉虚袍, 3, 2, 3, 2, 2, 2
9821804, 153087, 125, 311812551, 天镯·麒麟, 3, 2, 3, 1, 2, 2
9821804, 153087, 125, 311212551, 天带·麒麟, 3, 2, 1, 1, 2, 2
9821822, 146086, 100, 310710071, 归神·凤鸣岐山钗, 1, 2, 2, 3, 1, 1
9821822, 146086, 130, 311413051, 天饰·瑶光, 2, 3, 3, 3, 1, 2
9821822, 146086, 125, 310512571, 归神·阴阳道化袍, 1, 1, 2, 3, 1, 2
9821822, 146086, 130, 311113051, 天佩·瑶光, 3, 2, 2, 3, 2, 3
9821822, 146086, 125, 311812571, 归神·八卦游龙镯, 2, 2, 2, 2, 1, 3
9821822, 146086, 125, 310912551, 天手·麒麟, 1, 2, 1, 3, 3, 3
9821822, 146086, 120, 312112071, 归神·摄魂爪, 1, 4, 2, 4, 2, 3
9821822, 146086, 85, 311608571, 归神·昆仑玉虚戒, 3, 1, 3, 2, 3, 2
9821822, 146086, 100, 311310071, 归神·斩将封尊履, 1, 2, 2, 3, 4, 2
9821853, 146086, 130, 310713051, 天钗·瑶光, 3, 1, 2, 2, 3, 2
9821853, 146086, 130, 311413051, 天饰·瑶光, 1, 2, 2, 2, 2, 2
9821853, 146086, 105, 310510571, 归神·凤鸣岐山袍, 3, 2, 1, 2, 2, 1
9821853, 146086, 130, 311113051, 天佩·瑶光, 2, 2, 2, 2, 2, 1
9821853, 146086, 125, 311812551, 天镯·麒麟, 3, 1, 4, 2, 4, 2
9821853, 146086, 125, 310912551, 天手·麒麟, 4, 2, 2, 2, 2, 2
9821853, 146086, 120, 310212081, 道圣·风露中宵伞, 2, 3, 3, 3, 2, 2
9821853, 146086, 105, 311610581, 道圣·凤鸣岐山戒, 1, 1, 4, 2, 2, 2
9821853, 146086, 125, 311212551, 天带·麒麟, 2, 2, 1, 1, 2, 2
9821853, 146086, 130, 311313051, 天履·瑶光, 3, 2, 2, 2, 4, 2
9821954, 153087, 120, 310712071, 归神·阴阳道化钗, 3, 1, 3, 3, 2, 3
9821954, 153087, 130, 311413051, 天饰·瑶光, 2, 2, 3, 2, 1, 3
9821954, 153087, 105, 310510571, 归神·凤鸣岐山袍, 3, 3, 2, 4, 2, 4
9821954, 153087, 130, 311113051, 天佩·瑶光, 1, 3, 3, 3, 1, 2
9821954, 153087, 105, 311810571, 归神·斩将封尊镯, 1, 3, 1, 1, 2, 3
9821954, 153087, 125, 310912551, 天手·麒麟, 3, 3, 2, 3, 1, 2
9821954, 153087, 120, 310212071, 归神·风露中宵伞, 1, 3, 3, 4, 2, 3
9821954, 153087, 105, 311610571, 归神·凤鸣岐山戒, 3, 4, 2, 4, 4, 3
9821954, 153087, 105, 311210571, 归神·斩将封尊带, 2, 3, 1, 3, 2, 2
9821954, 153087, 120, 311312071, 归神·八卦游龙履, 2, 3, 2, 3, 3, 2
9821963, 146086, 100, 310710051, 天钗·青龙, 1, 2, 1, 2, 3, 1
9821963, 146086, 110, 311411051, 天饰·金凰, 1, 2, 1, 2, 1, 2
9821963, 146086, 125, 310512551, 天袍·麒麟, 2, 1, 3, 2, 3, 1
9821963, 146086, 110, 311111051, 天佩·金凰, 3, 1, 2, 2, 3, 2
9821963, 146086, 115, 311811551, 天镯·金凰, 1, 1, 1, 1, 2, 2
9821963, 146086, 125, 310912551, 天手·麒麟, 1, 2, 1, 2, 4, 2
9821963, 146086, 120, 310212081, 道圣·风露中宵伞, 1, 3, 1, 3, 1, 3
9821963, 146086, 125, 311512551, 天戒·麒麟, 1, 2, 2, 2, 2, 2
9821963, 146086, 125, 311212551, 天带·麒麟, 1, 1, 2, 1, 2, 2
9821963, 146086, 110, 311311051, 天履·金凰, 2, 2, 1, 1, 1, 1
9821971, 146086, 100, 310710071, 归神·凤鸣岐山钗, 1, 2, 3, 2, 3, 3
9821971, 146086, 130, 311413051, 天饰·瑶光, 3, 2, 1, 1, 1, 2
9821971, 146086, 105, 310510571, 归神·凤鸣岐山袍, 1, 3, 1, 3, 2, 3
9821971, 146086, 130, 311113051, 天佩·瑶光, 2, 3, 1, 3, 1, 2
9821971, 146086, 125, 311812571, 归神·八卦游龙镯, 1, 3, 1, 1, 3, 3
9821971, 146086, 125, 310912551, 天手·麒麟, 2, 2, 3, 3, 1, 2
9821971, 146086, 100, 310310071, 归神·浮屠古琴, 4, 2, 1, 4, 2, 3
9821971, 146086, 85, 311608571, 归神·昆仑玉虚戒, 3, 1, 1, 1, 3, 2
9821971, 146086, 105, 311210571, 归神·斩将封尊带, 2, 2, 1, 3, 1, 2
9821971, 146086, 80, 311308071, 归神·昆仑玉虚履, 3, 1, 3, 2, 3, 2
9821979, 146086, 130, 310813051, 天冠·瑶光, 3, 3, 2, 2, 4, 3
9821979, 146086, 130, 311413051, 天饰·瑶光, 1, 3, 1, 1, 2, 3
9821979, 146086, 125, 310612581, 道圣·八卦游龙甲, 2, 2, 3, 2, 3, 3
9821979, 146086, 130, 311113051, 天佩·瑶光, 1, 1, 1, 2, 5, 1
9821979, 146086, 125, 311812551, 天镯·麒麟, 2, 2, 3, 3, 4, 2
9821979, 146086, 125, 311012551, 天缠·麒麟, 1, 3, 2, 3, 2, 3
9821979, 146086, 100, 310110071, 归神·太白重剑, 2, 2, 2, 3, 4, 3
9821979, 146086, 125, 311612581, 道圣·阴阳道化戒, 3, 3, 3, 3, 3, 2
9821979, 146086, 125, 311212551, 天带·麒麟, 1, 1, 1, 2, 3, 2
9821979, 146086, 130, 311313051, 天履·瑶光, 2, 3, 1, 2, 3, 2
9822001, 146086, 120, 310812071, 归神·八卦游龙冠, 2, 4, 1, 3, 1, 2
9822001, 146086, 130, 311413051, 天饰·瑶光, 1, 3, 2, 3, 1, 2
9822001, 146086, 105, 310610571, 归神·斩将封尊甲, 3, 4, 3, 4, 2, 2
9822001, 146086, 130, 311113051, 天佩·瑶光, 2, 2, 1, 3, 2, 2
9822001, 146086, 125, 311812571, 归神·八卦游龙镯, 2, 2, 1, 3, 3, 2
9822001, 146086, 125, 311012551, 天缠·麒麟, 3, 3, 3, 3, 3, 4
9822001, 146086, 120, 310112071, 归神·破军重剑, 3, 5, 2, 4, 2, 5
9822001, 146086, 125, 311612581, 道圣·阴阳道化戒, 1, 3, 2, 4, 2, 3
9822001, 146086, 125, 311212571, 归神·八卦游龙带, 1, 3, 1, 2, 2, 2
9822001, 146086, 100, 311310071, 归神·斩将封尊履, 1, 3, 2, 2, 2, 2
9822186, 146086, 100, 311110041, 灵佩·青龙, 5, 2, 2, 2, 3, 1
9822265, 146086, 120, 310712071, 归神·阴阳道化钗, 3, 4, 1, 4, 2, 3
9822265, 146086, 130, 311413051, 天饰·瑶光, 1, 1, 1, 2, 2, 2
9822265, 146086, 125, 310512571, 归神·阴阳道化袍, 2, 4, 1, 5, 1, 5
9822265, 146086, 130, 311113051, 天佩·瑶光, 3, 2, 4, 1, 1, 1
9822265, 146086, 125, 311812571, 归神·八卦游龙镯, 1, 4, 1, 5, 2, 4
9822265, 146086, 125, 310912551, 天手·麒麟, 1, 2, 1, 2, 2, 2
9822265, 146086, 120, 310212071, 归神·风露中宵伞, 2, 4, 2, 5, 1, 5
9822265, 146086, 125, 311612571, 归神·阴阳道化戒, 1, 4, 2, 4, 2, 4
9822265, 146086, 105, 311210571, 归神·斩将封尊带, 2, 2, 1, 2, 2, 2
9822265, 146086, 120, 311312071, 归神·八卦游龙履, 2, 3, 2, 3, 2, 3
9822304, 146086, 120, 311412051, 天饰·麒麟, 1, 2, 3, 2, 2, 2
9822304, 146086, 105, 310610571, 归神·斩将封尊甲, 1, 1, 2, 2, 1, 1
9822304, 146086, 120, 311112051, 天佩·麒麟, 4, 2, 1, 1, 1, 1
9822304, 146086, 105, 311810581, 道圣·斩将封尊镯, 3, 2, 1, 2, 3, 1
9822304, 146086, 125, 311012551, 天缠·麒麟, 2, 1, 2, 2, 2, 1
9822304, 146086, 100, 310110071, 归神·太白重剑, 1, 1, 4, 1, 5, 2
9822304, 146086, 105, 311610581, 道圣·凤鸣岐山戒, 3, 2, 3, 1, 2, 1
9822304, 146086, 115, 311211551, 天带·金凰, 1, 2, 1, 1, 2, 2
9822304, 146086, 110, 311311051, 天履·金凰, 1, 1, 2, 2, 3, 2
9822679, 146086, 105, 310610581, 道圣·斩将封尊甲, 1, 1, 2, 2, 1, 2
9822679, 146086, 120, 311112051, 天佩·麒麟, 2, 1, 1, 2, 2, 1
9822679, 146086, 100, 310410071, 归神·勾陈剑, 1, 2, 3, 2, 1, 1
9822767, 146086, 100, 311110041, 灵佩·青龙, 2, 1, 5, 1, 3, 1
9822774, 146086, 75, 311807541, 灵镯·玄武, 2, 1, 3, 2, 2, 2
9823816, 146086, 120, 310712051, 天钗·麒麟, 3, 2, 2, 1, 1, 2
9823816, 146086, 120, 311412051, 天饰·麒麟, 2, 2, 3, 2, 2, 2
9823816, 146086, 125, 310512551, 天袍·麒麟, 2, 2, 1, 2, 1, 1
9823816, 146086, 120, 311112051, 天佩·麒麟, 4, 1, 2, 2, 3, 2
9823816, 146086, 125, 311812551, 天镯·麒麟, 2, 2, 1, 2, 1, 1
9823816, 146086, 125, 310912551, 天手·麒麟, 4, 2, 4, 1, 3, 2
9823816, 146086, 120, 310212051, 天伞·踏火麒麟, 2, 2, 3, 2, 1, 1
9823816, 146086, 125, 311512551, 天戒·麒麟, 4, 2, 3, 2, 3, 2
9823816, 146086, 125, 311212551, 天带·麒麟, 2, 2, 1, 2, 3, 2
9823816, 146086, 120, 311312051, 天履·麒麟, 3, 2, 3, 2, 2, 1
9824467, 146086, 120, 311412051, 天饰·麒麟, 2, 1, 2, 1, 4, 1
9824467, 146086, 105, 310510581, 道圣·凤鸣岐山袍, 4, 1, 3, 2, 3, 2
